date,call_volume,put_volume,call_premium,put_premium,put_call_ratio,bearish_premium,bullish_premium,ticker,avg_3_day_call_volume,avg_3_day_put_volume,avg_7_day_call_volume,avg_7_day_put_volume,avg_30_day_call_volume,avg_30_day_put_volume,total_open_interest,call_open_interest,put_open_interest,call_volume_ask_side,call_volume_bid_side,put_volume_ask_side,put_volume_bid_side,avg_30_day_put_oi,avg_30_day_call_oi,net_call_premium,net_put_premium,next_earnings_date,er_time,sector,full_name,marketcap,issue_type,is_index,next_dividend_date,close,high,low,total_volume,avg30_volume,prev_close,week_52_high,week_52_low,implied_move,implied_move_perc,volatility,iv30d,iv30d_1d,iv30d_1w,iv30d_1m,iv_rank,prev_call_oi,prev_put_oi
2025-12-23,354717,158199,99936010.00,77736327.00,0.44598651883050433,78697391.00,84094361.00,AAPL,486683.6667,297871,431764.2857,239446.7143,467210.3333,262753.9,5052902,3018187,2034715,153453,166415,67831,81696,2339622.2,3343906.5667,-2762396.00,-7001786.00,2026-01-29,unknown,Technology,APPLE INC,4003948372410,Common Stock,f,2025-11-10,272.36,272.5,269.56,22202342,47418661.25,270.97,288.62,169.2101,2.074124363992337,0.00761593729893639,0.1234572348648077,0.1797507357478973,0.1836,0.1924,0.2492,3.7855,2909154,1997516
2025-12-23,351017,151412,68321322.00,29246392.00,0.4313523276650419,37121929.00,40419290.00,IBIT,356272.3333,374561.3333,420109.4286,335447.4286,547954.1333,326403.5333,6774307,4366856,2407451,139526,159873,65867,59824,2651251.7667,5295609.3,4218516.00,921155.00,,,,iShares Bitcoin Trust ETF,68314446826,ETF,f,,49.65,50.09,49.07,39275299,61121499,50.09,71.82,42.98,1.151769779326219,0.02318377172556802,0.374208335834216,0.418628532388987,0.4352,0.4379,0.5914,31.2367,4308249,2365096
2025-12-23,303601,161323,202069702.00,52920973.00,0.5313651799565877,111622479.00,125081897.00,PLTR,529414,324729,442056.7143,276057,389510.1,286519.0667,3512798,1816652,1696146,126174,141489,58119,83994,1798533.4667,1906950.1333,10827678.00,-862940.00,2026-02-02,unknown,Technology,PALANTIR TECHNOLOGIES INC,443115111648,Common Stock,f,,194.13,195.37,191.7351,20538204,38419411.6,193.98,207.52,63.40,3.332219307206648,0.01716400178843437,0.274109539123055,0.405276251103498,0.4178,0.4556,0.6252,0,1744132,1667602
2025-12-23,35790,372040,628224.00,16045515.00,10.395082425258453,9752291.00,2953101.00,HYG,123565.3333,406674.6667,73782.8571,350812.2857,88815.9,411292.6667,7840158,1337556,6502602,11975,10109,125858,78985,8104886.5333,1798638.7667,-47997.00,4401193.00,,,,ISHARES IBOXX $ HIGH YIELD CORPORATE BOND ETF,20672848310,ETF,f,,80.49,80.49,80.345,21795850,38592497.25,80.43,81.36,75.08,0.1890118954021241,0.002348353093072473,0.0380928941841449,0.0394061565079433,0.0382,0.0416,0.066,1.8086,1274391,6442921
2025-12-23,276301,123264,196156596.00,83887767.00,0.44612216387200915,124502203.00,123466101.00,AVGO,415698,221173,484553.7143,283602.4286,218334.2667,140055.0667,2160515,1093725,1066790,129153,112830,50509,55000,1095240.8667,1079003.0333,13062067.00,4732753.00,2026-03-05,unknown,Technology,BROADCOM INC,1618907938669,Common Stock,f,2025-12-22,349.32,350.11,338.54,24177422,44880035,341.45,414.61,138.10,6.0352919252718,0.01727478582955547,0.2793892000801745,0.3771550865871445,0.3873,0.406,0.6376,8.428,1050095,1048140
2025-12-23,224046,163204,12638675.00,51893010.00,0.7284396954196906,26458720.00,30941244.00,TLT,388512.6667,195817.6667,328552,188522.1429,269701.1667,185887.7667,6082035,3719739,2362296,120789,69859,74875,59044,2737537.4333,4025908.5,1759867.00,-2722057.00,,,,ISHARES 20+ YEAR TREASURY BOND ETF,47546942360,ETF,f,,87.5,87.58,87.03,25905825,33695745.85,87.36,94.09,83.295,0.293328014013269,0.003352703326246074,0.0544169216889075,0.0936184464526887,0.0913,0.1014,0.1171,1.5161,3659818,2421303
2025-12-23,153082,203075,4938212893.0000,2236036967.0000,1.326576606002012,4412712322.0000,2334564385.0000,SPX,235991.3333,355130.3333,280059.7143,404941.4286,235433.1667,348356.6,13304824,5255703,8049121,58663,78392,84156,79202,10565952,7130264.8,-34410001.0000,122639060.0000,,,,S&P 500 Index,,,t,,6909.79,6910.88,6868.81,0,0,6878.49,6920.34,4835.04,126.0195841718174,0.01823727701473479,0.1053835985574282,0.1053835985574282,0.1088,0.1317,0.1957,0.3215,5203851,7977968
2025-12-23,226527,122859,193459318.00,77853476.00,0.5423591889708511,147964644.00,98216394.00,GOOGL,201542.6667,119628,240551.7143,138016.4286,325270.4,181191.6667,3202450,1785984,1416466,104457,92504,51430,52963,1612145.2,2077162.9,-28217643.00,16629860.00,2026-02-03,unknown,Communication Services,ALPHABET INC,1802300040000,Common Stock,f,2025-12-08,314.35,314.94,309.32,21032301,41477125.65,309.78,328.83,140.53,3.264116148481156,0.01038535204734698,0.1667558760096512,0.2586133911154075,0.2602,0.2844,0.3722,5.9614,1736318,1397914
2025-12-23,272779,74434,24428022.00,6994199.00,0.27287291177106743,11360464.00,13896216.00,VIX,520800,155489.6667,573483.1429,316555.2857,588525.7667,361301.3667,9773846,7365275,2408571,128603,81773,15110,24666,4144242.8,8950816.2333,2131609.00,-404143.00,,,,CBOE Volatility Index,,,t,,14,14.45,13.64,0,0,14.08,60.13,0.0,2.633783914661339,0.1881274224758099,0.505711975555523,0.505711975555523,0.4713,0.686,1.21,2.4363,7122349,2331657
2025-12-23,267659,75760,56919645.00,8670774.00,0.28304671242140184,25430866.00,29451166.00,NVO,54431.6667,26427.3333,51047,21809.2857,73710.3667,34644.5,1437548,849985,587563,116209,115955,25939,41397,722582.2667,995908.3,4337766.00,317466.00,2026-02-04,unknown,Healthcare,NOVO NORDISK A S,471770212480,ADR,f,2025-08-18,51.61,53.2,51.04,65007119,17369798.8,48.1,93.80,43.08,0.998868989943518,0.01933544308833756,0.30438017555989,0.3809968140645455,0.3694,0.3932,0.6169,24.6717,807305,577060
2025-12-23,182762,138000,47985848.00,125932354.00,0.7550803777590528,74870627.00,63806710.00,NFLX,290199,278014,322157.8571,217502.4286,287690.9667,184524.1,5627637,2752215,2875422,71125,89207,54178,52809,2880725.5667,2611355.1333,-1969166.00,1537148.00,2026-01-20,postmarket,Communication Services,NETFLIX INC,471262389905,Common Stock,f,,93.5,93.81,91.33,20170264,51545654.85,93.23,134.12,82.11,1.139013636110893,0.01218587392864975,0.1980720277105021,0.4139469249606995,0.4179,0.3247,0.3404,37.6417,2678023,2855524
2025-12-23,199449,117261,88866057.00,44616459.00,0.5879247326384188,55154980.00,65339022.00,AMD,281717.6667,229688.6667,269656.1429,215692.2857,359071.4333,274894.9,3253652,1667683,1585969,91715,84130,45578,59904,1815695.5,1939516.6333,7319221.00,-2864821.00,2026-02-03,unknown,Technology,ADVANCED MICRO DEVICES INC,349947529023,Common Stock,f,,214.9,217.03,212.28,16606818,34004848.55,214.95,267.0799,76.48,4.088559629809101,0.01902584811098025,0.3091612169754165,0.4305885909536885,0.4395,0.4663,0.624,11.696,1613157,1566926
2025-12-23,204742,60177,7040527.00,5113569.00,0.29391624581180215,4944826.00,4359434.00,MARA,169944.3333,56806,183293.4286,59561.2857,197318.3,66315.9333,2401755,1397031,1004724,77263,115633,24506,26996,1150087.7667,1721181.7,-746996.00,-161604.00,2026-02-25,unknown,Financial Services,MARATHON DIGITAL HOLDINGS INC,3752738324,Common Stock,f,,9.86,10.055,9.69,30831403,42694508,10.13,23.45,9.61,0.3888855209467764,0.0395208862750789,0.613445720123622,0.790926530095236,0.8032,0.8451,1.0433,35.4308,1339663,977762
2025-12-23,162703,89571,196627993.0000,182678471.0000,0.5505184292852621,157212276.0000,196091074.0000,META,320659,195069,296280.5714,163792.1429,351079.7667,190799.3667,2687195,1706270,980925,72268,73624,33838,45882,1156290.4333,1993853.4667,-13251562.0000,-21766200.0000,2026-02-04,unknown,Communication Services,META PLATFORMS INC,1440673751444,Common Stock,f,2025-12-15,664.94,666,658.25,6512812,18169714.35,661.5,796.25,479.80,6.8851183265647,0.01034907938601733,0.168380765887389,0.2402962171839345,0.2527,0.2643,0.3435,0,1640696,952380
2025-12-23,154732,94988,75963295.00,69928651.00,0.6138872372876975,54165298.00,54638166.00,ORCL,333520.3333,260557.6667,319787.8571,269970.2857,249883.6,180371.6667,2145573,1126765,1018808,65731,72441,45302,34969,934231.4333,1033063.7333,753528.00,280660.00,2026-03-09,unknown,Technology,ORACLE CORP,569971529400,Common Stock,f,2026-01-09,195.34,197.2,192.19,16724606,35697409.45,198.38,345.72,118.86,3.922879963859299,0.02008488832838901,0.326335244012175,0.4074661734827795,0.4223,0.4306,0.716,36.5615,1089525,1003995
2025-12-23,72470,172057,26533992.00,28452187.00,2.374182420311853,39370067.00,12386972.00,GDX,1043519,60615.3333,482555.5714,45230.5714,185118.9333,53225.8,2065552,697004,1368548,18491,30988,136855,24005,1601788.9,1118819.7667,-6729383.00,2453712.00,,,,VANECK GOLD MINERS ETF,52.3404,ETF,f,,90.27,90.48,88.69,16574444,20839603,90.18,91.05,33.42,1.857380700981217,0.02057241735594192,0.3335737538616835,0.4218182624115855,0.4241,0.4126,0.4209,64.5765,684633,1345526
2025-12-23,160723,77735,19328582.00,15817489.00,0.4836582194209914,12836389.00,12723747.00,INTC,222263.3333,92476.6667,222341.8571,101173.2857,278199.7,130507.7667,5843666,3453028,2390638,53915,92880,26561,30410,2724093.0667,3910561.4333,39440.00,152638.00,2026-01-29,unknown,Technology,INTEL CORP,173484900000,Common Stock,f,,36.35,36.8,36.03,28709625,84510154.6,36.37,44.02,17.665,0.705558960248217,0.01941335461831985,0.312598978595402,0.487429430129979,0.4947,0.4633,0.5402,19.4819,3361432,2364774
2025-12-23,140918,73417,92051554.00,32699673.00,0.520990930895982,57408252.00,55732273.00,GOOG,154300.3333,67694.6667,160882.7143,77167.4286,193649.0333,108219.6,1744117,1011916,732201,69858,56135,35277,30150,805691.3667,1105681.5667,8680411.00,1278790.00,2026-02-03,unknown,Communication Services,ALPHABET INC,1879382770000,Common Stock,f,2025-12-08,315.68,316.3,310.75,11371146,26833609.4,311.33,328.67,142.66,3.255603568294125,0.01031004708583502,0.1666487666339634,0.2538507878374495,0.2592,0.275,0.3698,7.9779,965396,717615
2025-12-23,106872,95872,24137259.00,8253095.00,0.8970731342166329,15253921.00,13289214.00,SOFI,223211,166128,217429.7143,145564.1429,297142.0333,159281.6,4056848,2441384,1615464,45007,52195,45785,39734,1721937.9333,2598377.4333,-763405.00,1201392.00,2026-01-26,unknown,Financial Services,SOFI TECHNOLOGIES INC,32750260235,Common Stock,f,,27.19,27.34,26.825,24936758,55804940.25,27.35,32.73,8.60,0.603536437769149,0.02220516695250733,0.3552600872724805,0.483013466050782,0.4961,0.5453,0.7471,1.0432,2370735,1571373
2025-12-23,119046,81289,134769955.00,68073794.00,0.6828368865816575,84746862.00,93967402.00,MU,307136.6667,229724.3333,207719.4286,169523.8571,136432.8,114667.7667,1652323,748420,903903,52616,55075,36015,36606,998615.7333,832290.2333,5172689.00,3770549.00,2026-03-19,unknown,Technology,MICRON TECHNOLOGY INC,311304606500,Common Stock,f,2025-12-29,276.27,281.86,272.32,18219610,26805974.75,276.59,279.99,61.54,6.33273717678524,0.02292725526514334,0.3703689168949615,0.503974107095682,0.5202,0.6696,0.8049,27.1871,693418,860768
2025-12-23,125989,70134,45985599.00,32750114.00,0.5566676455881069,34479567.00,34139500.00,HOOD,164095.6667,90523.6667,185752.8571,96419.7143,203519.2667,111923.5333,1935770,1210495,725275,51013,59288,27444,32264,837774.7667,1320745.7667,-3375351.00,-3035284.00,2026-02-11,unknown,Technology,ROBINHOOD MARKETS INC,96226386779,Common Stock,f,,120.24,121.15,116.75,15604791,26438771.55,122.37,153.8599,29.66,3.111178180255169,0.02587043223228978,0.4208615484300815,0.522961496264067,0.5374,0.5914,0.7346,0,1182709,700342
2025-12-23,112233,81623,73385635.00,344001730.0000,0.7272638172373544,101760999.0000,78034734.0000,COIN,109347.3333,104375.6667,130418,88989.5714,135051.3,109668.1667,1147741,655227,492514,34292,63480,28660,27535,554327.7667,807269.5667,-9495360.00,9385893.0000,2026-02-12,unknown,Technology,COINBASE GLOBAL INC,56561475569,Common Stock,f,,242.3,245.1999,238.8,6106342,8543425.9,247.9,444.645,142.58,5.92913100540619,0.0244681867175891,0.3977136519778231,0.485209095168901,0.5098,0.5545,0.684,0,642983,483670
2025-12-23,70487,120206,11708022.00,197763660.00,1.7053641096939862,68672046.00,50408555.00,NKE,226507.6667,239380.6667,131140,127373.7143,67107.1,45155.3,1609300,882627,726673,28785,35091,39731,42118,652336.7333,844627.5667,-1062847.00,-7065356.00,2026-03-19,unknown,Consumer Cyclical,NIKE INC,68052524821,Common Stock,f,2025-12-01,57.34,57.5954,56.99,20094646,20146298.6,57.22,82.44,52.28,0.703405662053223,0.01226620737733409,0.1884520196925571,0.246478613027829,0.2489,0.4535,0.4772,6.1174,828170,708578
2025-12-23,91061,91960,24388665.00,6656931.00,1.0098725030474078,9921012.00,6458525.00,RIVN,300956.6667,162303.3333,267393.2857,136126.5714,191431.8333,80987.6333,2771727,1273657,1498070,30094,29784,37303,31592,1508514.9667,1368149.5333,-2501485.00,960892.00,2026-02-19,unknown,Consumer Cyclical,RIVIAN AUTOMOTIVE INC,26578513376,Common Stock,f,,21.18,21.7,20.69,33225793,49136383.75,21.75,22.69,10.36,0.667390372677623,0.03151784522680626,0.510364531208924,0.629856213742859,0.6184,0.6564,0.6378,29.5169,1251147,1456587
2025-12-23,101614,79219,23139351.00,7492074.00,0.779607140748322,13082054.00,14758336.00,TQQQ,164261.6667,117961.6667,180708.2857,110945.5714,154712.2667,105157.8667,1519240,893713,625527,48425,42404,30303,37259,672691.1667,885945.2333,912556.00,-763726.00,,,,PROSHARES ULTRAPRO QQQ,54.2815,ETF,f,,55.01,55.07,53.86,46711042,84632369.8,54.25,60.69,17.50,0.799161484386202,0.01451569311390795,0.2362388856182996,0.431814763576737,0.4518,0.4981,0.7754,0.1719,856698,589861
2025-12-23,127249,45082,210575491.00,6333794.00,0.3542817625285857,203696379.00,10697435.00,SOXL,144510.6667,82136.3333,132743.5714,88871.7143,109915.6667,83223.3667,1314520,783918,530602,33747,86528,16659,22453,553268.3333,756764.5667,-14570340.00,-1240396.00,,,,DIREXION DAILY SEMICONDUCTOR BULL 3X SHARES,13577153596,ETF,f,,43.7,43.8,42.22,42834252,90662095.3,43.26,50.76,7.225,1.338771795787113,0.0306147034118028,0.495668990529449,0.798321788733594,0.8717,0.9058,1.1854,5.4459,685270,502235
2025-12-23,98709,70542,60299029.00,116186431.00,0.7146460809044768,48511649.00,117341376.00,MSFT,188517,143704.3333,168851.4286,146401,216354.1,130073.3,2177984,1283735,894249,43667,41632,21058,41415,1048108.7333,1614010.7333,-1981260.00,-13077577.00,2026-02-04,unknown,Technology,MICROSOFT CORP,3604108572463,Common Stock,f,2026-02-19,486.85,487.83,484.74,10433608,26463695.9,484.92,555.45,344.79,3.867638668984963,0.00794437324169124,0.1283248354944438,0.1898306679100535,0.1977,0.2105,0.2685,8.0975,1261772,871353
2025-12-23,103424,62250,65784317.00,15798790.00,0.6018912438118812,34707936.00,39577814.00,RKLB,164696,84064,119727.7143,56694.2857,80027.8,43985.5,869562,501549,368013,49907,44922,27204,29258,368242.3,545562.3333,3931490.00,-938388.00,2026-02-26,unknown,Industrials,ROCKET LAB USA INC,41423823624,Common Stock,f,,77.18,79.1799,73.29,32683544,24129606.2,77.55,78.45,14.71,3.777159131611885,0.0489427811028427,0.796363625995594,0.814792074340522,0.9009,0.8687,0.9036,21.8459,475961,342945
2025-12-23,89216,74506,23714039.00,30684713.00,0.8351192611190817,22952500.00,23595821.00,IREN,157439,97381.3333,178639.2857,101701.4286,161459.1333,84620.6667,2334380,1334483,999897,50921,29697,32592,33134,1064069.2333,1374132.7667,2890358.00,2749037.00,2026-02-11,unknown,Financial Services,IRIS ENERGY LTD,11916889200,Common Stock,f,,42.07,43.37,40.65,21831052,36887206.4,42.04,76.87,5.125,1.953681949438932,0.0464498799200887,0.755632797693349,0.875511596773752,0.909,1.0222,1.2765,17.8262,1290352,977688
2025-12-23,96669,52418,22340991.00,18005632.00,0.5422420838117701,18772784.00,15895671.00,BMNR,143462.3333,74976,139813.1429,73032,149083.5333,71286.5667,1519886,1038270,481616,36575,49064,22824,24469,493235.8667,1022216.7333,-3166756.00,-289643.00,,premarket,Financial Services,BitMine Immersion Technologies,11940668617,Common Stock,f,2025-12-08,29.78,30.32,28.94,32681250,53358799.75,31.09,161,4.04,1.362131542954949,0.045716782780834,0.736865223262672,0.914194135147767,0.9279,0.9508,1.2024,0,1006919,472248
2025-12-23,107447,39869,1017264.00,602781.00,0.3710573585116383,727889.00,683454.00,BYND,334645.3333,32497.6667,179932.2857,24323.2857,187000.7,44148.0333,1404861,877502,527359,55554,46967,15409,22658,647590.7667,1252511.0333,-102800.00,-58365.00,2026-02-25,unknown,Consumer Defensive,BEYOND MEAT INC,485320094,Common Stock,f,,1.01,1.07,0.96,66919404,89828582.55,1.07,7.69,0.5001,0.0680172049837967,0.0673437673106898,1.095582586392889,1.422068297393733,1.4923,1.5305,1.4826,18.7207,843734,518072
2025-12-23,88730,56584,30735847.00,33213846.00,0.6377099064577934,22999414.00,18635661.00,CRWV,228081.3333,196393.6667,178089.1429,163060.1429,172903.5333,133879.3667,1873424,1132635,740789,34239,45369,26192,22542,726528.5667,1104205.2333,-2828122.00,1535631.00,2026-02-09,unknown,Technology,CoreWeave,32778413881,Common Stock,f,,80.26,83.71,78.7,21071865,31416379.3,84.83,187,33.515,3.302613957721902,0.04114381409893985,0.668958880302349,0.749700632122384,0.7831,0.8325,1.0035,7.9092,1100855,728512
2025-12-23,114456,28750,6381592.00,3008137.00,0.2511882295379884,4905161.00,3727010.00,GME,129223.3333,23824.6667,151420.5714,27622,149932.7667,26908.7333,902502,706628,195874,37618,62721,13608,13475,174394.4333,642135.1333,-1612873.00,-434722.00,2026-03-24,unknown,Consumer Cyclical,GAMESTOP CORP,9739726095,Common Stock,f,,21.38,21.683,21.13,4073115,6815966.95,21.74,35.81,19.93,0.3889947314744265,0.01819007395251001,0.2875915823955035,0.349171420112218,0.3792,0.4131,0.694,0,676245,178282
2025-12-23,46926,81685,8666593.00,8797633.00,1.7407194305928484,7548830.00,7238307.00,WMT,48082.6667,35803.3333,46989.8571,36903.1429,70597,49569.5667,961649,497855,463794,17705,24466,35070,37963,514258.4333,549603.3,-887905.00,-577299.00,2026-02-19,unknown,Consumer Defensive,WALMART INC,897440800146,Common Stock,f,2025-12-12,110.9,112.349,110.7,16789879,22937223.5,112.6,117.45,79.81,1.064748679295503,0.00960271175410807,0.1556313139416828,0.1992693242210745,0.1929,0.2081,0.2259,8.8749,480996,451939
2025-12-23,55275,73250,6168155.00,7347651.00,1.3251922207146087,1356113.00,6381679.00,XLE,65469,73848,61138,92791.5714,41001.2667,65985.1667,4306047,1422280,2883767,38518,9291,3931,48574,2212929.7,1107605.8333,3353936.00,-1671630.00,,,,ENERGY SELECT SECTOR SPDR FUND,44.229233,ETF,f,,44.5,44.55,44.22,17804235,29335033.15,44.21,47.41,37.25,0.3654466956914511,0.00821320812881113,0.133313004705691,0.1777612452081264,0.1796,0.1875,0.2235,0.9119,1410544,2831236
2025-12-23,64933,61769,3467875.00,4423099.00,0.9512728504766451,1645887.00,1007818.00,EEM,60165.6667,90246.3333,1146425.5714,87472.8571,321459,73445.2667,4287111,1389759,2897352,18599,3610,18823,9540,4322354.5333,2565207.0667,174152.00,812221.00,,,,ISHARES MSCI EMERGING MARKETS ETF,20800594256,ETF,f,,54.31,54.33,53.9,19085485,25289803.05,54.01,56.31,38.19,0.331517262607061,0.00610304238967344,0.0908467181921585,0.1391727099955945,0.1415,0.1574,0.2118,3.1483,1345529,2821258
2025-12-23,74520,51316,95042332.00,13293773.00,0.6886205045625335,44378032.00,51128096.00,ASTS,88285.3333,49278,71304.2857,38526.8571,53094.9,31653.4667,917627,583045,334582,30350,32308,20001,23571,336353.7333,595995.3667,5249260.00,-1498662.00,2026-03-02,unknown,Communication Services,AST SPACEMOBILE INC,24009352461,Common Stock,f,,85.67,87.75,81.98,13655682,13007703.1,86.48,102.79,17.50,6.23859787560299,0.0728340187450002,1.181205739111225,1.093248409870339,1.095,1.0022,1.0381,59.0002,559730,311428
2025-12-23,118276,6657,1859630573.00,4270421.00,0.05628360783252731,41495662.00,6605527.00,STX,5834.6667,6034,5039.7143,5018.1429,5084.6,4953.2667,186367,82166,104201,1488,4356,2205,3881,118278.9333,100168.3667,-2030023.00,-288206.00,2026-01-20,unknown,Technology,SEAGATE TECHNOLOGY HOLDINGS PLC,60404912262,Common Stock,f,2025-12-24,282.8,282.85,274.71,1793978,4301785.45,282.85,308.93,63.19,5.26844241898142,0.01863022885880485,0.3032337131201269,0.573115058086769,0.6098,0.5761,0.6976,54.2116,82693,99239
2025-12-23,62025,54109,5145778.00,1692310.00,0.8723740427247078,2941357.00,2085714.00,XLF,117848.3333,61091.6667,81365,62520.4286,79594.1333,99557.0333,4432865,1659288,2773577,24682,22572,25908,25821,3463882.4,2114611.7667,-315416.00,540227.00,,,,FINANCIAL SELECT SECTOR SPDR FUND,55.338885,ETF,f,,55.43,55.56,55.31,22182271,38602451.95,55.32,55.44,42.21,0.2805050512657785,0.0050601990717864,0.0810725822404152,0.1294050861767029,0.1244,0.1469,0.1863,1.5316,1636413,2731940
