option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
QQQ251204P00622000,2025-12-04,2025-12-04 21:13:30+00,286053,5476,32030913.00,131675,136187,0,2.75,0.01,0.78,0.01,0.00968941691170659,0.00,0.01,38964,1.1197544860567796876802550427,18185,17439,6,131207,124496,0,6,11235,,,5005210,622.94,,1.41,ETF
SPY251204P00681000,2025-12-04,2025-12-04 21:14:52+00,283510,8235,12945080.00,131671,143847,0,1.05,0.01,0.32,0.01,0.02238405204691027,0.00,0.01,34559,0.4566004726464674967373284936,7937,14674,0,15156,14925,0,55,12687,,,9678073,684.39,,0.64,ETF
QQQ251204P00621000,2025-12-04,2025-12-04 21:14:44+00,273324,4774,25958627.00,127941,132115,0,2.12,0.01,0.60,0.01,0.01625011836778432,0.00,0.01,39608,0.9497382959418126472611259979,13268,15049,0,80513,78922,0,0,5346,,,5005210,622.94,,1.12,ETF
NVDA251205C00185000,2025-12-04,2025-12-04 20:59:58+00,259346,119431,22793823.00,123265,120634,0,1.58,0.37,0.75,0.79,0.3859865504499208,0.79,0.80,32151,0.8788962621362966847377634558,15447,11565,0,17771,17190,36,0,15759,2026-02-25,unknown,2497451,183.38,Technology,0.50,Common Stock
SPY251204P00680000,2025-12-04,2025-12-04 21:14:24+00,251638,11959,7196111.00,116691,130161,0,0.75,0.01,0.23,0.01,0.02886229126235908,0.00,0.01,28871,0.2859707595832108028199238603,4786,13837,0,7019,7243,0,0,13144,,,9678073,684.39,,0.48,ETF
QQQ251204C00624000,2025-12-04,2025-12-04 21:14:52+00,229499,4571,12875809.00,101699,119720,0,2.22,0.01,2.20,0.01,0.0092516486533739,0.00,0.01,30703,0.5610398738120863271735388844,8080,6721,0,22049,21987,12,0,8378,,,5005210,622.94,,1.71,ETF
QQQ251204P00620000,2025-12-04,2025-12-04 21:14:32+00,226107,6335,16904206.00,110333,105828,0,1.65,0.01,0.46,0.01,0.02309466930182726,0.00,0.01,34062,0.7476197552486212280026713107,9946,14374,0,49410,47963,0,0,8375,,,5005210,622.94,,0.90,ETF
QQQ251204C00625000,2025-12-04,2025-12-04 21:14:22+00,219591,4317,8099992.00,94458,118530,0,1.61,0.01,1.61,0.01,0.01628901690027675,0.00,0.01,25123,0.3688672122263662900574249402,6603,6718,0,9768,10066,13,0,11520,,,5005210,622.94,,1.25,ETF
SPY251205C00685000,2025-12-04,2025-12-04 21:14:58+00,207900,26493,29708871.00,94406,99192,0,2.47,0.71,2.37,1.36,0.119466038818446,1.35,1.36,27579,1.4289981240981240981240981182,14177,17883,0,46487,44818,2,125,7545,,,9678073,684.39,,1.96,ETF
SPY251205C00684000,2025-12-04,2025-12-04 21:14:56+00,186074,7117,34234614.00,83679,85367,200,3.10,1.04,3.01,1.91,0.1246735865831994,1.90,1.92,23807,1.8398386663370487010544192064,17022,16389,0,66134,65932,2,6,7429,,,9678073,684.39,,2.52,ETF
NVDA251205C00182500,2025-12-04,2025-12-04 20:59:58+00,184472,66919,33031860.00,81435,79300,0,3.05,0.94,1.50,1.99,0.406128431073035,1.99,2.02,27348,1.7906164621189123552625872741,23737,8016,0,47097,44759,51,0,12789,2026-02-25,unknown,2497451,183.38,Technology,1.08,Common Stock
SPY251204P00685000,2025-12-04,2025-12-04 21:14:34+00,172161,3877,28596148.00,80651,75327,100,3.65,0.52,1.19,0.74,0.00743227862082933,0.55,2.11,22320,1.6610119597353639906831396205,16183,13651,0,203500,216787,0,0,3201,,,9678073,684.39,,2.01,ETF
NVDA251205P00180000,2025-12-04,2025-12-04 20:59:58+00,169498,28821,14635899.00,72800,82608,640,2.00,0.38,1.43,0.38,0.3910458423858314,0.36,0.38,17895,0.8634850558708657329290021130,14090,7585,0,23105,22167,5,0,6050,2026-02-25,unknown,2497451,183.38,Technology,2.50,Common Stock
SPXW251204C06850000,2025-12-04,2025-12-04 21:00:00+00,166818,2783,109571660.00,62605,70046,2693,23.70,0.40,22.50,6.10,3.382867084547256,6.10,7.00,60833,6.5683355513194019829994364936,34167,1046,0,129496,134855,0,0,37200,,,3371708,,,18.08,
QQQ251204C00621000,2025-12-04,2025-12-04 21:14:06+00,160186,1792,24222552.00,74058,74138,5,4.35,0.52,4.35,1.84,0.03265229073294989,1.85,2.20,21616,1.5121516237374052663778357695,11990,8185,0,140091,149116,9,0,5304,,,5005210,622.94,,3.57,ETF
TSLA251205C00450000,2025-12-04,2025-12-04 20:59:58+00,157039,28299,81579766.00,71464,71834,103,8.50,3.05,6.00,6.96,0.469415381892112,6.90,7.00,37760,5.1948729933328663580384490402,13741,3518,0,29632,27625,2,0,6029,2026-02-04,unknown,2276507,454.53,Consumer Cyclical,4.95,Common Stock
QQQ251204P00623000,2025-12-04,2025-12-04 21:14:48+00,152581,3650,23713702.00,68419,73181,70,3.50,0.03,1.02,0.04,0.001329393707146888,0.04,0.07,19264,1.5541713581638605068783138170,10974,8789,7,157146,138879,12,7,4853,,,5005210,622.94,,1.80,ETF
SPY251204C00682000,2025-12-04,2025-12-04 21:14:46+00,150491,4947,23641455.00,69982,64865,0,3.72,0.69,3.61,2.28,0.01880157010485527,2.09,2.46,17728,1.5709547414795569170249383699,15644,6215,0,232951,220406,15,0,4644,,,9678073,684.39,,2.91,ETF
SPY251204C00688000,2025-12-04,2025-12-04 21:12:04+00,144381,16506,1479156.00,66760,76990,0,0.29,0.01,0.27,0.01,0.02774925698710554,0.00,0.01,10029,0.1024481060527354707336837977,631,4951,0,369,364,0,0,11262,,,9678073,684.39,,0.23,ETF
SPXW251204C06860000,2025-12-04,2025-12-04 21:00:00+00,142462,1350,61664167.00,55061,62930,1286,16.77,0.02,15.60,0.03,1.455424867538148,0.00,0.05,51867,4.3284642220381575437660569069,24471,386,0,71552,75103,0,0,34266,,,3371708,,,12.60,
SPXW251204C06855000,2025-12-04,2025-12-04 21:00:00+00,139014,2092,65853967.00,53416,58639,1899,20.10,0.05,19.00,1.30,0.573034244740104,1.30,1.45,50155,4.7372183377213805803731998394,26959,754,0,100912,103205,0,0,35447,,,3371708,,,15.20,
SPY251205P00683000,2025-12-04,2025-12-04 21:14:58+00,134804,6292,22880923.00,61042,62877,0,2.80,1.02,1.25,1.07,0.1140162746898063,1.08,1.10,21535,1.6973474822705557698584611771,10811,9883,0,80307,81221,3,74,6050,,,9678073,684.39,,1.81,ETF
BAC251219C00045000,2025-12-04,2025-12-04 20:56:16+00,131170,13493,119614191.00,61,67,131040,9.50,8.55,9.45,8.55,0.520643290515802,8.55,9.25,52,9.119020431501105435694137378,2,0,0,44,56,0,131040,31746,2026-01-15,unknown,620286,54.16,Financial Services,8.73,Common Stock
SPXW251204P06840000,2025-12-04,2025-12-04 21:00:00+00,127662,1119,66963855.00,47136,53188,440,17.20,0.03,5.50,0.05,6.56682492366784,0.00,0.05,53238,5.2454023123560652347605395795,27328,462,0,121078,120934,0,10,29557,,,3371708,,,10.10,
EWZ260320C00036000,2025-12-04,2025-12-04 20:58:08+00,125581,167407,14156344.00,5176,191,0,1.18,1.01,1.13,1.15,0.2260089053669923,1.13,1.15,59,1.1272679784362284103486992462,114,0,120100,146,186,58100,120100,63216,,,532253,34.72,,0.98,ETF
GLD251219C00415000,2025-12-04,2025-12-04 20:58:48+00,121597,120007,6924858.00000000,116777,528,114368,0.61,0.40,0.56,0.40,0.2141300313268769,0.40,0.43,200,0.5694925039269060914331768051,4292,8,0,254,244,0,0,121378,,,769022,387.13,,0.69,ETF
GLD260116C00400000,2025-12-04,2025-12-04 20:59:34+00,121575,34605,75370928.00000000,119751,1674,113670,6.65,5.75,6.40,6.10,0.2110943585036616,5.95,6.10,476,6.1995416820892453218178079374,150,501,0,1115,813,0,0,119591,,,769022,387.13,,6.75,ETF
GLD251219C00400000,2025-12-04,2025-12-04 20:59:46+00,121517,138775,28550462.00000000,728,120602,114368,2.63,1.96,2.45,2.12,0.2093550562773204,2.10,2.15,361,2.3495035262555856382234584465,187,36,0,1194,1442,0,0,120177,,,769022,387.13,,2.81,ETF
TSLA251205C00460000,2025-12-04,2025-12-04 20:59:58+00,121453,27444,24219763.00,54432,55099,0,3.55,0.80,2.17,2.12,0.457547353238261,2.10,2.12,26895,1.9941675380599902843075099009,11922,5221,0,52488,49527,2,0,7538,2026-02-04,unknown,2276507,454.53,Consumer Cyclical,1.84,Common Stock
GLD260116C00415000,2025-12-04,2025-12-04 20:55:08+00,119750,9709,34162161.00000000,1912,117587,113670,3.06,2.60,3.00,2.66,0.2132419184431202,2.61,2.71,178,2.8527900626304801670146137782,251,0,0,1690,1852,0,0,119545,,,769022,387.13,,3.20,ETF
SPY251204P00679000,2025-12-04,2025-12-04 21:04:34+00,119194,3804,2255677.00,47608,69487,0,0.54,0.01,0.17,0.01,0.060029072312734,0.00,0.01,12480,0.1892441733644310955249425312,2099,6153,0,3613,3679,0,0,11432,,,9678073,684.39,,0.36,ETF
NVDA251205C00187500,2025-12-04,2025-12-04 20:59:58+00,117271,51419,3987980.00,60150,55327,0,0.67,0.14,0.33,0.24,0.3822131393626127,0.24,0.25,12470,0.3400653187915170843601572464,1794,4629,0,3226,3071,0,0,13362,2026-02-25,unknown,2497451,183.38,Technology,0.21,Common Stock
IWM251204C00252000,2025-12-04,2025-12-04 21:13:42+00,116667,4686,3148095.00,58967,54121,0,0.80,0.01,0.05,0.01,0.00828219985105519,0.00,0.01,12630,0.2698359433258762117822520461,3579,4260,0,9362,8944,1,0,2089,,,2293753,251.82,,0.17,ETF
EWZ260320C00040000,2025-12-04,2025-12-04 20:34:10+00,116428,129671,4249197.00,216,26,0,0.37,0.34,0.37,0.35,0.2432996788490704,0.34,0.37,14,0.3649634967533582986910365206,86,0,116100,65,46,58100,116100,58050,,,532253,34.72,,0.29,ETF
SPXW251204P06845000,2025-12-04,2025-12-04 20:59:58+00,115221,951,73485034.00,42783,46639,935,20.90,0.03,6.20,0.05,2.582204879995015,0.00,0.05,45869,6.3777465913331771118112149515,25799,593,0,137564,137242,0,0,29041,,,3371708,,,11.74,
TSLA251205C00455000,2025-12-04,2025-12-04 20:59:58+00,114318,12556,40895306.00,52033,51497,50,5.65,1.61,3.85,3.97,0.450216287098446,3.95,4.00,28151,3.5773286796479994401581553228,10788,2997,0,57331,57448,1,0,4947,2026-02-04,unknown,2276507,454.53,Consumer Cyclical,3.10,Common Stock
SPXW251204P06850000,2025-12-04,2025-12-04 21:00:00+00,108764,2248,86853949.00,41019,43535,1300,24.50,0.02,7.70,0.03,2.844488013969246,0.00,0.05,44509,7.985541999190908756573866266,24210,327,0,155490,156747,0,0,28566,,,3371708,,,13.30,
QQQ251204C00626000,2025-12-04,2025-12-04 21:12:20+00,108200,4319,2997826.00,49260,57351,0,1.14,0.01,1.14,0.01,0.02521105394866027,0.00,0.01,12208,0.2770634011090573012939001834,1589,4034,0,4342,4396,3,0,7321,,,5005210,622.94,,0.86,ETF
QQQ251204P00619000,2025-12-04,2025-12-04 21:11:44+00,107938,5328,6343157.00,49472,54544,0,1.32,0.01,0.36,0.01,0.0328991309648991,0.00,0.01,18496,0.5869279231540867481657482843,3961,5342,0,29850,28993,2,51,7551,,,5005210,622.94,,0.71,ETF
SPXW251204C06870000,2025-12-04,2025-12-04 20:59:58+00,107797,1786,29316250.00,38307,54403,2423,11.00,0.01,9.90,0.03,2.388229173850328,0.00,0.05,40058,2.7195793946028182602484299271,15087,276,0,46255,48475,0,0,32861,,,3371708,,,7.90,
SPXW251204P06830000,2025-12-04,2025-12-04 21:00:00+00,107219,1394,40223342.00,39587,46620,1375,12.60,0.02,3.90,0.05,9.80069145170991,0.00,0.05,41174,3.7515125117749652580232981138,21012,187,0,82172,81277,0,0,28648,,,3371708,,,7.50,
NVDA251205C00190000,2025-12-04,2025-12-04 20:59:56+00,106150,133137,1075577.00,65753,40277,50,0.22,0.05,0.17,0.06,0.3891160699438199,0.05,0.06,7881,0.1013261422515308525671220002,120,1241,0,231,234,1,0,24493,2026-02-25,unknown,2497451,183.38,Technology,0.11,Common Stock
QQQ251204P00618000,2025-12-04,2025-12-04 21:14:04+00,106076,8341,4876423.00,47892,55287,0,1.05,0.01,0.29,0.01,0.03678992402406493,0.00,0.01,14995,0.4597103020475885214374599317,2897,4860,0,16350,16288,0,0,14632,,,5005210,622.94,,0.58,ETF
SPXW251204P06835000,2025-12-04,2025-12-04 21:00:00+00,105933,881,43379466.00,39716,44133,1262,14.70,0.03,4.70,0.05,8.20307807111335,0.00,0.05,40477,4.0949907960692135595140324563,22074,865,0,101809,100398,0,10,27592,,,3371708,,,9.18,
SPY251205P00684000,2025-12-04,2025-12-04 21:14:58+00,104446,4259,20747832.00,46745,48343,0,3.40,1.31,1.52,1.44,0.1094030498766937,1.43,1.44,16067,1.9864649675430365930720180768,9353,6377,0,118699,116556,1,5,4417,,,9678073,684.39,,2.19,ETF
SNAP260320C00010000,2025-12-04,2025-12-04 20:58:40+00,103758,29977,4050809.00,102626,989,100000,0.44,0.37,0.44,0.41,0.643555419203827,0.40,0.41,295,0.3904093178357331482873609751,143,46,0,182,471,0,0,100060,2026-02-03,unknown,271221,7.76,Communication Services,0.38,Common Stock
SPY251205C00683000,2025-12-04,2025-12-04 21:14:58+00,102067,7281,23953227.00,44965,45772,0,3.76,1.42,3.60,2.52,0.1279120093336167,2.51,2.60,16252,2.3468140535138683413836009689,11319,7763,0,113181,105172,1,11,5856,,,9678073,684.39,,3.15,ETF
QQQ251205C00622000,2025-12-04,2025-12-04 21:14:48+00,100589,4213,26270099.00,45854,46224,0,4.60,1.58,4.60,2.84,0.1781679397979887,2.83,2.84,10860,2.6116274145284275616618119274,8511,5754,0,122375,137334,0,0,3092,,,5005210,622.94,,4.02,ETF
SNAP260618C00013000,2025-12-04,2025-12-04 20:57:46+00,100237,144807,3358017.00,139,50076,100000,0.37,0.33,0.37,0.34,0.65381328803889,0.33,0.34,39,0.3350077316759280505202669672,50022,32,0,53,194,0,0,100020,2026-02-03,unknown,271221,7.76,Communication Services,0.32,Common Stock
SPY251205P00682000,2025-12-04,2025-12-04 21:14:58+00,98626,8939,13768682.00,47029,45929,0,2.30,0.78,1.00,0.81,0.1195017199701766,0.81,0.83,15398,1.3960499259830065094397015007,5666,6371,0,59025,59240,402,2,3610,,,9678073,684.39,,1.50,ETF
IWM251204C00251000,2025-12-04,2025-12-04 21:11:08+00,98272,2199,4787601.00,51036,41905,36,1.67,0.07,0.13,0.76,0.377820141757509,0.73,0.79,12809,0.4871785452621295994789970714,5331,5563,0,19624,18745,6,0,1627,,,2293753,251.82,,0.36,ETF
SPY251205P00680000,2025-12-04,2025-12-04 21:14:58+00,94213,19216,8311088.00,44800,44568,850,1.49,0.45,0.62,0.46,0.1307962451033281,0.46,0.47,12239,0.8821593622960737902412618293,4845,6811,0,28954,28241,0,0,5580,,,9678073,684.39,,1.02,ETF
SPXW251204C06865000,2025-12-04,2025-12-04 20:59:58+00,93594,2073,33350163.00,34874,42820,1642,13.73,0.02,12.30,0.05,1.605960933131124,0.00,0.05,35778,3.5632800179498685813193153516,15900,112,0,57706,62350,0,0,31624,,,3371708,,,9.90,
VALE251219C00012000,2025-12-04,2025-12-04 20:59:14+00,91551,136195,14100602.00,56097,21364,28882,1.60,1.33,1.44,1.58,0.3651975114762361,1.54,1.58,1161,1.5401909318303459274065821240,14090,0,0,443,283,0,0,90563,2026-02-18,unknown,279436,13.56,Basic Materials,1.35,ADR
AAPL251205C00285000,2025-12-04,2025-12-04 20:59:58+00,91129,43874,2669026.00,37107,48086,0,1.47,0.07,1.15,0.09,0.2071091933155214,0.08,0.09,8222,0.2928843727024328150204654925,5936,923,0,3863,3810,1,0,13062,2026-01-29,unknown,866654,280.7,Technology,1.32,Common Stock
VALE260320C00012000,2025-12-04,2025-12-04 20:24:28+00,90748,28186,13850342.00,594,77516,28882,1.63,1.24,1.43,1.60,0.1030553183526126,1.60,1.63,1114,1.5262421210384801868911711545,12638,1,0,676,779,1,0,90400,2026-02-18,unknown,279436,13.56,Basic Materials,1.33,ADR
IWM251204P00251000,2025-12-04,2025-12-04 21:13:48+00,90343,163,2091056.00,41553,44589,0,2.50,0.01,1.90,0.01,0.01858758559646613,0.00,0.01,7073,0.2314574455132107634238402563,4201,7450,0,19035,18992,4,0,1988,,,2293753,251.82,,1.76,ETF
SPY251205C00686000,2025-12-04,2025-12-04 21:14:58+00,87395,7893,9258646.00,39850,42978,0,1.91,0.48,1.82,0.91,0.1139537164610401,0.90,0.91,11220,1.0594022541335316665713141511,4525,4668,0,31622,30533,0,42,4176,,,9678073,684.39,,1.49,ETF
SPXW251204P06820000,2025-12-04,2025-12-04 20:59:36+00,87114,1398,26621945.00,32172,38369,4600,9.20,0.03,2.90,0.03,2.204761619349702,0.00,0.05,30327,3.0559892784167871983837270764,16573,86,0,52967,52931,0,0,33264,,,3371708,,,5.50,
SPXW251204C06880000,2025-12-04,2025-12-04 20:59:58+00,83882,2351,14776485.00,30765,42206,1464,6.60,0.01,5.70,0.05,4.219492511871374,0.00,0.05,30140,1.7615799575594287212989675945,10911,148,0,29365,31121,0,0,26708,,,3371708,,,4.83,
IWM251219P00225000,2025-12-04,2025-12-04 20:57:08+00,83670,197405,1735296.00000000,77238,682,74000,0.25,0.17,0.22,0.18,0.2975668988566907,0.17,0.18,163,0.2073976335604159196844747229,0,40,5750,187,219,5750,5750,74450,,,2293753,251.82,,0.24,ETF
QQQ251205C00623000,2025-12-04,2025-12-04 21:14:54+00,83451,4199,17574841.00,39825,37984,0,4.03,1.21,4.03,2.20,0.1698033006764886,2.20,2.21,9441,2.1060072377802542809552911336,5642,5167,0,91594,99715,1,0,2985,,,5005210,622.94,,3.35,ETF
IWM251219P00239000,2025-12-04,2025-12-04 21:13:22+00,82510,3785,8636216.00,35929,46148,0,1.40,0.92,1.40,1.04,0.2546022497390625,1.02,1.04,422,1.0466871894315840504181311354,433,23,0,5884,7715,0,0,28218,,,2293753,251.82,,1.40,ETF
SPXW251204C06845000,2025-12-04,2025-12-04 21:00:00+00,80308,566,68027801.00,30333,29620,30,27.17,1.50,25.60,11.60,11.31054280743061,11.20,13.30,30988,8.470862305125267719280769031,20355,447,0,149938,152338,0,0,19528,,,3371708,,,21.23,
AAPL251205C00282500,2025-12-04,2025-12-04 20:59:58+00,79678,22577,5546261.00,30489,40619,0,3.10,0.23,2.59,0.42,0.2014491073309102,0.41,0.42,10853,0.6960843645673837194708702514,8570,1496,0,12063,12219,0,0,2225,2026-01-29,unknown,866654,280.7,Technology,2.80,Common Stock
HTZ251219P00009000,2025-12-04,2025-12-04 15:40:12+00,78000,53691,30186000.00,0,78000,78000,3.87,3.87,3.87,3.87,2.362689300257439,3.80,4.10,3,3.8700000000000000000000000000,0,0,0,6,5,0,0,78000,2026-02-12,unknown,218548,5.14,Industrials,3.70,Common Stock
KWEB260320C00039000,2025-12-04,2025-12-04 20:58:14+00,77371,62035,10778457.00000000,74598,2425,70999,1.48,1.35,1.44,1.41,0.2716540802359646,1.40,1.46,772,1.3930874617104599914696720972,348,276,0,822,467,0,0,74663,,,228920,37.12,,1.45,ETF
NVDA251205P00182500,2025-12-04,2025-12-04 20:59:58+00,76891,12319,12004190.00,33703,34157,100,3.50,0.98,2.49,1.00,0.3579820630183244,0.99,1.01,11604,1.5611957186146623141850151490,9031,2257,0,41691,44768,12,0,2931,2026-02-25,unknown,2497451,183.38,Technology,3.95,Common Stock
IWM251231P00230000,2025-12-04,2025-12-04 20:45:28+00,75990,3086,5776421.00000000,279,1548,74000,0.98,0.69,0.95,0.75,0.2529608672477093,0.75,0.77,183,0.7601554151862087116725884983,74163,0,0,924,1335,0,0,75630,,,2293753,251.82,,0.91,ETF
KWEB260320C00044000,2025-12-04,2025-12-04 20:58:14+00,75067,61292,3251575.00000000,407,73523,70999,0.52,0.43000000,0.51,0.51,0.303274146206623,0.48,0.52,692,0.4331563803002650965137810223,1137,0,0,140,273,0,0,74689,,,228920,37.12,,0.55,ETF
SPXW251204P06825000,2025-12-04,2025-12-04 20:59:58+00,74828,1236,24943797.00,26716,33353,801,10.73,0.03,3.50,0.03,6.34038147553551,0.00,0.05,27440,3.3334843908697279093387501987,14759,337,0,65387,64471,0,0,23682,,,3371708,,,6.30,
BAC260116C00025000,2025-12-04,2025-12-04 20:56:16+00,74712,6382,216870735.00,2,0,74710,29.55,28.05,29.50,28.05,1.664658389315052,28.05,30.00,25,29.027563845165435271442338580,0,0,0,47,34,0,74710,16490,2026-01-15,unknown,620286,54.16,Financial Services,27.35,Common Stock
QQQ251205C00625000,2025-12-04,2025-12-04 21:14:56+00,73582,11318,9316932.00,35984,34290,0,2.80,0.61,2.80,1.20,0.1575716958463998,1.19,1.20,8154,1.2661971677855997390666195551,3308,3391,0,48770,52401,7,0,7742,,,5005210,622.94,,2.30,ETF
TSLA251205P00450000,2025-12-04,2025-12-04 20:59:58+00,72683,3203,36733180.00,32109,32274,0,8.00,2.22,6.10,2.25,0.4309764016165247,2.23,2.26,16517,5.0538888048099280436966003101,8300,1302,0,30132,26380,10,0,2422,2026-02-04,unknown,2276507,454.53,Consumer Cyclical,7.90,Common Stock
RIVN251205C00018000,2025-12-04,2025-12-04 20:59:54+00,71777,18484,2023384.00,33075,33706,0,0.45,0.07,0.20,0.30,0.721488963426781,0.29,0.31,4384,0.2818986583445950652716051093,4996,1786,0,2105,1919,15,0,367,2026-02-19,unknown,274374,18.06,Consumer Cyclical,0.16,Common Stock
QQQ251204C00620000,2025-12-04,2025-12-04 21:14:16+00,69566,3122,14687433.00,31443,32402,50,5.30,0.94,5.30,3.00,0.04404367852644027,2.85,3.00,9013,2.1112947416841560532444010012,5721,3246,0,129079,140287,7,0,3236,,,5005210,622.94,,4.38,ETF
QQQ251205P00620000,2025-12-04,2025-12-04 21:14:44+00,69493,8096,12318770.00,33235,31025,200,2.80,1.06,1.19,1.09,0.1754666404943961,1.08,1.09,9319,1.7726634337271379851208035335,5233,5527,0,97289,86652,0,0,3527,,,5005210,622.94,,1.75,ETF
SPXW251204C06875000,2025-12-04,2025-12-04 20:59:56+00,69443,1953,15518601.00,25980,33219,949,8.60,0.02,7.98,0.05,3.010563718722792,0.00,0.05,27005,2.2347250262805466353700157060,10244,81,0,40237,41908,0,0,25952,,,3371708,,,6.40,
TSLA251205C00470000,2025-12-04,2025-12-04 20:59:58+00,69219,14477,3943731.00,35601,29025,0,1.23,0.17,0.58,0.49,0.482706421989148,0.49,0.51,10704,0.5697468903046851298054002482,4593,1974,0,12566,12949,2,0,9305,2026-02-04,unknown,2276507,454.53,Consumer Cyclical,0.57,Common Stock
SPY251204C00689000,2025-12-04,2025-12-04 21:13:34+00,69179,6668,359212.00,32086,36394,0,0.13,0.01,0.11,0.01,0.03195713791917539,0.00,0.01,3737,0.0519250061434828488414114107,696,2021,0,64,55,0,3,5662,,,9678073,684.39,,0.12,ETF
SPXW251204P06800000,2025-12-04,2025-12-04 20:59:40+00,68701,2461,11295727.00,25229,34460,1395,4.60,0.03,1.55,0.03,3.738041669177704,0.00,0.05,24665,1.6441866930612363721052095263,9012,166,0,26918,28627,0,0,22770,,,3371708,,,3.20,
TSLA251205P00440000,2025-12-04,2025-12-04 20:59:58+00,68579,11791,11971275.00,29814,32318,0,3.40,0.48,2.36,0.50,0.471643153511456,0.49,0.50,13408,1.7456181921579492264395806273,6447,2954,0,50330,58187,0,0,5237,2026-02-04,unknown,2276507,454.53,Consumer Cyclical,3.50,Common Stock
TSLA251205C00452500,2025-12-04,2025-12-04 20:59:58+00,68129,9925,29528218.00,32502,29866,12,7.00,2.25,4.90,5.35,0.459162558428137,5.25,5.40,17103,4.3341628381452832127287939039,5761,2137,0,32742,31671,0,0,3508,2026-02-04,unknown,2276507,454.53,Consumer Cyclical,3.89,Common Stock
NVDA251205C00180000,2025-12-04,2025-12-04 20:59:58+00,66796,41740,22087974.00,32482,28346,124,5.00,2.02,3.00,3.85,0.4503210830896716,3.85,3.90,11110,3.3067809449667644769147853139,5968,2357,0,26878,24772,273,0,8983,2026-02-25,unknown,2497451,183.38,Technology,2.12,Common Stock
IWM251204C00250000,2025-12-04,2025-12-04 21:14:46+00,65354,2766,4351174.00,31426,29991,7,2.67,0.22,0.33,1.74,0.03381006418790987,1.68,1.83,10231,0.6657854148177617284328426677,3937,2651,0,21466,19163,33,0,2081,,,2293753,251.82,,0.72,ETF
