option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
SPY251211P00687000,2025-12-11,2025-12-11 21:14:58+00,289791,5606,24874061.00,140114,140210,0,5.10,0.04,2.73,0.04,0.02381016723283323,0.04,0.05,32753,0.8583448416272417017781780721,9467,10075,0,109944,109222,1,0,10313,,,9278330,689.17,,1.86,ETF
VALE270115C00008000,2025-12-11,2025-12-11 20:57:30+00,267890,18445,143841130.00,35081,222967,267880,5.58,5.25,5.25,5.30,0.1580799442878074,4.95,5.30,37,5.3694102056814364104669827169,9842,0,0,32,200,9,0,97480,2026-02-18,unknown,4376711,13.29,Basic Materials,4.93,ADR
SPY251211P00688000,2025-12-11,2025-12-11 21:14:58+00,261990,6972,23559410.00,123801,127176,0,6.03,0.11,3.46,0.12,0.02226111440470793,0.12,0.14,28947,0.8992484445971220275583037546,11013,8057,0,133603,142694,27,0,8952,,,9278330,689.17,,2.30,ETF
SPY251211P00683000,2025-12-11,2025-12-11 21:14:56+00,242292,9331,19491781.00,111634,125196,0,2.29,0.01,1.00,0.01,0.04113533888960745,0.00,0.01,34353,0.8044748072573588892740990196,5462,17050,0,17339,17457,0,0,9440,,,9278330,689.17,,0.70,ETF
QQQ251211C00623000,2025-12-11,2025-12-11 21:14:52+00,242187,3765,32645771.00,114569,109294,0,3.51,0.43,2.78,3.40,0.04272936928320398,3.20,3.69,32763,1.3479571983632482338028052733,18324,16662,0,99953,103606,17,0,9776,,,5445909,625.58,,5.20,ETF
VALE271217C00008000,2025-12-11,2025-12-11 20:59:36+00,237601,26018,127105008.00,33216,200605,237600,5.60,5.00,5.28,5.33,0.1605076997156896,5.00,5.35,35,5.3495148589441963628099208335,3780,0,0,67,69,0,0,67200,2026-02-18,unknown,4376711,13.29,Basic Materials,4.50,ADR
SPY251211C00690000,2025-12-11,2025-12-11 21:14:58+00,232704,9853,4452654.00,110139,118843,0,0.53,0.05,0.22,0.48,0.02285213074924179,0.40,0.51,23419,0.1913441109735973597359736015,3722,10552,0,2844,2756,1,0,20880,,,9278330,689.17,,0.88,ETF
NVDA251212C00180000,2025-12-11,2025-12-11 20:59:58+00,219487,23257,30589149.00,95424,101161,0,2.57,0.88,2.51,2.15,0.4464033294829571,2.13,2.15,27536,1.3936656385116202781941527223,22902,8365,0,38061,33743,1104,0,21218,2026-02-25,unknown,2977924,180.93,Technology,4.80,Common Stock
QQQ251211C00625000,2025-12-11,2025-12-11 21:14:50+00,209628,4327,16242081.00,95607,101603,0,2.00,0.18,1.74,1.86,0.04426460137651699,1.71,2.00,26931,0.7748049401797469803652183896,12418,11268,0,36051,34929,3,0,12638,,,5445909,625.58,,3.95,ETF
SPXW251211C06900000,2025-12-11,2025-12-11 21:00:00+00,202652,2421,45954559.00,77905,95777,2339,6.80,0.20,2.85,1.15,0.0695412490992479,1.10,1.30,74358,2.2676587943864358604899038644,28970,888,0,73289,77287,0,0,58214,,,3637735,,,12.50,
QQQ251211C00624000,2025-12-11,2025-12-11 21:14:32+00,197694,3137,21325870.00,95533,89104,0,2.66,0.27,2.22,2.51,0.04280918751835965,2.35,2.70,28781,1.0787312715610994769694578471,13057,12416,0,68751,69882,8,0,7563,,,5445909,625.58,,4.64,ETF
QQQ251211C00622000,2025-12-11,2025-12-11 21:14:16+00,197574,2189,31708576.00,89780,94521,0,4.43,0.66,3.20,4.30,0.0379312638561715,4.29,4.50,29071,1.6048961907943352870316944573,13273,11239,0,121208,129163,16,0,7603,,,5445909,625.58,,6.00,ETF
QQQ251211P00620000,2025-12-11,2025-12-11 21:14:56+00,187045,5109,23955562.00,85325,90362,0,3.65,0.01,1.01,0.02,0.0472057832239488,0.01,0.02,30407,1.2807378972974417920821192733,11358,11734,0,78152,73981,0,0,12246,,,5445909,625.58,,0.57,ETF
QQQ251211P00622000,2025-12-11,2025-12-11 21:14:54+00,166604,2834,25532189.00,75785,78907,0,5.02,0.06,1.62,0.07,0.04298041563740301,0.07,0.10,25220,1.5325075628436292045809224283,11912,9706,0,121012,123025,0,0,8531,,,5445909,625.58,,0.88,ETF
SPY251211P00682000,2025-12-11,2025-12-11 21:12:00+00,161448,5910,10986344.00,72484,85552,0,1.79,0.01,0.73,0.01,0.0521267999379892,0.00,0.01,24079,0.6804880828502056389673455212,3412,8996,0,9992,10008,0,0,10630,,,9278330,689.17,,0.55,ETF
NVDA251212C00185000,2025-12-11,2025-12-11 20:59:58+00,154424,127745,4055015.00,79330,72902,3059,1.01,0.11,0.11,0.31,0.4166666066907765,0.29,0.30,13172,0.2625880091807758827089910547,2193,3754,0,1930,2060,34,0,46098,2026-02-25,unknown,2977924,180.93,Technology,1.78,Common Stock
QQQ251211P00621000,2025-12-11,2025-12-11 21:14:54+00,154139,1966,21351614.00,69968,73818,0,4.30,0.02,1.28,0.05,0.0475703668131129,0.02,0.05,25494,1.3852181472566968774936907555,10353,8844,0,103164,99326,0,0,8608,,,5445909,625.58,,0.70,ETF
NVDA251212C00182500,2025-12-11,2025-12-11 20:59:58+00,150742,19945,10227746.00,75544,67248,0,1.54,0.38,1.34,0.91,0.4206478588204108,0.90,0.92,15934,0.6784934523888498228761725320,7949,9620,1,11452,11298,1,1,11830,2026-02-25,unknown,2977924,180.93,Technology,3.10,Common Stock
QQQ251211C00626000,2025-12-11,2025-12-11 21:14:56+00,147427,2631,7420074.00,67118,72927,0,2.95,0.11,1.34,2.95,0.110078968011654,1.20,2.94,18493,0.5033049577078825452596878496,7382,6227,0,18317,16953,2,0,12187,,,5445909,625.58,,3.35,ETF
CMCSA251226P00026000,2025-12-11,2025-12-11 20:51:36+00,137220,138960,2675316.00000000,51,591,0,0.24,0.14,0.14,0.14,0.3039106864694635,0.13,0.14,57,0.1949654569304766069086139046,238,37,136340,696,435,0,136340,136341,2026-01-29,unknown,330306,27.6,Communication Services,0.15,Common Stock
SPY251211C00684000,2025-12-11,2025-12-11 21:14:38+00,137088,4805,27277925.00,66973,62213,0,5.71,1.04,2.43,5.51,1.892146424272548,5.27,5.98,22246,1.9898112890989729225023342725,7902,9453,0,152613,143754,14,0,6606,,,9278330,689.17,,4.33,ETF
SPY251211P00689000,2025-12-11,2025-12-11 21:14:52+00,136912,3751,17456536.00,63767,63653,0,6.71,0.31,4.13,0.37,0.02222750591019235,0.35,0.44,14677,1.2750186981418721514549491632,9492,2604,0,166066,178254,1,0,5977,,,9278330,689.17,,2.84,ETF
QQQ251211C00621000,2025-12-11,2025-12-11 21:14:24+00,132633,815,25102981.00,60743,62031,0,5.40,0.99,3.90,5.26,0.0467746961295456,4.89,5.64,21423,1.8926647968454306243544215969,9859,7269,0,132110,146502,15,0,4580,,,5445909,625.58,,8.12,ETF
NVDA251212C00190000,2025-12-11,2025-12-11 20:59:58+00,132448,169614,726256.00,46663,85725,3109,0.14,0.03,0.10,0.04,0.472970510921192,0.04,0.05,10546,0.0548332930659579608601111394,60,3843,0,58,50,1,0,53533,2026-02-25,unknown,2977924,180.93,Technology,0.42,Common Stock
QQQ251211P00619000,2025-12-11,2025-12-11 21:14:40+00,128975,3375,14115929.00,54986,63682,0,3.05,0.01,0.84,0.01,0.0489750763953507,0.01,0.02,23532,1.0944701686373328164372940474,10307,8705,0,55436,53938,0,0,9976,,,5445909,625.58,,0.47,ETF
SPY251211P00680000,2025-12-11,2025-12-11 21:14:30+00,128352,12875,4921427.00,61447,65688,0,1.05,0.01,0.40,0.02,0.0629177253106284,0.00,0.01,16834,0.3834320462478184991273996526,1217,7140,0,3025,2988,0,0,12070,,,9278330,689.17,,0.33,ETF
QQQ251211P00623000,2025-12-11,2025-12-11 21:14:56+00,127387,3036,18896630.00,58674,61566,0,5.75,0.11,1.96,0.17,0.04403436940581523,0.12,0.65,19374,1.4834033300101266220257954113,7147,6669,0,132893,128809,0,0,6754,,,5445909,625.58,,1.08,ETF
SPXW251211C06905000,2025-12-11,2025-12-11 21:00:00+00,126999,506,18582235.00,42780,66577,704,3.90,0.03,2.40,0.05,1.492332092520528,0.00,0.05,47363,1.4631796313356798085024291518,17642,486,0,49773,52043,0,0,51435,,,3637735,,,10.54,
CMCSA251226C00028000,2025-12-11,2025-12-11 20:54:42+00,123408,123161,4825876.00000000,168,11278,10000,0.49,0.32,0.41,0.48,0.2792588858093134,0.44,0.50,46,0.3910504991572669518993906392,32,162,111930,647,238,0,111930,111934,2026-01-29,unknown,330306,27.6,Communication Services,0.54,Common Stock
IWM251211C00256000,2025-12-11,2025-12-11 21:14:54+00,119402,3685,8514983.00,58073,54407,25,2.02,0.26,0.42,1.92,0.0480715963603412,1.67,2.16,15439,0.7131357096196043617359843229,6922,6580,0,29313,26443,34,0,6855,,,1961823,257.8,,0.90,ETF
IWM251211C00257000,2025-12-11,2025-12-11 21:13:58+00,119200,2064,5489851.00,61330,51890,0,1.05,0.09,0.22,1.00,0.02516901173471175,0.96,1.03,15224,0.4605579697986577181208053700,5980,3631,0,22682,18891,4,0,4510,,,1961823,257.8,,0.55,ETF
SPY251211C00691000,2025-12-11,2025-12-11 21:14:42+00,118910,5383,1015849.00,54317,63342,0,0.20,0.03,0.13,0.16,0.02274683632591416,0.15,0.18,7710,0.0854300731645782524598435836,1251,4606,0,429,429,0,0,12723,,,9278330,689.17,,0.58,ETF
SPY251212C00690000,2025-12-11,2025-12-11 21:14:58+00,117682,14799,11874243.00,49249,64174,0,1.66,0.37,0.73,1.57,0.1223074140967116,1.55,1.60,14011,1.0090109787393144236161859914,4259,15724,0,20169,18526,3,0,7423,,,9278330,689.17,,1.63,ETF
QQQ251211P00618000,2025-12-11,2025-12-11 21:14:42+00,117617,2975,10967793.00,56132,55452,0,2.52,0.01,0.64,0.01,0.0548959774722608,0.00,0.01,19628,0.9325006589183536393548551655,6033,9014,0,37495,36687,0,0,8535,,,5445909,625.58,,0.38,ETF
SPY251211P00681000,2025-12-11,2025-12-11 21:11:50+00,114993,7016,5642813.00,53452,60302,0,1.38,0.01,0.58,0.01,0.0585871660743389,0.00,0.01,15438,0.4907092605636864852643204351,1239,6707,0,5710,5754,0,0,13154,,,9278330,689.17,,0.42,ETF
SPY251212P00685000,2025-12-11,2025-12-11 21:14:58+00,113792,10581,18146498.00,50240,56815,0,4.24,0.44,2.44,0.47,0.1379077072590942,0.45,0.47,13988,1.5947077123172103487064116980,6737,9273,0,57573,59841,0,0,5212,,,9278330,689.17,,1.79,ETF
QQQ251211C00620000,2025-12-11,2025-12-11 21:11:28+00,109846,905,24926546.00,49646,50169,0,6.39,1.38,4.70,6.39,0.04485995613084115,6.00,6.77,16861,2.2692265535385903901826193013,10031,6541,0,140648,156214,5,0,5002,,,5445909,625.58,,7.70,ETF
VALE251219C00010000,2025-12-11,2025-12-11 20:47:10+00,107564,7512,36390399.00,87668,19894,107480,3.40,3.07,3.08,3.20,1.133221407411662,3.25,3.35,57,3.3831392473318210553716856941,2,0,0,69,30,0,0,16284,2026-02-18,unknown,4376711,13.29,Basic Materials,3.00,ADR
NVDA251212P00177500,2025-12-11,2025-12-11 20:59:58+00,105409,20890,16318704.00,48905,43433,20,2.67,0.45,1.16,0.46,0.4315462000575105,0.47,0.48,17347,1.5481319431927065051371325053,13071,4887,0,41130,48430,0,0,4802,2026-02-25,unknown,2977924,180.93,Technology,0.55,Common Stock
SPXW251211C06895000,2025-12-11,2025-12-11 21:00:00+00,104418,953,37503255.00,39107,43859,1817,10.47,0.70,3.58,6.15,1.178845813225069,5.70,6.50,39832,3.5916465551916336263862552444,21452,405,0,88458,90189,0,0,37822,,,3637735,,,15.30,
VALE260618C00010000,2025-12-11,2025-12-11 20:38:04+00,104404,9329,34426448.00,33602,63602,104400,3.40,2.87,2.87,3.40,0.2367869572553749,3.35,3.40,29,3.2974261522547028849469368990,7200,0,0,62,64,0,0,13200,2026-02-18,unknown,4376711,13.29,Basic Materials,2.95,ADR
SPXW251211C06890000,2025-12-11,2025-12-11 20:59:58+00,102739,959,49833131.00,38975,41994,1323,14.90,1.10,5.10,10.80,0.1324554420511958,10.80,11.50,41585,4.8504590272437925228004944745,21770,456,0,96806,99169,0,0,33645,,,3637735,,,17.73,
SPXW251211C06910000,2025-12-11,2025-12-11 21:00:00+00,99724,928,8546655.00,30682,58483,2834,2.00,0.03,1.45,0.05,2.453182722686331,0.00,0.05,31583,0.8570309052986242027997272500,10359,41,0,27556,29468,0,200,56100,,,3637735,,,8.60,
SPXW251211P06890000,2025-12-11,2025-12-11 21:00:00+00,99193,758,33970991.00,38596,45593,129,57.26,0.03,32.40,0.05,4.90590568328689,0.00,0.05,36710,3.4247367253737662939925196399,15004,882,0,166829,170456,0,0,19800,,,3637735,,,20.20,
SPY251212C00688000,2025-12-11,2025-12-11 21:14:52+00,97835,12759,18010247.00,41065,48955,0,2.95,0.71,1.34,2.85,0.1361325583135338,2.76,2.88,14337,1.8408797465119844636377574529,7815,5737,0,65431,52080,0,0,14230,,,9278330,689.17,,2.58,ETF
SPY251212P00688000,2025-12-11,2025-12-11 21:14:56+00,94794,5943,16136761.00,43066,44949,0,6.26,0.97,4.00,1.04,0.1201235747122965,1.00,1.04,11233,1.7022977192649323796864780477,6779,4178,0,116680,125190,2,0,1488,,,9278330,689.17,,2.96,ETF
TSLA251212C00450000,2025-12-11,2025-12-11 20:59:58+00,92682,11778,26167252.00,40586,43706,0,5.95,1.83,5.35,2.57,0.4207821350355926,2.54,2.56,19738,2.8233370017910705422843702176,8390,1697,0,61051,58622,247,0,2838,2026-02-04,unknown,1847169,446.89,Consumer Cyclical,6.95,Common Stock
NVDA251212P00175000,2025-12-11,2025-12-11 20:59:58+00,92396,24667,8586931.00,41630,41575,0,1.57,0.18,0.69,0.19,0.474684088805143,0.19,0.20,17723,0.9293617689077449240226849620,9191,3069,0,19061,17873,44,0,8125,2026-02-25,unknown,2977924,180.93,Technology,0.28,Common Stock
QQQ251211C00627000,2025-12-11,2025-12-11 21:14:44+00,90999,3718,3138271.00,42366,45916,0,1.00,0.08,0.99,0.70,0.04071026507695492,0.63,1.00,11699,0.3448687348212617721073858016,2717,4945,0,7330,6929,0,0,16428,,,5445909,625.58,,2.75,ETF
AAPL251212C00280000,2025-12-11,2025-12-11 20:59:58+00,87949,26359,3452835.00,35770,45618,200,1.46,0.16,0.68,0.40,0.1937925221257368,0.40,0.41,9983,0.3925951403654390612741475168,6561,2297,0,6327,6199,2,0,2420,2026-01-29,unknown,731537,278.03,Technology,1.18,Common Stock
SPY251211C00692000,2025-12-11,2025-12-11 21:14:58+00,87401,6962,394403.00,40932,45967,0,0.08,0.01,0.06,0.06,0.02402884943378761,0.05,0.06,3550,0.0451256850608116611938078529,502,1112,0,67,70,0,0,4761,,,9278330,689.17,,0.37,ETF
FISV260116P00065000,2025-12-11,2025-12-11 20:58:32+00,87345,2261,15720545.00000000,208,92,0,1.81,1.60,1.81,1.75,0.3686915040603163,1.70,1.75,117,1.7998219703474726658652470092,45,0,87000,257,572,0,87000,87038,2026-02-04,unknown,152195,68.16,Technology,2.27,Common Stock
QQQ251211P00624000,2025-12-11,2025-12-11 21:14:56+00,86153,4905,12177975.00,38812,42592,0,6.67,0.23,2.42,0.28,0.04150130695382336,0.26,0.35,12449,1.4135288382296611841723445513,4749,2910,0,130776,125492,0,0,7805,,,5445909,625.58,,1.35,ETF
ORCL251212C00200000,2025-12-11,2025-12-11 20:59:58+00,86138,2511,14944022.00,35744,43542,166,4.40,0.71,1.07,2.49,0.780535950711601,2.45,2.55,13123,1.7348930785483758619889015303,6848,2010,4,23068,21408,7,4,10883,2026-03-09,unknown,1673132,198.85,Technology,26.06,Common Stock
SPY251212C00689000,2025-12-11,2025-12-11 21:14:58+00,85920,4129,12642418.00,37474,42289,0,2.27,0.52,1.02,2.16,0.12805870630115,2.11,2.23,12109,1.4714173649906890130353817533,6157,5193,0,36705,33411,4,0,8087,,,9278330,689.17,,2.10,ETF
TSLA251212C00445000,2025-12-11,2025-12-11 20:59:58+00,85615,5586,40852531.00,36943,39786,20,8.40,3.30,8.25,5.00,0.4293182816686858,4.95,5.05,20164,4.7716557846171815686503533254,8886,870,0,20471,17724,7,0,3248,2026-02-04,unknown,1847169,446.89,Consumer Cyclical,9.95,Common Stock
SPY251212C00687000,2025-12-11,2025-12-11 21:14:36+00,82121,6303,16812964.00,38873,34852,0,3.74,0.95,1.76,3.51,0.1359083546525623,3.51,3.62,13194,2.0473403879641017522923490948,8396,5076,0,94800,94302,1,0,12350,,,9278330,689.17,,3.15,ETF
SPY251211C00683000,2025-12-11,2025-12-11 21:12:42+00,81910,3630,19455216.00,35858,40930,0,6.71,1.46,3.12,6.71,0.03882045711390586,6.59,6.79,13765,2.3751942375778293248687583929,5122,7792,0,155670,158194,4,0,1619,,,9278330,689.17,,5.11,ETF
QQQ251211P00617000,2025-12-11,2025-12-11 21:14:40+00,81089,4145,5835448.00,36108,40389,0,2.06,0.01,0.50,0.01,0.0608184944171776,0.00,0.01,14149,0.7196349689846958280407946824,4592,4870,0,25526,24531,0,0,5296,,,5445909,625.58,,0.31,ETF
IWM251211C00258000,2025-12-11,2025-12-11 21:14:58+00,81034,2071,1482771.00,40209,37915,0,0.37,0.01,0.11,0.05,0.00930096782408798,0.04,0.05,10146,0.1829813411654367302613717690,2910,3489,0,4920,5197,0,0,3410,,,1961823,257.8,,0.32,ETF
SPXW251211P06895000,2025-12-11,2025-12-11 21:00:00+00,79935,520,28109327.00,30665,36527,100,63.02,0.03,36.48,0.03,2.04190989828991,0.00,0.05,31314,3.5165230499781072121098392376,12743,362,0,179980,182288,0,0,15816,,,3637735,,,21.80,
SPY251212P00684000,2025-12-11,2025-12-11 21:14:58+00,78141,6712,12704960.00,36975,36799,200,3.67,0.34,1.95,0.35,0.1424293792632405,0.34,0.36,9736,1.6259018952918442303016342256,4367,4849,0,45592,47227,2,0,5714,,,9278330,689.17,,1.52,ETF
SPY251211P00678000,2025-12-11,2025-12-11 21:14:28+00,77175,3757,1427757.00,39583,37302,0,0.58,0.01,0.23,0.02,0.0746539293069545,0.00,0.01,7221,0.1850025267249757045675412998,290,3134,0,859,864,0,0,8354,,,9278330,689.17,,0.20,ETF
SPY251212C00686000,2025-12-11,2025-12-11 21:14:58+00,76488,5505,18012841.00,35932,33770,0,4.54,1.26,2.22,4.44,0.1493196227774138,4.34,4.49,12401,2.3549891486246208555590419392,6786,5342,0,114003,96420,5,0,6148,,,9278330,689.17,,3.71,ETF
NVDA251212P00180000,2025-12-11,2025-12-11 20:59:58+00,75941,28153,17144651.00,33052,33557,310,4.21,1.06,2.08,1.12,0.4017303499813319,1.11,1.12,10822,2.2576277636586297257081155112,9332,2044,0,40768,40629,11,0,8594,2026-02-25,unknown,2977924,180.93,Technology,1.03,Common Stock
SPY251212C00685000,2025-12-11,2025-12-11 21:14:10+00,74831,10895,20815793.00,35774,33063,200,5.46,1.62,2.73,5.33,0.1548982116884083,5.25,5.33,11822,2.7817071801793374403656238767,5994,5485,0,114642,101648,0,0,4515,,,9278330,689.17,,4.45,ETF
NVDA251212C00177500,2025-12-11,2025-12-11 20:59:56+00,73016,4999,17758139.00,31502,31497,620,4.32,1.82,4.10,4.02,0.501497359775336,3.95,4.05,10328,2.4320887202804864687191848372,10017,1972,0,49257,51826,23,0,9180,2026-02-25,unknown,2977924,180.93,Technology,6.80,Common Stock
QQQ251211P00616000,2025-12-11,2025-12-11 21:13:10+00,72923,4310,3831235.00,31799,38319,0,1.67,0.01,0.44,0.01,0.0713167832451737,0.00,0.01,10743,0.5253808812034611850856382749,2805,3283,0,17561,16830,0,0,5305,,,5445909,625.58,,0.26,ETF
QQQ251219C00630000,2025-12-11,2025-12-11 21:14:56+00,72172,72794,22468486.00,8452,55584,500,4.54,2.46,4.33,4.51,0.1672070239507773,4.39,4.57,2418,3.1131860001108463115889818759,2386,1415,5750,46348,46691,0,5750,53156,,,5445909,625.58,,6.05,ETF
QQQ251212C00625000,2025-12-11,2025-12-11 21:14:56+00,71282,14385,14434011.00,31052,33973,0,3.34,0.97,2.88,3.34,0.2023735358764192,3.19,3.50,9741,2.0249166690047978451783058817,6257,3284,0,69328,76522,302,0,9875,,,5445909,625.58,,5.10,ETF
SPY251212P00680000,2025-12-11,2025-12-11 21:14:48+00,69992,32500,5199555.00,33441,30204,0,1.94,0.12,0.95,0.13,0.1644621862671369,0.12,0.13,8222,0.7428784718253514687392844874,4347,3092,2000,12553,12802,2000,2000,8083,,,9278330,689.17,,0.74,ETF
SPY251212P00686000,2025-12-11,2025-12-11 21:14:54+00,69729,4533,11741456.00,29209,34447,0,4.77,0.57,2.87,0.61,0.1317686263165129,0.59,0.63,9249,1.6838698389479269744295773649,6073,3498,0,75996,77451,0,0,3180,,,9278330,689.17,,2.13,ETF
SPY251212P00687000,2025-12-11,2025-12-11 21:14:56+00,69392,4492,11932668.00,32580,32685,0,5.53,0.74,3.47,0.79,0.1254500443138752,0.76,0.80,9543,1.7196028360617938667281530994,4127,4064,0,98927,102071,0,0,4592,,,9278330,689.17,,2.52,ETF
QQQ251211C00628000,2025-12-11,2025-12-11 21:14:54+00,69260,4127,1525950.00,32152,35091,0,0.74,0.06,0.72,0.40,0.04136293264964754,0.35,0.49,7317,0.2203219751660410049090384082,2017,2113,0,3349,3274,0,0,18363,,,5445909,625.58,,2.24,ETF
TSLA251212P00440000,2025-12-11,2025-12-11 20:59:58+00,68121,6751,23299317.00,29161,31251,0,5.00,1.46,2.52,1.49,0.4347648017671306,1.47,1.48,16303,3.4202840533756110450521865405,7709,1722,0,37672,40095,0,0,3768,2026-02-04,unknown,1847169,446.89,Consumer Cyclical,2.20,Common Stock
SPXW251211C06885000,2025-12-11,2025-12-11 20:59:52+00,67242,413,41257835.00,25232,26010,800,19.42,1.65,6.30,16.03,2.937605920270776,15.10,16.00,27320,6.1357239522917224353826477549,16000,267,0,111887,114916,0,0,21154,,,3637735,,,20.40,
SPXW251211P06880000,2025-12-11,2025-12-11 20:59:58+00,67146,681,29510082.00,25002,30247,798,47.36,0.02,24.70,0.05,4.80650397367911,0.00,0.05,22834,4.3949128764185506210347600680,11897,427,0,161342,168727,0,0,21146,,,3637735,,,15.00,
SPY251211P00679000,2025-12-11,2025-12-11 21:14:56+00,66297,4038,1914416.00,29140,36753,0,0.79,0.01,0.30,0.01,0.0621700133339244,0.00,0.01,7807,0.2887635941294477879843733464,404,3663,0,1648,1686,0,0,8312,,,9278330,689.17,,0.26,ETF
SPXW251211C06880000,2025-12-11,2025-12-11 20:59:54+00,65576,710,48401026.00,24606,24121,259,24.10,2.30,8.10,20.97,4.055455621404403,20.10,21.80,27914,7.3809055142125167744296693978,16849,154,0,116355,118957,0,0,18218,,,3637735,,,23.00,
NVDA251219C00180000,2025-12-11,2025-12-11 20:59:56+00,65367,41474,23674479.00,33791,24425,260,4.85,2.94,4.80,4.55,0.3848350496744967,4.55,4.60,6861,3.6217784203038230299692505407,7151,1273,0,7254,8070,1612,0,7665,2026-02-25,unknown,2977924,180.93,Technology,6.85,Common Stock
SPXW251211P06885000,2025-12-11,2025-12-11 21:00:00+00,64527,553,26276472.00,24275,29675,329,52.50,0.03,30.03,0.05,6.35593857290505,0.00,0.05,24920,4.0721669998605235017899484139,10577,694,0,163954,166451,0,0,19650,,,3637735,,,18.07,
