date,call_volume,put_volume,call_premium,put_premium,put_call_ratio,bearish_premium,bullish_premium,ticker,avg_3_day_call_volume,avg_3_day_put_volume,avg_7_day_call_volume,avg_7_day_put_volume,avg_30_day_call_volume,avg_30_day_put_volume,total_open_interest,call_open_interest,put_open_interest,call_volume_ask_side,call_volume_bid_side,put_volume_ask_side,put_volume_bid_side,avg_30_day_put_oi,avg_30_day_call_oi,net_call_premium,net_put_premium,next_earnings_date,er_time,sector,full_name,marketcap,issue_type,is_index,next_dividend_date,close,high,low,total_volume,avg30_volume,prev_close,week_52_high,week_52_low,implied_move,implied_move_perc,volatility,iv30d,iv30d_1d,iv30d_1w,iv30d_1m,iv_rank,prev_call_oi,prev_put_oi
2025-12-08,255032,285967,23344508.00,36952875.00,1.1212985037171805,31922515.00,22046435.00,TLT,213876.6667,183614.6667,250959.5714,208762.5714,257137.3333,193781.7,6819140,4011363,2807777,127938,112094,163903,96641,2641097.9667,3832000.3667,-482467.00,9393613.00,,,,ISHARES 20+ YEAR TREASURY BOND ETF,48705422456,ETF,f,,87.88,88.2,87.56,27809838,31395996.4,88.17,94.09,83.295,0.782017709545262,0.00889667473885395,0.124460303972228,0.1219211190436529,0.1105,0.1152,0.1104,14.4878,4045635,2812221
2025-12-08,393640,143355,42421004.00,13205290.00,0.3641779290722488,26044397.00,23201942.00,SOFI,349492.6667,202763.6667,297344.2857,163851.7143,369970.5,180740.9,4377575,2655850,1721725,167957,195323,63711,62224,1692189.1667,2575575.5,-3128991.00,-286536.00,2026-01-26,unknown,Financial Services,SOFI TECHNOLOGIES INC,33061597261,Common Stock,f,,27.61,27.83,27.05,59458008,74459288.2,27.78,32.73,8.60,1.368550768650975,0.0494865582589396,0.696815635166338,0.593342460326823,0.589,0.6103,0.6797,17.4543,2609900,1714504
2025-12-08,307747,146308,188449116.00,43088636.00,0.47541649471806385,88467452.00,80731872.00,AAPL,565902.6667,287446.3333,566056.7143,279501,531605.5667,291579.3,5615599,3295502,2320097,122044,139177,62654,63092,2320054.7,3360043.3,-8757681.00,-1022101.00,2026-01-29,unknown,Technology,APPLE INC,4106200735170,Common Stock,f,2025-11-10,277.89,279.6693,276.15,28371501,45326198.7,278.78,288.62,169.2101,4.392575363283925,0.01580972992831819,0.2222083907955457,0.1983835312336969,0.1865,0.2032,0.2373,7.5375,3511559,2399494
2025-12-08,316171,127872,38546993.00,3639079.00,0.4044393698346781,15456879.00,22773936.00,WBD,205215,81204.6667,133530.8571,56343.5714,88162.6,37810.9667,1994590,1231458,763132,142778,147051,60933,60010,709221.0667,1141680.6333,7815393.00,497586.00,2026-02-26,unknown,Communication Services,WARNER BROS DISCOVERY INC,67475245880,Common Stock,f,,27.23,28.165,26.84,156735854,52094758.25,26.08,28.165,7.52,0.659085943253784,0.02421774548057263,0.332993680735294,0.2106571133730265,0.2262,0.5112,0.4096,0,1301648,749414
2025-12-08,245699,185392,109447132.00,50526111.00,0.7545492655647764,70596974.00,66246595.00,IBIT,373937.6667,252596.3333,527700.7143,295467,649632.3667,313890.7667,7660129,4967724,2692405,92751,114543,61786,88389,2492401.6,5460064.8,-13904598.00,-5365019.00,,,,iShares Bitcoin Trust ETF,69452699256,ETF,f,,51.52,52.065,50.83,39479476,73604520.3,50.69,71.82,42.98,1.899784472859873,0.03688543778001888,0.518916634276303,0.467763292139269,0.4796,0.5266,0.4809,45.6437,5222405,2817484
2025-12-08,252117,152207,56782954.00,18107415.00,0.6037157351547099,35882316.00,30977910.00,INTC,434499,198560.3333,463382.7143,194712.7143,362220.5333,163706.2,6508967,3840594,2668373,111596,116184,67614,68361,2781216.0667,3995949.3333,-3741597.00,1712809.00,2026-01-29,unknown,Technology,INTEL CORP,192231000000,Common Stock,f,,40.3,42.115,39.7,84558248,85507385.5,41.41,44.02,17.665,1.723181852043181,0.04283857929255888,0.602599881151958,0.503005257628176,0.4811,0.5155,0.5471,22.3933,3918553,2755579
2025-12-08,254652,135937,325228800.00,72603064.0000,0.533814774672887,202642971.0000,162173155.0000,GOOGL,283449,140449.3333,296553,164842.8571,357912.9667,194151.9667,3629531,2031655,1597876,99143,124428,57786,57845,1538115.5667,2047907.4,-17838343.00,-504895.0000,2026-02-03,unknown,Communication Services,ALPHABET INC,1825222960000,Common Stock,f,2025-12-08,313.72,320.44,311.2219,28664673,45272073.55,321.27,328.83,140.53,8.08568407098475,0.02578754288306411,0.36188788758517,0.3051116640984385,0.2833,0.3227,0.329,21.2503,2169141,1691543
2025-12-08,229023,154127,105899890.00,85284438.00,0.6729760766385909,74741248.00,90755326.00,GLD,408290.3333,136232,331261.5714,135547.1429,379420.6,201869.5,5213889,3420596,1793293,104891,101050,56858,66042,2066030.4,3573931.7,8704820.00,-5704658.00,,,,SPDR GOLD TRUST,390.259958,ETF,f,,385.42,387.2418,384.01,6519198,10717827.3,386.44,403.3,238.73,5.53451694542759,0.01436268476002385,0.2018522642694273,0.181218496123017,0.181,0.2145,0.1845,27.8005,3524886,1827638
2025-12-08,279811,103106,130900584.00,44958611.00,0.3684844412835807,78676162.00,73174991.00,AMZN,414152.3333,153041,418074.8571,140481.5714,507727.1667,235166.1,4751037,2776546,1974491,115742,132174,46346,41392,1992961.0333,2800568.0333,-3243599.00,2257572.00,2026-02-05,unknown,Consumer Cyclical,AMAZON.COM,2425503110736,Common Stock,f,,226.89,230.83,226.27,25976814,42973483.65,229.53,258.6,161.38,5.32959871515984,0.02351207109367966,0.328759940158834,0.2909109918696905,0.2653,0.3012,0.3129,14.6049,2972730,2037584
2025-12-08,189877,156323,93936595.00,61891463.00,0.8232856006783339,72871409.00,65661585.00,PLTR,318268,184992,297273.1429,179411.5714,471106.5,338589.8333,3543247,1825393,1717854,77448,91458,70457,66174,1755772.1333,1872402.9333,538323.00,7344257.00,2026-02-02,unknown,Technology,PALANTIR TECHNOLOGIES INC,414583779838,Common Stock,f,,181.49,183.8799,179.54,26192448,47506896.55,181.76,207.52,63.40,6.48136109640363,0.03571096226564715,0.498972380949929,0.480789540014114,0.4492,0.4986,0.5569,4.7742,1940431,1819064
2025-12-08,215309,130111,140033553.00,68095064.00,0.6042989378056653,89307890.00,97846068.00,AMD,284875.6667,197367,298728.8571,212869.2857,455546.9,341381.2,3585219,1825099,1760120,101780,88692,52850,63008,1847142.3,1990204.1667,9876660.00,1338482.00,2026-02-03,unknown,Technology,ADVANCED MICRO DEVICES INC,359976264909,Common Stock,f,,221.11,223.71,218.36,26201863,48087477.15,217.97,267.0799,76.48,9.38188819752522,0.04244238044571464,0.596907796695576,0.505759360975997,0.4682,0.509,0.5785,26.5458,1962390,1857170
2025-12-08,191363,127692,97214152.00,199262590.0000,0.6672763282348207,73054831.0000,83875954.0000,MSTR,445188.3333,205513.3333,443536.7143,233117.2857,350545.2,211464.4333,3068574,1719922,1348652,87404,87787,53002,56864,1298393.7667,1599679.2667,6351512.00,-4469611.0000,2026-02-04,unknown,Technology,MICROSTRATEGY INC,49176290060,Common Stock,f,,183.69,185.59,178,14048252,21354587.75,178.99,457.22,155.61,10.59316058584267,0.0576890978126218,0.813133851086621,0.708619840597823,0.6999,0.8028,0.713,36.5278,1846260,1431732
2025-12-08,197052,104486,711997671.0000,102000495.00,0.5302458234374683,184065152.0000,182594415.0000,AVGO,132298,69904.6667,149997.1429,93387.4286,137870.4667,88890.0667,2064251,1016234,1048017,63701,63140,39185,48881,1047651.6667,1040598.3667,-1195544.0000,-1935986.00,2025-12-11,postmarket,Technology,BROADCOM INC,1894140610324,Common Stock,f,2025-09-22,401.1,407.285,397.4,25577520,23210797.9,390.24,407.285,138.10,25.53959504542942,0.0636477017567678,0.89490824296517,0.502071345602988,0.5011,0.5213,0.4569,39.8033,1086634,1112181
2025-12-08,178335,97176,278049096.0000,106895185.0000,0.544907056943393,190029066.0000,171194307.0000,META,463531.6667,240665.3333,371094.5714,178818.2857,451678.7,247841.0667,3063118,1955413,1107705,75927,86258,40589,45719,1114291.9333,1873013.4,-16479194.0000,-208621.0000,2026-02-04,unknown,Communication Services,META PLATFORMS INC,1452216564569,Common Stock,f,2025-12-15,666.8,676.71,665.07,10020275,19102459.65,673.42,796.25,479.80,14.53310902193814,0.02179498414981024,0.3066749159561805,0.2845449141470575,0.2645,0.2872,0.35,7.3381,2066332,1186719
2025-12-08,170607,91724,121814890.00,68597524.00,0.5376332741329488,82416046.00,89574026.00,MSFT,267520,128408,217473.4286,100256.1429,266463.9,138637.1333,2625934,1601410,1024524,82401,72598,35673,44852,1053179.6,1570735.6,5494085.00,-648395.00,2026-02-04,unknown,Technology,MICROSOFT CORP,3649446076158,Common Stock,f,2026-02-19,491.02,492.3,484.38,14741281,25278373.7,483.16,555.45,344.79,8.43628463880275,0.01718814359399117,0.2414173019596775,0.2186781010401413,0.2067,0.2198,0.2379,16.9144,1677649,1061442
2025-12-08,168292,92618,149267384.00,72550109.00,0.5503410738478359,42601929.00,46068296.00,CRWV,150872,101329.3333,137077.8571,87922,166500.4667,112461.5,1725966,1053980,671986,57813,62781,31762,48592,665673.1,1044406.9667,-3174458.00,-6640825.00,2026-02-09,unknown,Technology,CoreWeave,33323239574,Common Stock,f,,86.24,87,80.145,37263770,34336261.4,88.3,187,33.515,6.4718194804533,0.0750486401165803,1.05857885573784,0.816630002619588,0.8228,0.8489,1.0326,14.5179,1126069,717484
2025-12-08,160973,98897,150814295.00,49561955.00,0.6143701117578725,94503696.00,83870853.00,GOOG,162211.6667,89815.3333,176988,108230.4286,209904.4,111267.5667,1908948,1093666,815282,61083,82372,47179,38332,745270.3333,1060545.3667,-6534380.00,3913463.00,2026-02-03,unknown,Communication Services,ALPHABET INC,1879382770000,Common Stock,f,2025-12-08,314.45,321.23,311.91,18085096,28613557.2,322.09,328.67,142.66,7.94758305721308,0.02528902872438693,0.3553695130113395,0.304314551014909,0.2803,0.3207,0.3276,22.0179,1175582,869676
2025-12-08,175688,66145,136697932.00,23896254.00,0.3764912799963572,55348562.00,63810803.00,HOOD,237785.3333,113987,224923.4286,111132,218756.5333,129043.7333,2022167,1238475,783692,68570,61482,25165,33361,844768.1333,1327015.7,6774567.00,-1683981.00,2026-02-11,unknown,Technology,ROBINHOOD MARKETS INC,107282552491,Common Stock,f,,136.43,138.09,132.0017,18893447,28841736.95,131.95,153.8599,29.66,6.64957143254712,0.0487344456194593,0.687127115563551,0.605913536391083,0.5717,0.5904,0.669,8.2288,1318990,845991
2025-12-08,176412,64464,176156312.00,54638629.00,0.3654173185497585,110054147.00,99643405.00,ORCL,209916.3333,78922,181709.5714,83916.4286,171891,113458.0333,1931058,990223,940835,80894,80052,29265,26141,806933.6333,887980,-4865044.00,4695698.00,2025-12-10,postmarket,Technology,ORACLE CORP,626711605560,Common Stock,f,2025-10-09,220.54,224.75,216.91,22137078,24210582.05,217.58,345.72,118.86,20.42063362777933,0.0925560151737267,1.306247375275757,0.628134072810934,0.6192,0.6226,0.4698,81.9336,1046803,979841
2025-12-08,135280,94069,297614953.0000,101013951.00,0.6953651685393258,149593805.0000,216621499.0000,CVNA,35057.3333,25303,27386.8571,24951.5714,26609.5333,31027.9667,487843,203610,284233,67851,55306,41399,45646,288148.4667,219179.7,47143437.0000,-6196021.00,2026-02-18,unknown,Consumer Cyclical,CARVANA CO,63354762000,Common Stock,f,,447.98,456.97,424.33,13565159,3444654.05,399.77,456.97,148.25,20.31605604858937,0.0453777133604105,0.639047174610838,0.543732405746107,0.5048,0.5511,0.6585,12.6319,217141,297407
2025-12-08,192181,29716,19610528.00,2188424.00,0.15462506699413572,8718543.00,10393504.00,ONDS,139428.3333,24785.6667,103018.4286,23017.1429,81504.7,20723.3667,935611,756748,178863,94932,81850,11054,13848,194017.3,686932.7,1735585.00,60624.00,2026-03-11,unknown,Technology,ONDAS HOLDINGS INC,3323506169,Common Stock,f,,9.02,9.75,8.97,85106523,120585687.4,9.07,11.6999,0.57,0.945687830704165,0.1049015896510443,1.480059827641093,1.307488951367712,1.2858,1.1664,1.3197,10.7908,785908,202853
2025-12-08,73695,136269,7844826.00,9568833.00,1.8490942397720334,5165584.00,3687424.00,XLE,48512,61133.6667,39383.2857,55407.4286,27979.2333,43769.1333,4939204,1648769,3290435,20478,24443,58738,42442,1526819.4,771965.0667,-25751.00,1452409.00,,,,ENERGY SELECT SECTOR SPDR FUND,45.931501,ETF,f,,45.42,45.92,45.27,25971075,31764982.85,45.92,47.41,37.25,0.731004399156657,0.01610319196291787,0.2256966358782084,0.1962484686370874,0.1895,0.2061,0.2148,5.26,843616,1653853
2025-12-08,103855,87996,26641028.00,7565822.00,0.8472967117615907,22701027.00,8920589.00,TSLL,137999.6667,64230.3333,112809.2857,58365.5714,142596.8,70550.4667,1238214,908083,330131,38241,54929,43219,35082,376567.8667,934133.7667,-12926689.00,855445.00,,,,DIREXION DAILY TSLA BULL 15X SHARES,7080565521,ETF,f,,19.23,20.14,18.8344,73584795,104130469.85,20.61,41.50,6.29,1.268752969023476,0.0661497898343835,0.931326115293851,0.891585442968196,0.8692,0.8896,1.2054,5.3913,979391,381481
2025-12-08,152115,38373,60192240.00,10187583.00,0.2522630904250074,27211411.00,36277996.00,IREN,138499.6667,69928,134901.5714,67553.1429,164010.2,82743.3333,2342924,1325919,1017005,73775,59106,15557,18259,1075457.1667,1359899.0667,9011016.00,-55569.00,2026-02-11,unknown,Financial Services,IRIS ENERGY LTD,13135790807,Common Stock,f,,46.34,46.56,43.62,26452998,40532271.75,44.71,76.87,5.125,3.911264898105169,0.0843581343277293,1.186796411132655,1.010913814775304,1.0011,1.0784,1.3049,38.3894,1416092,1066224
2025-12-08,99384,83967,33053380.00,13072725.00,0.8448744264670369,21230664.00,21049622.00,TQQQ,131865.6667,104628.6667,129463.1429,105220.5714,148599.7333,108326.8667,1675052,955512,719540,39494,49923,35449,38202,554184.6333,718003.9,-1553311.00,-1372269.00,,,,PROSHARES ULTRAPRO QQQ,56.1898,ETF,f,,55.8,57.04,55.12,66672467,124752222.15,56.15,60.69,17.50,2.572777970781093,0.0463021321116007,0.652390565899083,0.555025301143734,0.4999,0.5582,0.6452,15.2282,1054974,800488
2025-12-08,152218,25444,55717845.00,6711202.00,0.16715500137960032,32862110.00,27274617.00,U,24713,10798,23608.7143,10619.8571,34420.3333,18500.2667,865121,521726,343395,81958,63515,7122,16234,343288.3667,580954.0333,3544692.00,-2021955.00,2026-02-19,unknown,Technology,UNITY SOFTWARE INC,20984845821,Common Stock,f,,49.04,49.48,45.9428,11655146,8176548.6,45.78,49.48,15.33,2.870825005456696,0.058510649250111,0.824879481106118,0.645407554767016,0.5625,0.6325,0.6611,18.9961,529235,350995
2025-12-08,136734,37018,4956474.00,1951643.00,0.27073003057030437,3226636.00,3180434.00,OPEN,155456.6667,28812.6667,138804.7143,33183.5714,280356.9667,83067.7333,379554,283880,95674,63341,62678,19647,15653,470756.2333,1261688.4667,-21081.00,25121.00,2026-02-26,unknown,Real Estate,OPENDOOR TECHNOLOGIES INC,5448560627,Common Stock,f,,7.05,7.42,6.95,50489639,130607770.35,7.15,10.87,0.5084,0.505779305640607,0.0718436513694044,1.012994908749229,0.873448394652963,0.8818,0.9928,1.518,3.0884,366405,118893
2025-12-08,108576,64866,38670831.00,21347463.00,0.5974248452696729,28761118.00,26217787.00,MRVL,136181.6667,90893.6667,105781,70251.5714,66743.5,42025.8,1258536,552889,705647,47777,47760,31365,26668,739774.4,623677.8,-888031.00,2030800.00,2026-03-04,unknown,Technology,MARVELL TECHNOLOGY INC,78025200000,Common Stock,f,2025-10-10,92,92.7899,88.92,36616571,21033371.35,98.91,127.48,47.085,4.62754825562464,0.0502994375611374,0.708684198890667,0.575939102821583,0.524,0.6748,0.8032,30.7848,634981,774747
2025-12-08,104921,61610,8609359.00,4487002.00,0.5872037056451997,5290014.00,3623757.00,EWZ,308931.3333,61649,179277.5714,48491.7143,95155.4667,40520,4865094,3066596,1798498,24474,43089,28327,21634,1698592.7667,2763579.4,-1971070.00,-304813.00,,,,ISHARES MSCI BRAZIL ETF,6386734354,ETF,f,,32.75,33.215,32.48,41417505,32479884.6,32.53,34.8,22.26,0.929113116725007,0.02836986615954219,0.389839105119567,0.318060607775437,0.3344,0.2606,0.2234,53.1535,3066669,1781186
2025-12-08,135181,24788,969997.00,436801.00,0.18336896457342378,615011.00,688133.00,BYND,207959,37739.3333,311928.1429,51922.4286,282346.8333,117061.2667,1830568,1207835,622733,58421,73269,14049,10278,786541.4333,1355920.2,32616.00,-40506.00,2026-02-25,unknown,Consumer Defensive,BEYOND MEAT INC,517070006,Common Stock,f,,1.14,1.23,1.13,61214119,101728408,1.22,7.69,0.5001,0.1616818261169277,0.1424509481206411,1.731121452680784,1.48322323524201,1.9232,2.3204,1.9264,20.3475,1393513,663565
2025-12-08,99343,56516,132940195.00,31982000.00,0.568897657610501,71193381.00,81721730.00,MU,94251,93955.3333,84317.7143,73672.5714,116201.8333,100766.6667,1763264,781594,981670,47825,44611,22495,26800,967336.8667,825083.3333,8049660.00,-1922993.00,2025-12-17,postmarket,Technology,MICRON TECHNOLOGY INC,277159313362,Common Stock,f,2025-10-03,246.92,249.23,241.61,17126147,26078036.25,237.22,260.58,61.54,12.26355277464444,0.0496932665058429,0.698512788764985,0.695754407391314,0.6758,0.6965,0.6702,64.1729,838746,1032411
2025-12-08,67934,85253,27597274.00,11150586.00,1.2549386168928667,16306741.00,18637427.00,SOXL,86052.6667,78575.3333,88648.5714,76326,106016,86140.1333,1192708,705158,487550,33245,27956,34921,41635,554487.8333,769982.4667,1892015.00,-438671.00,,,,DIREXION DAILY SEMICONDUCTOR BULL 3X SHARES,13861652790,ETF,f,,47.99,48.6,46.7001,65374675,109078502.3,46.5,50.76,7.225,3.734339483377792,0.078144528776875,1.096462383506774,0.94607046934091,0.9042,0.9553,1.0752,17.1203,773179,566661
2025-12-08,110469,42354,5823892.00,7650582.00,0.38340167829888927,4591193.00,6038321.00,MARA,208369.6667,54167.3333,214690.8571,58841,225217.7667,71050.7,2791545,1656671,1134874,41061,56915,11967,24127,1155918.0667,1750422.4333,190488.00,-1256640.00,2026-02-25,unknown,Financial Services,MARATHON DIGITAL HOLDINGS INC,4464017454,Common Stock,f,,12.05,12.115,11.56,31977597,45693809.8,11.74,26.2067,9.71,0.777820212475974,0.0645761903259423,0.910835781439645,0.839051619015849,0.7925,0.9038,0.8708,41.9035,1743219,1167727
2025-12-08,123461,28193,22570371.00,3832782.00,0.22835551307700408,13952811.00,11055240.00,DAL,23640,15404,18643.7143,17360.2857,22061.8333,16239.0333,807398,417748,389650,71433,49966,7438,17180,397793.9667,474436.1667,857910.00,-1202934.00,2026-01-09,unknown,Industrials,DELTA AIR LINES INC,43892157265,Common Stock,f,2025-10-16,67.22,67.75,66.045,8223274,7705894.6,67.1,69.98,34.735,2.033296725263651,0.03020794421725822,0.424256615639134,0.385340851628908,0.3369,0.3852,0.458,12.8062,438063,408149
2025-12-08,101481,48422,12543644.00,4331400.00,0.47715335875681164,7589731.00,6168327.00,RIVN,188334.3333,62426.3333,182205.4286,56223.5714,146075.2,59109.4667,2857227,1362690,1494537,42171,44529,22585,18303,1434531.1,1298701.1,-758802.00,662742.00,2026-02-19,unknown,Consumer Cyclical,RIVIAN AUTOMOTIVE INC,21519430830,Common Stock,f,,17.61,17.71,17.04,33455982,49967759.65,17.95,18.6,10.36,1.117781321561875,0.0635103023614701,0.895097938204828,0.669595354034165,0.6492,0.6856,0.5855,36.8822,1425404,1516603
2025-12-08,113996,35429,36969567.00,15115776.00,0.3107916067230429,25458896.00,21250207.00,BMNR,139592.6667,74402.6667,156803.7143,67687.7143,157734.7,79168.4667,1490650,1001057,489593,42969,58909,13820,17359,494874.7667,983620.6,-3540158.00,668531.00,,premarket,Financial Services,BitMine Immersion Technologies,13764990776,Common Stock,f,2025-12-08,35.84,35.94,33.8,37704274,50345801.05,34.06,161,4.04,2.871450682496727,0.0802641700208729,1.125939324752849,0.996109985137109,1.0196,1.0728,1.1048,3.4834,1051896,511990
2025-12-08,104300,40382,12205746.00,6544033.00,0.38717162032598273,7218603.00,3948905.00,EEM,63033.6667,40275.6667,55426.4286,43784.1429,83434.4,78973.4,7034512,2652098,4382414,47907,33840,7877,5949,4251080.9667,2759501.7,-1548484.00,369589.00,,,,ISHARES MSCI EMERGING MARKETS ETF,20785727810,ETF,f,,54.62,54.87,54.48,19701399,24776432.9,54.74,56.31,38.19,0.709780198254902,0.0129984469967018,0.1818921024848406,0.1638179350797347,0.1756,0.1641,0.1913,12.3061,2619461,4371043
2025-12-08,95140,48766,9871244.00,9256436.00,0.5125709480765188,4764458.00,7118455.00,ETHA,144996.6667,56399.3333,152919.1429,54988.1429,154088.5667,74113.2667,2073696,1328302,745394,41758,36192,13284,22705,825769.1333,1461164.2667,1709694.00,-644303.00,,,,ISHARES ETHEREUM TRUST ETF,11152569293,ETF,f,,23.72,24.0258,23.265,33320113,49619078.35,22.85,36.80,10.99,1.275017949902282,0.0538095779659119,0.756772063289391,0.706075952208497,0.6839,0.7033,0.7256,43.479,1379624,813044
