option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
NVDA251205C00190000,2025-12-02,2025-12-02 20:59:58+00,182486,93782,14924323.00,74818,92871,0,1.45,0.32,0.46,0.33,0.3995916976831597,0.32,0.33,22038,0.8178338612277106188967920799,13547,6893,1250,8459,8062,1259,1250,35216,2026-02-25,unknown,2577806,181.46,Technology,0.40,Common Stock
SPY251202C00680000,2025-12-02,2025-12-02 21:14:56+00,180777,12318,34357714.00,82294,79860,15,4.03,1.01,2.62,1.60,0.0759549951048853,0.98,3.00,23990,1.9005578143237248101251818515,18615,13924,8,193558,174782,6,8,9273,,,10343355,681.53,,1.90,ETF
SPXW251202C06850000,2025-12-02,2025-12-02 21:00:00+00,179124,3748,61765798.00,72249,84578,2027,11.00,0.02,5.90,0.05,5.86344525147116,0.00,0.05,67139,3.4482145329492418659699426066,22297,645,0,63148,64264,0,0,41644,,,3753191,,,4.60,
QQQ251202P00619000,2025-12-02,2025-12-02 21:13:00+00,176784,1192,13307745.00,85673,82148,0,2.52,0.01,1.62,0.01,0.02438632241598411,0.00,0.01,23789,0.7527686329079554710833559610,8963,8683,0,49138,49352,4,0,13656,,,5759310,622,,3.39,ETF
SPY251203C00682000,2025-12-02,2025-12-02 21:14:58+00,146872,3107,28707119.00,65641,69694,0,3.19,1.29,2.25,1.50,0.118805799678588,1.50,1.51,19565,1.9545671741380249468925322707,11537,11255,0,77129,74905,0,0,5885,,,10343355,681.53,,1.75,ETF
SPY251203C00683000,2025-12-02,2025-12-02 21:14:58+00,145747,2436,23276248.00,66055,69037,0,2.51,0.95,1.74,1.03,0.1147348586858233,1.03,1.04,21321,1.5970310195064049345784132791,10655,8435,0,53418,52391,5,0,4339,,,10343355,681.53,,1.34,ETF
SPXW251202C06845000,2025-12-02,2025-12-02 21:00:00+00,140715,1478,60505897.00,55044,63079,730,14.17,0.02,7.80,0.05,6.17760204353628,0.00,0.05,56551,4.2998896350779945279465586334,22592,172,0,92601,89906,0,0,34385,,,3753191,,,5.70,
IWM251202C00247000,2025-12-02,2025-12-02 21:07:34+00,134370,3135,3968351.00,68969,61581,0,0.89,0.01,0.89,0.01,0.0527163325948132,0.00,0.01,13689,0.2953301332142591352236362251,3820,10436,0,9370,9237,0,0,2381,,,1201578,245.17,,0.47,ETF
SPY251202C00686000,2025-12-02,2025-12-02 21:14:04+00,132149,8430,1592849.00,63072,68010,0,0.27,0.01,0.14,0.01,0.02944136893059332,0.00,0.01,13026,0.1205343211072350150209233525,1067,6805,0,412,422,0,0,8218,,,10343355,681.53,,0.14,ETF
SPY251202P00677000,2025-12-02,2025-12-02 21:13:58+00,131276,8692,3010286.00,60911,69314,0,0.71,0.01,0.30,0.01,0.03136165070554072,0.00,0.01,15415,0.2293096986501721563728328100,1051,7383,0,4680,4686,0,0,12463,,,10343355,681.53,,0.86,ETF
SPXW251202P06800000,2025-12-02,2025-12-02 20:59:00+00,130553,3036,42874087.00,49343,60134,1130,11.80,0.02,4.50,0.03,1.275365187888328,0.00,0.05,46940,3.2840369045521742127718244596,21076,403,0,61023,64087,0,0,36057,,,3753191,,,12.10,
QQQ251202P00623000,2025-12-02,2025-12-02 21:14:30+00,128514,105,18412569.00,64668,52492,15,5.55,0.42,4.10,1.07,0.00926873466910705,0.98,1.07,15778,1.4327286521312853074373220057,11354,8495,0,134476,121426,6,0,2869,,,5759310,622,,6.30,ETF
NVDA251205C00187500,2025-12-02,2025-12-02 20:59:58+00,124578,50859,18293084.00,44710,66337,0,2.31,0.63,0.91,0.66,0.3966093773841424,0.66,0.67,19783,1.4684040520798214773073897494,13531,3918,0,21540,21446,40,0,38122,2026-02-25,unknown,2577806,181.46,Technology,0.73,Common Stock
AAPL251205C00287500,2025-12-02,2025-12-02 20:59:58+00,122080,18633,17033149.00,53798,49998,25,2.33,0.63,0.76,1.52,0.2033324523870714,1.51,1.54,13602,1.3952448394495412844036697254,17034,2984,1250,21000,23881,8,1250,5625,2026-01-29,unknown,1163089,286.19,Technology,0.98,Common Stock
QQQ251202P00618000,2025-12-02,2025-12-02 21:12:50+00,118532,2710,8340013.00,54944,57446,0,2.14,0.01,1.23,0.01,0.03130720789384963,0.00,0.01,18614,0.7036085614011406202544460555,6142,7271,0,31497,30288,2,0,8264,,,5759310,622,,2.82,ETF
SPXW251202P06820000,2025-12-02,2025-12-02 21:00:00+00,116426,1043,70450762.00,44366,49168,830,21.59,0.03,8.70,0.05,3.967765429464064,0.00,0.05,43941,6.0511193376050023190696236408,22892,619,0,115140,112847,0,0,30581,,,3753191,,,19.95,
SPXW251202C06835000,2025-12-02,2025-12-02 21:00:00+00,115616,1334,76326738.00,45583,47455,1433,21.70,0.03,12.50,0.03,2.432122646467988,0.00,0.05,46297,6.6017452601716025463603653162,22578,896,0,135161,133063,0,0,26398,,,3753191,,,9.21,
SPY251202P00676000,2025-12-02,2025-12-02 21:12:42+00,112304,4180,1927237.00,48012,62865,0,0.52,0.01,0.25,0.01,0.0388659965207294,0.00,0.01,11280,0.1716089364581849266277247490,1427,6452,0,2359,2285,0,0,10502,,,10343355,681.53,,0.68,ETF
SPXW251202P06830000,2025-12-02,2025-12-02 21:00:02+00,111338,601,67410397.00,41819,48021,54,28.00,0.15,11.90,0.50,1.513955320204698,0.50,1.00,44926,6.0545722933769243205374625307,21498,437,0,173097,172411,0,0,27088,,,3753191,,,24.75,
NVDA251205P00180000,2025-12-02,2025-12-02 20:59:56+00,110035,22868,20767272.00,48343,46797,20,3.15,1.12,2.28,2.05,0.4178402541137706,2.05,2.07,14111,1.8873333030399418366883264392,14895,4640,0,36751,33562,21,0,6123,2026-02-25,unknown,2577806,181.46,Technology,3.15,Common Stock
BYND251205C00001500,2025-12-02,2025-12-02 20:59:58+00,108967,75465,1264032.00,53652,54286,50,0.20,0.05,0.18,0.08,3.268888217750277,0.08,0.09,5397,0.1160013582093661383721677200,1029,3306,0,357,405,211,0,979,2026-02-25,unknown,454053,1.29,Consumer Defensive,0.16,Common Stock
NVDA251205C00182500,2025-12-02,2025-12-02 20:59:58+00,107731,61507,33591066.00,48115,46457,2000,5.05,2.04,2.71,2.25,0.413239676692266,2.24,2.26,15142,3.1180501434127595585300424229,13158,2612,1,30187,29883,27,1,20678,2026-02-25,unknown,2577806,181.46,Technology,2.12,Common Stock
SPY251203P00680000,2025-12-02,2025-12-02 21:14:58+00,104207,4651,15291180.00,47306,48708,0,2.76,0.78,1.57,1.08,0.1242765719190491,1.06,1.08,15122,1.4673851084859942230368401340,8193,7872,0,61712,60347,30,0,3623,,,10343355,681.53,,2.59,ETF
SPY251202C00687000,2025-12-02,2025-12-02 21:00:18+00,104008,14304,637440.00,51647,51922,0,0.14,0.01,0.07,0.01,0.2551166595515005,0.00,0.01,5497,0.0612875932620567648642412150,439,2635,0,78,86,0,0,5189,,,10343355,681.53,,0.08,ETF
IWM251202P00245000,2025-12-02,2025-12-02 21:14:36+00,103938,3724,2006969.00,50570,50950,0,0.52,0.01,0.15,0.01,0.00838385710941104,0.01,0.02,11594,0.1930929015374550212626758302,2418,4387,0,4726,5213,0,0,1451,,,1201578,245.17,,0.65,ETF
SPXW251202C06830000,2025-12-02,2025-12-02 21:00:00+00,102875,1420,86101284.00,40198,42144,50,25.80,0.30,15.20,0.30,1.219352727514942,0.30,0.50,40924,8.369505127582017010935601450,20533,604,0,157031,157378,0,0,22013,,,3753191,,,10.60,
TSLA251205C00430000,2025-12-02,2025-12-02 20:59:58+00,101293,15858,73742404.00,44528,47096,130,11.99,4.65,8.30,6.50,0.444135273175131,6.50,6.55,23530,7.2801085958555872567699643578,9669,1798,0,24140,24257,7,0,2490,2026-02-04,unknown,1844016,429.24,Consumer Cyclical,8.48,Common Stock
VIX260519C00047500,2025-12-02,2025-12-02 21:07:58+00,100017,494,12002018.00000000,0,10,100000,1.20000000,1.18,1.20000000,1.18,1.258095007788664,1.14,1.22,6,1.1999978003739364308067628503,100007,0,0,162,21,0,0,100000,,,903641,16.59,,0.70,
VIX260218C00047500,2025-12-02,2025-12-02 20:59:16+00,100013,268706,8501080.00000000,5,4,100000,0.85000000,0.81,0.85000000,0.81,1.671106192981289,0.80,0.85,8,0.8499975003249577554917860678,100004,0,0,189,32,0,0,100003,,,903641,16.59,,0.83,
SPXW251202C06860000,2025-12-02,2025-12-02 21:00:00+00,99540,1566,22472789.00,40017,48840,3034,6.00,0.01,3.30,0.05,10.98983872272049,0.00,0.05,35677,2.2576641551135222021297970669,10681,328,0,33590,33148,0,2,33071,,,3753191,,,2.75,
AAPL251205C00285000,2025-12-02,2025-12-02 20:59:58+00,98322,44143,22787992.00,41559,47897,50,3.90,1.31,1.80,2.83,0.2112374463736872,2.82,2.84,17472,2.3176900388519354773092491998,8866,3563,0,25937,27960,59,0,9873,2026-01-29,unknown,1163089,286.19,Technology,1.83,Common Stock
SPXW251202P06825000,2025-12-02,2025-12-02 21:00:02+00,95764,1038,59556808.00,35247,40329,130,24.68,0.03,10.10,0.05,2.104718736974919,0.00,0.05,38074,6.2191228436573242554613424476,20188,416,0,141569,138026,0,0,26783,,,3753191,,,22.60,
IWM251202P00246000,2025-12-02,2025-12-02 21:14:48+00,95360,2369,3839935.00,41501,47913,0,1.04,0.09,0.31,0.75,0.01931577661051463,0.71,0.75,12062,0.4026777474832214765100671148,5946,4322,0,26885,25671,0,0,1924,,,1201578,245.17,,1.07,ETF
SPY251203C00681000,2025-12-02,2025-12-02 21:14:58+00,94298,2926,22433270.00,39059,42801,0,3.92,1.71,2.78,2.05,0.1217611967904577,2.05,2.07,12286,2.3789762243101656450826104491,12438,5391,0,113308,110809,1,0,11651,,,10343355,681.53,,2.21,ETF
SPY251203P00681000,2025-12-02,2025-12-02 21:14:58+00,92639,2680,15828125.00,40641,44087,0,3.25,1.03,1.86,1.40,0.118370631573601,1.40,1.41,12685,1.7085811591230475285786763696,7911,5639,0,87439,82743,0,0,3957,,,10343355,681.53,,3.05,ETF
QQQ251202P00617000,2025-12-02,2025-12-02 21:07:44+00,92132,2875,4542846.00,45180,43174,0,1.56,0.01,0.90,0.01,0.0502873092829759,0.00,0.01,12921,0.4930801458776538010680328235,3778,6144,0,18525,18538,0,0,11696,,,5759310,622,,2.36,ETF
SPXW251202P06810000,2025-12-02,2025-12-02 20:59:56+00,91946,1397,42304410.00,34002,38767,645,16.10,0.03,6.11,0.05,3.397415069458109,0.00,0.05,34834,4.6010060252757053052878863874,19177,476,0,90860,89880,0,0,31613,,,3753191,,,15.50,
SPXW251202C06855000,2025-12-02,2025-12-02 21:00:00+00,88729,1490,23387801.00,34862,41430,1729,8.20,0.02,4.60,0.05,9.42287437899425,0.00,0.05,33072,2.6358688816508695015158516455,12437,143,0,48391,48294,0,0,31706,,,3753191,,,3.60,
SPY251202P00675000,2025-12-02,2025-12-02 21:13:34+00,88315,8964,1047616.00,40433,47456,0,0.37,0.01,0.16,0.01,0.04360884930413375,0.00,0.01,8405,0.1186226575326954650965294645,426,4498,0,1096,1101,0,0,6206,,,10343355,681.53,,0.54,ETF
NVDA251205C00180000,2025-12-02,2025-12-02 20:59:58+00,87592,55837,43866641.00,53812,29191,1155,6.90,3.22,4.05,3.61,0.4290599284585326,3.60,3.65,10451,5.0080647776052607544067951438,4589,874,0,12622,11890,60,0,38642,2026-02-25,unknown,2577806,181.46,Technology,3.29,Common Stock
SPY251203C00684000,2025-12-02,2025-12-02 21:14:58+00,85834,2187,10175421.00,40409,40726,0,1.93,0.65,1.29,0.67,0.1114759354925199,0.67,0.68,13499,1.1854767341612880676654938646,4699,4984,0,36297,35810,0,0,3979,,,10343355,681.53,,0.99,ETF
IWM251202C00248000,2025-12-02,2025-12-02 21:03:54+00,84448,6435,1365245.00,45146,38300,0,0.47,0.01,0.46,0.01,0.1060981796741719,0.00,0.01,8400,0.1616669429708222811671087537,1002,1206,0,1317,1437,13,0,1384,,,1201578,245.17,,0.22,ETF
SPY251203P00682000,2025-12-02,2025-12-02 21:14:56+00,83055,1645,15880926.00,38541,36403,0,3.84,1.29,2.30,1.85,0.1154360820507052,1.84,1.85,12769,1.9120975257359581000541809694,8111,4759,0,130838,132539,0,0,2818,,,10343355,681.53,,3.48,ETF
SPXW251202P06815000,2025-12-02,2025-12-02 21:00:00+00,82388,1329,43259628.00,30376,33672,1894,18.55,0.01,7.70,0.05,3.684835612458261,0.00,0.05,30837,5.2427574593421819675591398173,18340,348,0,104482,102701,0,100,29903,,,3753191,,,17.60,
SPXW251202P06835000,2025-12-02,2025-12-02 21:00:00+00,81914,374,59237686.00,33212,31414,222,31.68,1.00,14.50,5.70,3.970707404580239,5.70,6.00,32393,7.2316925067753985887638254802,17288,515,0,194229,194232,0,0,19045,,,3753191,,,28.00,
NVDA251205P00175000,2025-12-02,2025-12-02 20:59:56+00,78924,44533,5575526.00,34307,40751,0,1.38,0.42,0.88,0.76,0.455080866076971,0.76,0.77,8381,0.7064424002838173432669403506,3866,1561,0,9691,11203,12,0,7129,2026-02-25,unknown,2577806,181.46,Technology,1.45,Common Stock
TSLA251205C00440000,2025-12-02,2025-12-02 20:59:58+00,78440,14447,29107890.00,34260,35914,130,6.45,2.06,4.25,2.76,0.4360141800235742,2.75,2.77,19082,3.7108477817440081591024987236,8266,1847,0,34152,32059,3,0,2287,2026-02-04,unknown,1844016,429.24,Consumer Cyclical,4.40,Common Stock
HYG260116P00079000,2025-12-02,2025-12-02 19:58:22+00,76839,356753,1854433.00,5054,702,0,0.26,0.22,0.26,0.22,0.0699741138189546,0.21,0.22,40,0.2413400747016489022501594242,20083,472,51000,143,184,11000,51000,65021,,,506373,80.62,,0.28,ETF
TSLA251205C00450000,2025-12-02,2025-12-02 20:59:58+00,75591,17013,12242522.00,30995,38562,0,3.05,0.80,1.91,1.00,0.4396955945059195,0.98,1.00,15581,1.6195740233625696180762260011,6034,2578,0,27716,27742,2,0,2557,2026-02-04,unknown,1844016,429.24,Consumer Cyclical,2.02,Common Stock
AAPL251205C00290000,2025-12-02,2025-12-02 20:59:58+00,75060,19128,5168173.00,41887,26142,0,1.26,0.28,0.35,0.70,0.1986761382732641,0.69,0.70,11027,0.6885389022115640820676791906,7031,1076,0,9153,9437,0,0,4505,2026-01-29,unknown,1163089,286.19,Technology,0.46,Common Stock
RIVN251205C00018000,2025-12-02,2025-12-02 20:59:54+00,71241,9194,2087611.00,30706,35654,0,0.48,0.16,0.25,0.18,0.736669736976632,0.18,0.19,2178,0.2930350500414087393495318718,4881,2667,0,1282,1008,0,0,7110,2026-02-19,unknown,238315,17.23,Consumer Cyclical,0.25,Common Stock
NVDA251205P00182500,2025-12-02,2025-12-02 20:59:56+00,70505,8870,19723654.00,33043,29910,342,4.48,1.78,3.40,3.20,0.4045619759492772,3.15,3.25,9068,2.7974830153889795049996454151,7552,3131,0,24482,25142,54,0,2433,2026-02-25,unknown,2577806,181.46,Technology,4.51,Common Stock
QQQ251202C00619000,2025-12-02,2025-12-02 21:14:44+00,69996,3728,15965578.00,32339,30842,0,4.97,1.12,2.02,3.00,0.0318453011801877,2.90,3.03,10358,2.2809271958397622721298359941,6815,4618,0,106851,126072,8,0,4733,,,5759310,622,,1.37,ETF
SPXW251202C06865000,2025-12-02,2025-12-02 21:00:00+00,68538,945,12250185.00,25574,35415,909,4.45,0.03,2.40,0.05,12.52971029485749,0.00,0.05,26655,1.7873566488663223321369167458,7545,142,0,28631,27907,0,4,23684,,,3753191,,,2.05,
TSLA251205C00435000,2025-12-02,2025-12-02 20:59:58+00,68428,8648,38665982.00,30366,31664,26,8.95,3.15,6.05,4.35,0.4388589880469352,4.30,4.40,17783,5.6506082305488981118840240830,6397,965,1,17943,18034,4,1,2428,2026-02-04,unknown,1844016,429.24,Consumer Cyclical,6.20,Common Stock
AAPL251212C00290000,2025-12-02,2025-12-02 20:59:56+00,66560,4067,14282732.00,43802,19251,28,2.88,1.23,1.39,2.23,0.2011674411924312,2.22,2.25,5564,2.1458431490384615384615384631,3507,9110,0,15418,19410,0,0,1231,2026-01-29,unknown,1163089,286.19,Technology,1.57,Common Stock
SPXW251202C06870000,2025-12-02,2025-12-02 20:57:42+00,66315,1744,8869307.00,23472,36443,796,3.20,0.01,1.75,0.03,1.131409175018441,0.00,0.05,23711,1.3339921827747492275567458701,6393,34,1,22822,24207,0,107,27076,,,3753191,,,1.55,
SPY251203C00685000,2025-12-02,2025-12-02 21:14:58+00,65919,6040,5482651.00,28942,33423,0,1.41,0.40,0.91,0.42,0.1097821017278923,0.41,0.42,10845,0.8317254509322046754350035697,3554,4094,0,20234,19993,0,0,4395,,,10343355,681.53,,0.73,ETF
NVDA251205P00165000,2025-12-02,2025-12-02 20:59:50+00,65239,64670,1021914.00,56332,8306,0,0.23,0.08,0.15,0.13,0.583613182578139,0.13,0.14,2406,0.1566415794233510630144545471,601,11331,0,273,233,10,0,3525,2026-02-25,unknown,2577806,181.46,Technology,0.24,Common Stock
TSLA251205P00425000,2025-12-02,2025-12-02 20:59:58+00,64176,5554,40477030.00,29660,26617,120,9.35,3.47,5.25,5.00,0.446136172009027,4.90,5.00,12594,6.3071911618050361505858888142,7899,1428,0,19373,20435,1,0,2115,2026-02-04,unknown,1844016,429.24,Consumer Cyclical,5.80,Common Stock
TSLA251205P00430000,2025-12-02,2025-12-02 20:59:58+00,64054,4404,50294651.00,28848,28899,35,12.38,4.90,7.50,7.20,0.4353556200224565,7.15,7.25,13916,7.8519141661722921285165641596,6307,1577,0,22761,25583,10,0,1574,2026-02-04,unknown,1844016,429.24,Consumer Cyclical,7.95,Common Stock
SPY251202P00684000,2025-12-02,2025-12-02 21:08:24+00,63736,1173,12805337.00,29144,29101,0,4.73,1.08,2.67,2.34,0.614690327152764,2.39,2.47,10084,2.0091215325718589180369022264,5491,4326,0,196137,220861,1,0,2210,,,10343355,681.53,,4.32,ETF
QQQ251203C00622000,2025-12-02,2025-12-02 21:14:50+00,62713,1063,14785181.00,28092,28052,0,3.58,1.24,1.72,2.17,0.1696863340771442,2.15,2.18,8275,2.3575942786981965461706504235,6569,2732,0,114736,126900,2,0,2702,,,5759310,622,,1.22,ETF
QQQ251202P00616000,2025-12-02,2025-12-02 21:07:54+00,62358,4420,2621120.00,29677,31109,0,1.40,0.01,0.70,0.01,0.0579929597041206,0.00,0.01,8957,0.4203341993008114435998588786,1572,2743,0,11289,11206,4,0,4407,,,5759310,622,,1.93,ETF
SPXW251202P06790000,2025-12-02,2025-12-02 20:58:10+00,60775,1073,16134353.00,21437,29035,3165,8.50,0.03,3.40,0.03,1.220879489648979,0.00,0.05,21521,2.6547680789798436857260386619,10303,119,0,51788,52693,0,0,25009,,,3753191,,,9.09,
QQQ251202P00615000,2025-12-02,2025-12-02 21:10:24+00,58776,6852,1700873.00,26558,30519,0,0.92,0.01,0.50,0.01,0.0574023148977946,0.00,0.01,7145,0.2893822308425207567714713495,1699,3381,0,6366,6347,0,0,7642,,,5759310,622,,1.58,ETF
SPXW251202P06840000,2025-12-02,2025-12-02 21:00:00+00,57732,754,58804805.00,23188,21678,226,35.90,2.40,16.64,11.20,7.2496563971994,10.70,11.90,23273,10.185825019053557818887272233,12866,166,0,200617,199407,0,0,15034,,,3753191,,,32.68,
AMZN251205C00240000,2025-12-02,2025-12-02 20:59:56+00,57295,27603,9728360.00,22769,28466,50,3.16,0.86,1.64,0.87,0.3293256125287758,0.87,0.89,9086,1.6979422288157779910986997151,6060,2044,0,15795,14857,30,0,4530,2026-02-05,unknown,657719,234.42,Consumer Cyclical,1.47,Common Stock
SPXW251202P06805000,2025-12-02,2025-12-02 20:59:46+00,56690,676,21911981.00,20130,24763,0,13.80,0.03,5.10,0.03,2.279296188154455,0.00,0.05,21999,3.8652286117481037219968248325,11797,45,0,78669,78536,0,0,18487,,,3753191,,,13.50,
SPXW251202C06825000,2025-12-02,2025-12-02 21:00:00+00,56488,1451,58825768.00,21413,21657,594,30.00,3.70,18.00,5.03,4.69806763885473,4.10,4.30,22834,10.413852145588443563234669308,13418,61,0,171193,175092,0,0,13120,,,3753191,,,13.40,
QQQ251203C00623000,2025-12-02,2025-12-02 21:14:52+00,55061,1518,10955267.00,26251,24458,0,2.94,0.95,1.34,1.64,0.1639897040085675,1.64,1.65,7518,1.9896600134396396723633787961,4352,3929,0,90060,94304,9,0,4100,,,5759310,622,,0.97,ETF
QQQ251203P00622000,2025-12-02,2025-12-02 21:14:48+00,54796,55,12998713.00,29159,20677,0,5.50,1.64,4.30,2.12,0.1606033923072935,2.11,2.13,6656,2.3722010730710270822687787457,4960,4796,0,160150,128903,1,0,1901,,,5759310,622,,6.00,ETF
SPY251205C00685000,2025-12-02,2025-12-02 21:14:56+00,54004,12308,11444247.00,22569,24710,0,2.87,1.54,2.11,1.68,0.124800119650158,1.66,1.68,6071,2.1191480260721428042367232070,6725,3725,0,42321,42367,0,0,1382,,,10343355,681.53,,1.85,ETF
