option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
QQQ251201C00617000,2025-12-01,2025-12-01 21:14:56+00,295833,5718,30839868.00,139174,134821,0,2.65,0.04,0.79,0.08,0.00528000637078943,0.05,0.07,41551,1.0424755858879840991370131162,21838,17404,0,85913,89803,12,0,8930,,,5141632,617.17,,3.43,ETF
SPY251201C00685000,2025-12-01,2025-12-01 21:12:32+00,260555,9510,2937115.00,119809,139415,0,0.30,0.01,0.14,0.01,0.03535021742150472,0.00,0.01,20689,0.1127253363013567193107021585,1331,4558,0,471,484,0,0,5918,,,9564435,680.27,,0.83,ETF
QQQ251201C00619000,2025-12-01,2025-12-01 21:14:48+00,257627,3541,12625497.00,117622,130945,0,1.13,0.01,0.40,0.01,0.01724219042744686,0.00,0.01,32682,0.4900688592422378089253067336,9060,14780,0,19386,19870,5,0,14211,,,5141632,617.17,,2.19,ETF
SPY251201P00678000,2025-12-01,2025-12-01 21:14:54+00,246676,6716,13010435.00,109993,130796,0,1.46,0.01,1.42,0.01,0.01511778746436108,0.00,0.01,30992,0.5274301107525661191198170884,5887,13034,0,14209,13978,1,0,8082,,,9564435,680.27,,0.43,ETF
QQQ251201P00617000,2025-12-01,2025-12-01 21:14:54+00,222875,5374,17422993.00,103048,107420,0,5.00,0.06,4.16,0.14,0.002398866310509655,0.13,0.16,27981,0.7817383286595625350532809788,12407,11829,0,121679,117178,2,0,8267,,,5141632,617.17,,1.28,ETF
QQQ251201P00615000,2025-12-01,2025-12-01 21:12:58+00,197865,5760,16057690.00,90321,96234,0,3.51,0.01,2.80,0.01,0.01667448461453233,0.00,0.01,26657,0.8115477724711293053344452039,11310,13257,0,69958,63804,0,0,11495,,,5141632,617.17,,0.80,ETF
SPY251201P00677000,2025-12-01,2025-12-01 21:11:44+00,194085,7672,7579292.00,83407,107066,0,1.13,0.01,1.10,0.01,0.02401155016522762,0.00,0.01,22861,0.3905140531210552077697915800,3612,10744,0,7474,7545,10,0,8282,,,9564435,680.27,,0.34,ETF
QQQ251201C00616000,2025-12-01,2025-12-01 21:14:42+00,180888,1899,29199896.00,81863,83018,0,3.59,0.50,1.11,0.86,0.01002011110726648,0.84,0.90,29152,1.6142527973110432975100614787,15982,14366,25,106724,112346,5,25,6477,,,5141632,617.17,,4.09,ETF
QQQ251201C00620000,2025-12-01,2025-12-01 21:12:40+00,179542,3996,4580811.00,87997,88562,0,0.60,0.01,0.28,0.01,0.02638861597980402,0.00,0.01,21832,0.2551386862126967506210246035,2983,9010,0,4922,5080,3,0,15000,,,5141632,617.17,,1.70,ETF
QQQ251201P00616000,2025-12-01,2025-12-01 21:14:56+00,178945,3831,16159577.00,79578,87274,0,4.20,0.01,3.47,0.01,0.00832653709169173,0.01,0.02,26580,0.9030471373885830841878789611,12093,11495,0,95511,89027,4,0,8911,,,5141632,617.17,,1.01,ETF
QQQ251201P00618000,2025-12-01,2025-12-01 21:14:20+00,178124,2845,15857087.00,86111,83039,0,5.71,0.21,4.87,1.09,0.01319963414353117,0.96,1.23,22741,0.8902274258381801441692304249,8974,12481,0,107687,104245,30,0,5351,,,5141632,617.17,,1.65,ETF
SPXW251201P06810000,2025-12-01,2025-12-01 21:00:00+00,174990,41234,66160206.00,75981,72941,2939,21.80,0.10,20.70,0.10,2.412380001405051,0.05,0.15,52398,3.7807992456711812103548774213,25208,357,0,109573,106314,0,860,81236,,,3623896,,,6.25,
IWM251219P00235000,2025-12-01,2025-12-01 21:14:36+00,173396,164094,30708180.00,77305,69428,1,1.93,1.42,1.93,1.78,0.2627991664693777,1.76,1.79,966,1.7633082375149499119039869279,26702,1550,0,6654,8550,0,721,149817,,,1743212,245.62,,1.39,ETF
BYND251205C00001500,2025-12-01,2025-12-01 20:59:58+00,167575,30135,2274659.00,101050,63984,0,0.28,0.01,0.01,0.16,3.977522029432899,0.16,0.17,8360,0.1357397583171714157839773283,2541,13981,0,686,606,48,0,4415,2026-02-25,unknown,775125,1.34,Consumer Defensive,0.02,Common Stock
NVDA251205C00180000,2025-12-01,2025-12-01 20:59:58+00,152139,52816,44452974.00,74094,66361,193,3.63,1.39,1.75,3.28,0.454949805790893,3.25,3.30,26283,2.9218657937806873977086743081,11684,8168,0,21297,21550,1542,0,15519,2026-02-25,unknown,2028582,179.92,Technology,2.46,Common Stock
SPXW251201C06850000,2025-12-01,2025-12-01 20:59:24+00,152055,5422,35101454.00,59540,74777,1082,6.40,0.02,2.85,0.03,2.143075344677849,0.00,0.05,60948,2.3084708822465555226727170966,17738,670,0,46131,46668,0,0,30264,,,3623896,,,14.07,
SPY251201P00675000,2025-12-01,2025-12-01 21:13:46+00,136247,12534,3842983.00,56407,78726,0,0.66,0.01,0.64,0.01,0.0346067110506894,0.00,0.01,15633,0.2820600086607411539336645966,1114,9785,0,2202,2359,10,0,6157,,,9564435,680.27,,0.23,ETF
QQQ251201P00614000,2025-12-01,2025-12-01 21:12:02+00,133678,3506,11568835.00,58967,66284,0,2.90,0.01,2.31,0.01,0.02511415811710793,0.00,0.01,20196,0.8654255000822872873621687888,8427,8197,0,47925,45449,0,0,10170,,,5141632,617.17,,0.63,ETF
SPY251202P00680000,2025-12-01,2025-12-01 21:14:58+00,129578,2702,22281377.00,60140,59808,0,3.16,0.79,3.10,1.79,0.1271904355658279,1.79,1.80,19487,1.7195339486641250829616138515,9630,8295,0,64931,63440,11,0,4952,,,9564435,680.27,,1.36,ETF
SPXW251201C06840000,2025-12-01,2025-12-01 20:59:04+00,128703,1420,53008078.00,53352,54992,1987,10.40,0.01,4.20,0.05,1.443976194719008,0.00,0.05,50365,4.1186357738358857213895557867,20359,338,0,61267,61637,0,0,28877,,,3623896,,,19.57,
SPY251202C00682000,2025-12-01,2025-12-01 21:14:56+00,128074,2863,20977418.00,57610,60764,0,2.41,0.84,1.29,0.97,0.1254434598487623,0.96,0.97,18463,1.6379138622983587613410996748,9700,9808,0,56803,55659,1,0,4614,,,9564435,680.27,,3.14,ETF
SPXW251201P06805000,2025-12-01,2025-12-01 21:00:00+00,124651,37699,39552868.00,34227,67487,2616,19.20,0.03,18.50,0.05,3.944334394361714,0.00,0.05,36565,3.1730887036606204523028294971,22077,268,0,93406,92413,0,860,68054,,,3623896,,,5.50,
QQQ251201P00613000,2025-12-01,2025-12-01 21:11:10+00,124181,2413,9781021.00,49720,69131,0,2.37,0.01,1.89,0.01,0.03422292735415687,0.00,0.01,18326,0.7876423124310482279897890992,5330,7054,0,31567,30758,0,0,12269,,,5141632,617.17,,0.48,ETF
QQQ251201C00615000,2025-12-01,2025-12-01 21:14:56+00,123320,3947,25896903.00,56114,57004,5,4.50,1.04,1.51,1.84,1.731164813743516,1.85,2.00,19901,2.0999759163152773272786247174,10202,9160,0,102028,104518,44,0,2852,,,5141632,617.17,,4.95,ETF
SPY251201P00676000,2025-12-01,2025-12-01 21:14:34+00,122593,3547,3739669.00,55803,64916,0,0.86,0.01,0.84,0.01,0.02731652946736222,0.00,0.01,13603,0.3050475149478355207882994992,1874,4588,0,4250,4518,0,0,8080,,,9564435,680.27,,0.27,ETF
SPY251201P00683000,2025-12-01,2025-12-01 21:13:12+00,118324,8074,16244155.00,52238,57031,0,4.52,0.56,4.45,2.87,0.02830118021650585,2.82,2.92,15828,1.3728537743822047936175247609,9055,4109,0,163748,176666,1,0,5250,,,9564435,680.27,,1.65,ETF
SPXW251201P06800000,2025-12-01,2025-12-01 20:59:56+00,117661,5701,42036612.00,42938,56124,2337,17.00,0.03,15.80,0.03,2.203418948259342,0.00,0.05,40611,3.5726886563942172852516976869,18599,484,0,73059,72319,0,0,39850,,,3623896,,,4.94,
SPXW251201C06830000,2025-12-01,2025-12-01 20:59:48+00,117657,742,73389825.00,45012,48461,1201,15.80,0.02,6.50,0.05,1.96193702245339,0.00,0.05,46807,6.2376080471200183584487111063,24184,814,0,107773,108124,0,0,27230,,,3623896,,,25.60,
SPXW251201P06820000,2025-12-01,2025-12-01 21:00:00+00,108212,1524,67612662.00,42274,44307,1,27.60,0.65,26.00,6.80,6.30980053200092,5.50,8.00,41996,6.2481667467563671311869294006,21631,1325,0,151621,148249,0,0,23953,,,3623896,,,8.20,
SPXW251201C06835000,2025-12-01,2025-12-01 21:00:00+00,107796,2173,54535067.00,40496,46033,1293,12.90,0.02,5.44,0.05,5.35624675449096,0.00,0.05,39651,5.0590993172288396600987049727,21267,156,0,87901,90970,0,0,25311,,,3623896,,,22.49,
IWM251201C00248000,2025-12-01,2025-12-01 21:14:52+00,105157,2251,1789183.00,51941,49973,0,0.59,0.01,0.18,0.01,0.04480879087617615,0.00,0.01,10981,0.1701439751989881795791055248,3243,4047,0,2526,2571,2,0,1186,,,1743212,245.62,,1.07,ETF
NVDA251205C00185000,2025-12-01,2025-12-01 20:59:58+00,102910,57565,12391577.00,52608,43855,450,1.56,0.55,0.72,1.29,0.4299894520874784,1.28,1.29,15179,1.2041178699834807113011369154,6447,3886,0,13202,14089,62,0,18942,2026-02-25,unknown,2028582,179.92,Technology,1.04,Common Stock
SPXW251201P06815000,2025-12-01,2025-12-01 21:00:00+00,102711,1482,51966245.00,39557,43617,245,24.35,0.50,23.80,2.24,3.730884861251159,2.00,2.95,42482,5.0594624723739424209675692052,19537,296,0,130653,126954,0,0,25655,,,3623896,,,7.10,
SPY251202C00681000,2025-12-01,2025-12-01 21:14:58+00,102529,1395,19931495.00,43610,49531,2000,3.10,1.17,1.67,1.38,0.1282990581726552,1.38,1.39,14717,1.9439860917398979800836836374,9388,6867,0,91372,92514,5,0,6425,,,9564435,680.27,,3.74,ETF
NVDA251205P00175000,2025-12-01,2025-12-01 20:59:58+00,99001,24375,22487815.00,49586,39044,450,4.40,1.45,3.80,1.45,0.4436048600296113,1.44,1.45,11161,2.2714735204694902071696245536,8871,5098,1500,23257,20181,6,1500,5086,2026-02-25,unknown,2028582,179.92,Technology,2.86,Common Stock
SPXW251201C06845000,2025-12-01,2025-12-01 20:59:34+00,98261,2078,30085660.00,38104,45866,940,8.20,0.02,3.60,0.03,2.210752161579425,0.00,0.05,39728,3.0618108914014715909669146398,14291,148,0,55528,57111,0,0,21682,,,3623896,,,16.61,
SPY251201C00679000,2025-12-01,2025-12-01 21:14:50+00,97224,2338,21420025.00,43865,45753,0,4.02,0.50,1.71,0.87,0.0065942875776711,0.88,1.05,16456,2.2031622850325022628157656553,7606,6784,0,216720,166501,12,0,2711,,,9564435,680.27,,4.72,ETF
SPXW251201C06825000,2025-12-01,2025-12-01 20:59:54+00,96284,920,66932622.00,36484,39025,640,19.70,0.02,8.20,0.03,1.698728187179603,0.00,0.05,38697,6.9515830252170661792198081226,20775,329,0,134769,135632,0,0,23448,,,3623896,,,29.10,
IWM251201P00246000,2025-12-01,2025-12-01 21:14:36+00,94866,2955,3323881.00,44527,45959,100,1.21,0.02,1.19,0.20,0.615852887847743,0.19,0.23,10762,0.3503764256951911116733076124,4380,9280,0,18247,18755,0,0,1237,,,1743212,245.62,,0.30,ETF
TSLA251205C00430000,2025-12-01,2025-12-01 20:59:58+00,93623,11940,80707111.00,43706,41765,45,11.56,6.95,7.75,8.48,0.469538761338012,8.45,8.50,23872,8.620436324407463977868686040,8150,1715,2,21340,21305,24,2,2133,2026-02-04,unknown,1280544,430.14,Consumer Cyclical,10.05,Common Stock
SPY251202C00683000,2025-12-01,2025-12-01 21:14:56+00,89978,1854,11263825.00,41753,43088,1000,1.80,0.54,0.92,0.64,0.1219063352974993,0.64,0.65,15024,1.2518421169619240258729911755,5137,5301,0,34876,35379,21,0,7093,,,9564435,680.27,,2.53,ETF
SLV251205C00052000,2025-12-01,2025-12-01 20:59:44+00,89573,4118,14265070.00,44055,41344,0,2.17,1.16,1.29,1.56,0.594559079385138,1.54,1.56,1722,1.5925636073370323646634588559,4174,2001,0,8248,7394,7,0,870,,,1493730,52.52,,0.91,ETF
IWM251201P00245000,2025-12-01,2025-12-01 21:11:22+00,88682,2666,1522878.00,42130,45049,0,0.75,0.01,0.65,0.01,0.02051829349502879,0.00,0.01,7810,0.1717234613563068040865113558,1503,7590,0,3920,4297,1,0,1585,,,1743212,245.62,,0.18,ETF
SPY251202P00681000,2025-12-01,2025-12-01 21:14:58+00,85970,3516,16669263.00,37360,38989,0,3.71,1.03,3.71,2.27,0.1226970131723672,2.27,2.28,12468,1.9389627777131557520065139011,9621,6249,0,99790,94451,30,0,3815,,,9564435,680.27,,1.62,ETF
IWM251201C00247000,2025-12-01,2025-12-01 21:13:50+00,84783,706,3823092.00,41149,39347,0,1.17,0.01,0.32,0.01,0.0284050693498792,0.00,0.01,12398,0.4509267187997593857259120354,4287,5058,0,18367,17520,2,0,1171,,,1743212,245.62,,1.70,ETF
QQQ251201P00612000,2025-12-01,2025-12-01 21:14:22+00,84467,4585,5745686.00,39638,41236,0,1.91,0.01,1.54,0.01,0.0361919238143121,0.00,0.01,13034,0.6802284916002699279008370104,3593,5735,0,20063,20160,0,0,6212,,,5141632,617.17,,0.39,ETF
IWM251219P00234000,2025-12-01,2025-12-01 21:11:36+00,84460,33965,13687993.00,71993,1128,4130,1.67,1.28,1.65,1.62,0.2669884238692118,1.60,1.62,125,1.6206479990528060620412029365,11339,0,0,4882,6542,0,0,83380,,,1743212,245.62,,1.22,ETF
SPXW251201C06820000,2025-12-01,2025-12-01 20:59:58+00,83736,1056,70958748.00,32085,32594,600,24.30,0.01,9.70,0.03,1.42994699399532,0.00,0.05,34648,8.474102894812267125250788154,19057,907,0,145793,148106,0,0,18463,,,3623896,,,33.40,
SPY251202C00680000,2025-12-01,2025-12-01 21:14:58+00,82367,2908,20316481.00,34814,39451,0,3.85,1.68,2.15,1.90,0.1326670530474869,1.88,1.89,12393,2.4665801838114778977017494881,8102,6565,0,120225,115012,2,0,4205,,,9564435,680.27,,4.49,ETF
NVDA251205C00187500,2025-12-01,2025-12-01 20:59:58+00,81918,37481,6126621.00,40014,40476,100,0.94,0.35,0.46,0.73,0.4220086116566037,0.73,0.74,10927,0.7478967992382626528967992371,1427,4745,1,5376,5708,1,1,5087,2026-02-25,unknown,2028582,179.92,Technology,0.66,Common Stock
SLV251201C00053000,2025-12-01,2025-12-01 20:57:24+00,81479,616,898640.00,33762,42493,20,0.49,0.01,0.08,0.01,0.1565734262677018,0.00,0.01,3445,0.1102909952257636937124903350,5224,5507,0,3117,3129,10,0,2058,,,1493730,52.52,,0.12,ETF
IWM251219P00237000,2025-12-01,2025-12-01 21:14:38+00,79305,84351,17740023.00,2556,68408,0,2.34,1.75,2.32,2.17,0.256222435599308,2.15,2.17,246,2.2369362587478721392093815018,8341,2,0,11705,8953,0,0,72135,,,1743212,245.62,,1.70,ETF
QQQ251201P00610000,2025-12-01,2025-12-01 21:12:58+00,79216,5560,3471668.00,36042,40898,0,1.20,0.01,0.94,0.01,0.0508358348057986,0.00,0.01,9731,0.4382533831549181983437689370,2276,3344,0,7759,7846,0,0,5501,,,5141632,617.17,,0.25,ETF
SPY251201C00686000,2025-12-01,2025-12-01 21:07:46+00,78982,6942,463736.00,40431,38407,0,0.24,0.01,0.08,0.01,0.0510422718744042,0.00,0.01,4884,0.0587141373983945709148920012,144,738,0,116,128,0,0,4576,,,9564435,680.27,,0.53,ETF
QQQ251201P00619000,2025-12-01,2025-12-01 21:13:40+00,78656,1784,9870104.00,36935,36786,0,6.63,0.46,5.77,1.93,0.02289536568350736,1.93,2.02,10242,1.2548443856794141578519121269,4935,4347,0,80862,78593,17,0,3212,,,5141632,617.17,,2.07,ETF
NVDA251205P00165000,2025-12-01,2025-12-01 20:59:58+00,77074,22853,2995880.00,22061,53762,0,1.10,0.24,0.91,0.25,0.527656734387626,0.24,0.25,4543,0.3887017671328852790824402536,1251,5084,0,2570,2132,0,0,5779,2026-02-25,unknown,2028582,179.92,Technology,0.65,Common Stock
BYND251205C00002000,2025-12-01,2025-12-01 20:59:56+00,75579,12146,515490.00,43423,30974,0,0.19,0.01,0.01,0.09,4.6738765649262,0.08,0.09,3466,0.0682054538959234708053824467,1182,1587,0,180,229,32,0,3181,2026-02-25,unknown,775125,1.34,Consumer Defensive,0.01,Common Stock
SPXW251201P06830000,2025-12-01,2025-12-01 21:00:00+00,72803,668,56484789.00,28278,29843,100,34.60,1.45,33.42,15.70,17.69212974550966,15.70,18.70,28616,7.7585798662143043555897422178,14682,407,0,185807,182486,0,0,17947,,,3623896,,,11.10,
SPY251202P00679000,2025-12-01,2025-12-01 21:14:58+00,71436,1039,10679484.00,33321,33708,0,2.73,0.62,2.73,1.40,0.1318584750329276,1.41,1.42,10439,1.4949722828825802116579875679,4407,5820,0,50400,49471,0,0,3361,,,9564435,680.27,,1.13,ETF
SPXW251201P06825000,2025-12-01,2025-12-01 21:00:00+00,70519,1126,50667767.00,27054,29106,100,31.00,0.97,30.10,11.00,5.79596404027342,10.50,13.50,27551,7.1849809271260227740041690560,14359,202,0,177456,174352,0,0,19304,,,3623896,,,9.86,
BYND251205C00001000,2025-12-01,2025-12-01 20:59:48+00,69866,26695,1352824.00,34294,32133,0,0.52,0.04,0.07,0.38,3.324695614096359,0.36,0.38,4349,0.1936312369392837717917155721,3439,1134,0,1819,1212,22,0,2050,2026-02-25,unknown,775125,1.34,Consumer Defensive,0.08,Common Stock
SPXW251201C06875000,2025-12-01,2025-12-01 20:59:48+00,64204,42773,2084932.00,33526,28850,3151,1.45,0.02,0.80,0.02,5.02619624210553,0.00,0.05,10973,0.3247355304965422715095632652,1828,0,0,5032,5295,0,0,55572,,,3623896,,,4.90,
AAPL251205C00280000,2025-12-01,2025-12-01 20:59:58+00,63734,26255,15144371.00,27398,28674,68,4.93,1.25,2.05,4.68,0.2473743312912944,4.65,4.75,11705,2.3761839834311356575768035947,7662,1338,0,15235,15875,12,0,4535,2026-01-29,unknown,802229,283.1,Technology,2.29,Common Stock
NVDA251205C00182500,2025-12-01,2025-12-01 20:59:58+00,63187,55107,12065358.00,28688,27184,0,2.44,0.87,1.12,2.12,0.4397663442079642,2.11,2.12,11840,1.9094684033108076028296959801,7315,2817,0,27436,28132,75,0,8098,2026-02-25,unknown,2028582,179.92,Technology,1.64,Common Stock
IWM251201P00243000,2025-12-01,2025-12-01 21:11:00+00,63063,561,756666.00,30711,31833,0,0.27,0.01,0.22,0.01,0.0623667650426499,0.00,0.01,5043,0.1199857285571571285857000156,519,636,0,351,379,0,0,565,,,1743212,245.62,,0.07,ETF
SPY251219P00646000,2025-12-01,2025-12-01 21:05:02+00,62908,19850,13106132.00,10888,26238,0,2.44,1.74,2.41,1.99,0.2069968867591921,2.01,2.02,328,2.0833808100718509569530107464,25782,2722,0,12077,11127,0,0,24254,,,9564435,680.27,,1.84,ETF
AAPL251205C00285000,2025-12-01,2025-12-01 20:59:58+00,62412,17242,6677506.00,38083,19774,0,1.98,0.32,0.63,1.77,0.2220112803358924,1.78,1.80,8272,1.0699073896045632250208293282,4555,1384,0,7453,7206,105,0,2548,2026-01-29,unknown,802229,283.1,Technology,0.74,Common Stock
QQQ251201P00611000,2025-12-01,2025-12-01 21:04:42+00,61853,3918,4267391.00,28785,29931,0,1.52,0.01,1.21,0.01,0.0774507686210337,0.00,0.01,9730,0.6899246600811601700806751506,3137,4849,0,12586,12674,0,0,6503,,,5141632,617.17,,0.30,ETF
NVDA251205C00190000,2025-12-01,2025-12-01 20:59:58+00,61514,88768,2561664.00,32836,27775,100,0.57,0.22,0.30,0.40,0.4204665001912892,0.39,0.40,8000,0.4164359332834801833728907238,903,981,0,1401,1418,8,0,6795,2026-02-25,unknown,2028582,179.92,Technology,0.42,Common Stock
SPXW251201C06855000,2025-12-01,2025-12-01 20:59:40+00,61438,763,9661068.00,20121,33942,957,4.90,0.02,2.20,0.04,3.261953519468808,0.00,0.05,25797,1.5724906409713857872977636021,7375,100,0,37911,39744,0,0,25736,,,3623896,,,11.56,
CORZ260220C00018000,2025-12-01,2025-12-01 20:59:58+00,59362,3263,12752429.00,49101,7865,50000,2.39,2.00,2.29,2.24,0.89143615924354,2.23,2.24,1050,2.1482478690071089249014521082,2396,153,0,1334,3395,0,0,53177,2026-02-25,unknown,223832,16.59,Technology,2.38,Common Stock
SPY251202P00682000,2025-12-01,2025-12-01 21:14:58+00,59146,2972,12337095.00,27701,26642,0,4.30,1.33,3.75,2.86,0.1193899239306474,2.81,2.87,9516,2.0858714029689243566766983367,4803,4287,0,145309,129000,0,0,1597,,,9564435,680.27,,1.98,ETF
SPXW251201C06880000,2025-12-01,2025-12-01 20:59:48+00,58419,39018,1387499.00,12078,40875,3068,1.05,0.02,0.65,0.03,5.60493988036958,0.00,0.05,9887,0.2375081737106078501857272443,5466,7,0,2680,2876,0,0,51682,,,3623896,,,3.90,
SPXW251201C06860000,2025-12-01,2025-12-01 20:58:52+00,58330,1155,6764029.00,19345,32524,499,3.64,0.02,1.75,0.05,2.043446995967342,0.00,0.05,20653,1.1596140922338419338247899867,6461,40,0,27392,25437,0,0,25021,,,3623896,,,9.40,
AAPL251205C00282500,2025-12-01,2025-12-01 20:59:58+00,57833,19037,9951727.00,30075,19207,34,3.25,0.65,1.16,3.00,0.2302899823690669,3.00,3.10,8459,1.7207696297961371535282624075,8551,1819,0,14361,15042,105,0,1738,2026-01-29,unknown,802229,283.1,Technology,1.39,Common Stock
KWEB260220C00045000,2025-12-01,2025-12-01 20:53:22+00,57086,87694,1774921.00,52903,170,52850,0.35,0.28,0.32,0.35,0.3049028633299838,0.29,0.35,21,0.3109205409382335423746627895,4013,0,0,40,45,0,0,55851,,,253684,37.99,,0.28,ETF
SPY251202C00684000,2025-12-01,2025-12-01 21:14:58+00,56783,3955,4695897.00,25537,29139,0,1.30,0.35,0.68,0.41,0.1200073258470666,0.41,0.42,8845,0.8269899441734321892115597954,2107,4353,0,21038,21755,0,0,3843,,,9564435,680.27,,2.00,ETF
AMZN251205C00235000,2025-12-01,2025-12-01 20:59:58+00,56597,23562,18605230.00,25085,26933,47,4.05,2.37,2.96,3.21,0.3916306603959823,3.25,3.30,13401,3.2873173489760941392653320841,4579,1435,0,8880,9947,27,0,2217,2026-02-05,unknown,527163,233.88,Consumer Cyclical,2.96,Common Stock
KWEB260220C00050000,2025-12-01,2025-12-01 20:24:14+00,56270,93549,653616.00,45258,11012,52850,0.13,0.09,0.09,0.13,0.3417259925934378,0.10,0.15,9,0.1161570996978851963746223565,0,0,0,17,20,0,0,55850,,,253684,37.99,,0.10,ETF
CORZ260220C00025000,2025-12-01,2025-12-01 20:52:06+00,55746,643,3524905.00,3085,52365,50900,0.76,0.59,0.63,0.67,0.85656247307324,0.66,0.77,231,0.6323153230725074444803214585,296,25,0,511,876,0,0,55364,2026-02-25,unknown,223832,16.59,Technology,0.81,Common Stock
SPY251202P00678000,2025-12-01,2025-12-01 21:14:58+00,55496,1897,6806888.00,26117,26338,0,2.31,0.48,2.28,1.11,0.1382944258018626,1.10,1.11,9688,1.2265547066455240017298544036,3041,3024,0,37906,38123,0,0,2860,,,9564435,680.27,,0.95,ETF
BYND251219C00001500,2025-12-01,2025-12-01 20:59:56+00,52848,28650,1090563.00,26416,24166,50,0.35,0.05,0.06,0.25,2.63703191422716,0.24,0.25,1957,0.2063584241598546775658492278,2266,10433,0,1006,714,1,0,900,2026-02-25,unknown,775125,1.34,Consumer Defensive,0.07,Common Stock
SPY251202C00685000,2025-12-01,2025-12-01 21:14:58+00,52232,4276,3003223.00,25679,25445,0,0.91,0.21,0.47,0.26,0.1197886647931084,0.25,0.26,8153,0.5749775999387348751723081639,1108,3078,0,10558,11264,20,0,2886,,,9564435,680.27,,1.52,ETF
VIX260318C00085000,2025-12-01,2025-12-01 20:42:24+00,52023,18513,1976907.00,348,10,0,0.40,0.38,0.38,0.40,1.613183192000462,0.38,0.41,10,0.3800063433481344789804509544,51665,0,0,15,55,0,0,0,,,635870,17.24,,0,
QQQ251202C00618000,2025-12-01,2025-12-01 21:14:56+00,50692,1124,10408567.00,23868,22082,0,3.20,1.13,1.42,1.80,0.1799811262003466,1.79,1.80,6738,2.0532957863173676319734869403,4742,4945,0,87789,91745,7,0,3298,,,5141632,617.17,,3.74,ETF
SPXW251201P06835000,2025-12-01,2025-12-01 21:00:00+00,50090,986,41799856.00,19621,19324,0,37.80,2.27,36.60,21.80,14.34195184415482,19.20,23.70,18675,8.344950289478937911758834070,11145,245,0,202950,199262,0,0,13326,,,3623896,,,12.80,
