date,call_volume,put_volume,call_premium,put_premium,put_call_ratio,bearish_premium,bullish_premium,ticker,avg_3_day_call_volume,avg_3_day_put_volume,avg_7_day_call_volume,avg_7_day_put_volume,avg_30_day_call_volume,avg_30_day_put_volume,total_open_interest,call_open_interest,put_open_interest,call_volume_ask_side,call_volume_bid_side,put_volume_ask_side,put_volume_bid_side,avg_30_day_put_oi,avg_30_day_call_oi,net_call_premium,net_put_premium,next_earnings_date,er_time,sector,full_name,marketcap,issue_type,is_index,next_dividend_date,close,high,low,total_volume,avg30_volume,prev_close,week_52_high,week_52_low,implied_move,implied_move_perc,volatility,iv30d,iv30d_1d,iv30d_1w,iv30d_1m,iv_rank,prev_call_oi,prev_put_oi
2025-12-22,370095,178785,136003395.00,63542613.00,0.48307866899039437,89603631.00,75395014.00,AAPL,460261.6667,295552,446760.5714,250544.2857,475438.3333,271673.6,4906670,2909154,1997516,138733,194248,71988,79981,2351547.4,3361715.6,-13156522.00,1650685.00,2026-01-29,unknown,Technology,APPLE INC,4003948372410,Common Stock,f,2025-11-10,270.97,273.88,270.505,27927513,47412329.85,273.67,288.62,169.2101,3.03892041137247,0.0112191103162863,0.1551548528272168,0.1836005559807867,0.1797,0.196,0.2704,4.5607,3437996,2427018
2025-12-22,268658,228287,95726400.00,25789841.00,0.8497308846191068,48818104.00,58100534.00,IBIT,496947.6667,462252.3333,457930.5714,340366,559986.2667,332215.4667,6673345,4308249,2365096,108383,111991,75394,110120,2653624.4333,5345441.4333,-74084.00,-5147207.00,,,,iShares Bitcoin Trust ETF,68345519822,ETF,f,,50.09,51.29,49.82,48890669,61102693.75,49.91,71.82,42.98,1.487516606016295,0.02967318184752234,0.417378524016143,0.4352152078406315,0.4495,0.4565,0.558,36.6775,5343588,2730061
2025-12-22,307536,129233,131801629.00,47040724.00,0.4202207221268404,74306633.00,75316558.00,AMZN,466416,190972,401878.4286,169348.7143,406603.9,178693.5,4139776,2407342,1732434,132589,139530,51350,61096,2002929.5,2828539.6,-2991536.00,-3688069.00,2026-02-05,unknown,Consumer Cyclical,AMAZON.COM,2441966043393,Common Stock,f,,228.43,229.48,226.71,24916164,40869625.8,227.35,258.6,161.38,3.476680540504113,0.01521756304249716,0.2112150828031512,0.247351711362066,0.2625,0.2786,0.386,3.9339,3039079,2074706
2025-12-22,285729,138555,501661567.0000,203157566.0000,0.4849175267473725,335743547.0000,317192802.0000,META,290199.3333,188049.6667,298624.7143,161468.5714,364165.1667,199910.1667,2593076,1640696,952380,112893,136852,62200,61381,1164098.4667,2007509.2333,13484636.0000,10365666.0000,2026-02-04,unknown,Communication Services,META PLATFORMS INC,1440673751444,Common Stock,f,2025-12-15,661.5,673.58,656.65,12957235,18164825.9,658.77,796.25,479.80,10.09376952938065,0.01525856485398011,0.2143291212379318,0.2527144477185655,0.2557,0.2685,0.3673,0,1960979,1183946
2025-12-22,246689,163273,19335714.00,36343879.00,0.6618576426188439,31871836.00,18065277.00,TLT,384414,181291.6667,330122.2857,191673.1429,272941.9333,185450.2667,6081121,3659818,2421303,108304,100672,62844,57332,2748599.5,4030948.1667,-465401.00,7687408.00,,,,ISHARES 20+ YEAR TREASURY BOND ETF,47006795678,ETF,f,,87.36,87.4574,87.25,19994620,33693302.05,87.55,94.09,83.295,0.4463606529345689,0.00510973216111921,0.0700236899257656,0.0913319712612078,0.0939,0.1099,0.1223,0,4447231,3036262
2025-12-22,274970,127949,99469019.00,55516352.00,0.4653198530748809,72874962.00,65298350.00,NFLX,313652.6667,297633.6667,346111.4286,243631.8571,281618.5,182279.8667,5533547,2678023,2855524,100800,137270,52344,49293,2798845,2535225.6333,-3483978.00,2550795.00,2026-01-20,postmarket,Communication Services,NETFLIX INC,471262389905,Common Stock,f,,93.23,94.71,92.91,31266041,51420537.9,94.39,134.12,82.11,1.568263837477,0.01682596252858752,0.236151089062303,0.417928552368042,0.3059,0.3454,0.3671,38.5175,3459067,3359057
2025-12-22,143073,243236,3516056853.0000,2151002427.0000,1.7000831743235971,2676565051.0000,2295864674.0000,SPX,306059,473939.6667,294727.1429,423416.8571,238410.4333,351953.3333,13181819,5203851,7977968,62367,64954,103573,93033,10642186.4333,7181182.3667,265916831.0000,105193176.0000,,,,S&P 500 Index,,,t,,6878.49,6882.03,6855.74,0,0,6834.5,6920.34,4835.04,132.3055218502471,0.01923045375730336,0.108805379989442,0.108805379989442,0.1187,0.1318,0.2151,1.4599,8091809,11788205
2025-12-22,177424,189768,88933458.00,908140690.0000,1.0695734511678239,96522387.0000,79841457.0000,MSTR,306608.6667,307477.6667,344073.5714,279675.8571,357152.9667,238707.7333,2604172,1447528,1156644,71906,85002,67532,70180,1344814.5,1708434.3667,-4188956.00,11549974.0000,2026-02-04,unknown,Technology,MICROSTRATEGY INC,43990679855,Common Stock,f,,164.32,170.67,163.69,15893216,21848003.1,164.82,457.22,155.61,6.84265728495938,0.04170063553512936,0.583569469280965,0.683173491715003,0.7339,0.7776,0.9375,33.1713,1930267,1486783
2025-12-22,217992,114720,169932402.00,63738120.00,0.5262578443245624,95513565.00,75579106.00,AMD,312766,266924,280113,235756.7143,370247.6,291344.8667,3180083,1613157,1566926,81943,98882,51391,48370,1829920.7667,1957137.2667,-11474144.00,1546050.00,2026-02-03,unknown,Technology,ADVANCED MICRO DEVICES INC,349947529023,Common Stock,f,,214.95,220.17,213.31,22560254,33999617.85,213.43,267.0799,76.48,5.51453922491559,0.02565140582805653,0.361333227245134,0.4394529483751205,0.4519,0.4808,0.6342,13.4471,1950434,1844452
2025-12-22,210222,117114,211918746.00,205405110.00,0.5570967834004052,170472517.00,162180759.00,AVGO,490754.6667,292346.6667,498903.7143,299247.4286,216449.8,141140.1,2098235,1050095,1048140,92776,96688,46142,55023,1095777.2,1078891.2,-11576291.00,-7749723.00,2026-03-05,unknown,Technology,BROADCOM INC,1618907938669,Common Stock,f,2025-12-22,341.45,346.24,337.22,22543566,44854066.75,340.36,414.61,138.10,7.60759334162657,0.02226330321508464,0.3123999936738565,0.387316819823872,0.4016,0.4168,0.6432,10.9804,1414940,1296918
2025-12-22,184254,132354,24890560.00,13567769.00,0.7183236184831808,16175387.00,12606298.00,SOFI,218014,176422.3333,218864.7143,143205.1429,304427.1333,161557.9667,3942108,2370735,1571373,67460,98405,52532,57861,1728355.1667,2608640.9333,-3170009.00,399342.00,2026-01-26,unknown,Financial Services,SOFI TECHNOLOGIES INC,32750260235,Common Stock,f,,27.35,27.62,27.1,32833241,55784723.9,27.24,32.73,8.60,0.807528005401866,0.02953110277571278,0.411620173460483,0.49608592284837,0.5117,0.5535,0.7959,2.9877,2678224,1848630
2025-12-22,220552,89498,113256288.00,77425384.00,0.4057909245892125,76071022.00,77164245.00,ORCL,362020.6667,352344.6667,416002.4286,368481.7143,247716.4667,181798.8333,2093520,1089525,1003995,102750,96550,34126,42143,925760.9667,1025429.9667,-1830768.00,-2907791.00,2026-03-09,unknown,Technology,ORACLE CORP,569971529400,Common Stock,f,2026-01-09,198.38,198.8,192.83,25076390,35689723.6,191.97,345.72,118.86,5.56768119709927,0.02806503111172354,0.394060383486407,0.4222826825625495,0.4312,0.4427,0.7063,39.608,1376266,1128512
2025-12-22,178334,121576,226702753.00,93085128.00,0.6817320309082957,136080016.00,137512030.00,MU,321855.3333,258811,193300.2857,160760.7143,135850.1667,115623.9667,1554186,693418,860768,75125,83019,47508,59007,1003209.1333,836837.9667,-7132486.00,-8677690.00,2026-03-19,unknown,Technology,MICRON TECHNOLOGY INC,311304606500,Common Stock,f,2025-12-29,276.59,279.99,268.29,27108608,26770419.7,265.92,279.99,61.54,8.59581311801501,0.03107444551375538,0.435937309214215,0.520172183266977,0.5502,0.6801,0.8389,30.311,926685,1153600
2025-12-22,217571,71166,29875001.00,14072748.00,0.32709322474042957,19522808.00,18197820.00,INTC,218372.6667,103191.6667,232559.2857,103498.1429,280563.9667,133605.2333,5726206,3361432,2364774,85869,110629,28756,28285,2741363.2333,3935316.7667,-1901615.00,-575743.00,2026-01-29,unknown,Technology,INTEL CORP,173484900000,Common Stock,f,,36.37,37.9,36.29,40039174,84346257.5,36.82,44.02,17.665,0.952011888381738,0.02617934520505259,0.36635244343514,0.494722874913905,0.4579,0.4689,0.5588,20.8452,3920537,2769818
2025-12-22,80552,186938,2110447.00,5468260.00,2.3207120866024433,3205689.00,3531048.00,HYG,103030,444295.6667,71606.1429,382773.7143,89060.7667,420661.3,7717312,1274391,6442921,4601,75746,38650,135932,8156776.7667,1816794.1667,-1962923.00,-2828282.00,,,,ISHARES IBOXX $ HIGH YIELD CORPORATE BOND ETF,20839533527,ETF,f,,80.43,80.46,80.29,36525485,38575862.4,80.36,81.36,75.08,0.1765929530981463,0.002195747007748167,0.02913265876085035,0.03815465197803035,0.05,0.0423,0.0736,0.9401,1928909,8994552
2025-12-22,144883,120948,21569939.00,85466408.00,0.8347977333434564,35647171.00,18185967.00,NKE,191234,223318.6667,120385.2857,116846.5714,63760.8,41968.4,1536748,828170,708578,53355,76775,56398,38171,650404.8667,846062.6333,-325481.00,6761473.00,2026-03-19,unknown,Consumer Cyclical,NIKE INC,68052524821,Common Stock,f,2025-12-01,57.22,59.08,57.14,36792038,20136118.65,58.71,82.44,52.28,0.952154555477065,0.01663006821198263,0.2308214544053082,0.2489209326273885,0.2704,0.457,0.4825,6.6833,963388,791787
2025-12-22,176690,87136,168231755.00,37155659.00,0.49315750749900955,75713791.00,61931748.00,GOOGL,261360.3333,155250.3333,258344.2857,143872.7143,330610.4667,183880.0667,3134232,1736318,1397914,69478,75102,33648,41967,1615568.4333,2087617.0333,-13209352.00,577001.00,2026-02-03,unknown,Communication Services,ALPHABET INC,1802300040000,Common Stock,f,2025-12-08,309.78,310.13,305.3,20171156,41453653.4,307.16,328.83,140.53,4.63686805344903,0.01496681208950333,0.2106664599346252,0.2602447971834545,0.2663,0.2825,0.3811,6.4383,2143049,1717231
2025-12-22,168828,82469,143531752.00,23821889.00,0.48847939915179944,70198446.00,84527375.00,RKLB,126195.3333,63188.3333,116631.8571,53218.8571,77085.3333,43011.0333,818906,475961,342945,83808,70971,33470,40599,370707.4667,548670.5,14371466.00,42537.00,2026-02-26,unknown,Industrials,ROCKET LAB USA INC,41423823624,Common Stock,f,,77.55,78.45,72.752,44099817,24050287.1,70.52,78.45,14.71,5.02176565285334,0.0647593739487181,0.913488965524844,0.900860526331265,0.8866,0.8682,0.9186,35.6177,572301,412873
2025-12-22,163918,69798,256937320.00,7843045.00,0.4258104662087141,244069978.00,17373141.00,SOXL,134291.6667,88554,122541.8571,91724.8571,110547.0333,86220.6,1187505,685270,502235,41549,114190,25870,36306,556276.6333,760263.3667,-15244349.00,95588.00,,,,DIREXION DAILY SEMICONDUCTOR BULL 3X SHARES,13106340503,ETF,f,,43.26,44.56,42.73,60068789,90638170.4,41.72,50.76,7.225,2.003299121694747,0.0463351248223603,0.651592164710087,0.871743916148351,0.8817,0.9436,1.2943,11.2474,789367,617990
2025-12-22,167180,60643,7747017.00,8050975.00,0.3627407584639311,6785900.00,6415876.00,MARA,225964.3333,58461,202877.8571,57564.1429,201166.6667,67200.0667,2317425,1339663,977762,74736,73517,25564,28724,1156967.7333,1738326.1,299501.00,669525.00,2026-02-25,unknown,Financial Services,MARATHON DIGITAL HOLDINGS INC,3752738324,Common Stock,f,,10.13,10.69,9.995,33046843,42680423.85,10.18,23.45,9.61,0.476013059919827,0.0470601146732404,0.657691322493784,0.803233502432586,0.8368,0.8575,1.0318,37.568,1818069,1156132
2025-12-22,142189,80721,45537093.00,48709175.00,0.5677021429224482,34607016.00,41341845.00,IREN,143983,93795,190288.7143,102929.4286,166674.4,88102.9667,2268040,1290352,977688,63588,60073,30757,36445,1069165,1378645.4333,-1603713.00,-5563514.00,2026-02-11,unknown,Financial Services,IRIS ENERGY LTD,11916889200,Common Stock,f,,42.04,43.52,41.01,30801032,36807780.4,39.92,76.87,5.125,2.562729386981726,0.0609738136326844,0.859295898094049,0.909021846901418,0.969,1.0411,1.2802,22.9153,1464790,1096741
2025-12-22,118688,96840,31191132.00,8667858.00,0.8159207333513077,13098166.00,12571007.00,RIVN,284800.6667,146486,299774.8571,144276.1429,191945.0333,79901.9333,2707734,1251147,1456587,43239,51271,41252,40335,1508767.4,1369279.6333,119568.00,646541.00,2026-02-19,unknown,Consumer Cyclical,RIVIAN AUTOMOTIVE INC,26578513376,Common Stock,f,,21.75,22.69,21.625,34995461,49102484.75,22.45,22.69,10.36,0.903151701251411,0.04150513332956852,0.57155031115159,0.618377092717579,0.7294,0.6987,0.6428,27.3893,1580056,1677078
2025-12-22,177441,30778,5893096.00,938121.00,0.1734548385097018,2739276.00,3332989.00,OPEN,104204,26421.3333,120441,31749.4286,214099.3,66150.7333,444564,335050,109514,80373,85285,14658,14028,268404.5,736582.1333,672324.00,78611.00,2026-02-26,unknown,Real Estate,OPENDOOR TECHNOLOGIES INC,4961667975,Common Stock,f,,6.42,6.8,6.37,66571983,77963150.65,6.36,10.87,0.5084,0.3315427638019465,0.0517227400627062,0.711121663992644,0.800877782929251,0.759,0.8218,1.2376,1.7456,447230,141820
2025-12-22,110013,94142,22505922.00,8714318.00,0.8557352312908475,14160526.00,13433573.00,TQQQ,188831,122424.6667,188812.7143,113977.8571,158113.4667,107112.3,1446559,856698,589861,41005,54430,37131,44454,668175.6,876121.4667,-1093436.00,-366483.00,,,,PROSHARES ULTRAPRO QQQ,53.5575,ETF,f,,54.25,54.89,53.88,63571348,84608111.65,53.52,60.69,17.50,1.167077785702297,0.021501064585525,0.2992036410766795,0.451845341274921,0.4763,0.5303,0.8502,2.3039,1061551,804814
2025-12-22,131458,70958,34644825.00,38425499.00,0.5397769629843753,30446137.00,33236257.00,BMNR,144276,74650.6667,135811.4286,69740.7143,150425.6,72705.3,1479167,1006919,472248,45207,69499,23340,41149,495999.5667,1022457.8,-3971548.00,-4636668.00,,premarket,Financial Services,BitMine Immersion Technologies,11940668617,Common Stock,f,2025-12-08,31.09,32.78,30.5,36267735,53342655.95,31.36,161,4.04,1.795154901853564,0.0577404029531447,0.814759611652719,0.927913020130515,0.9978,0.9798,1.3083,1.6368,1100373,529893
2025-12-22,143321,53483,91468711.00,18472376.00,0.37316931922049107,46693915.00,49398668.00,GOOG,167454,84246.3333,161708.4286,81862.2857,194673.0667,109505.1333,1683011,965396,717615,62149,63408,20310,26519,805396.7333,1109053.7333,1134576.00,-1568175.00,2026-02-03,unknown,Communication Services,ALPHABET INC,1879382770000,Common Stock,f,2025-12-08,311.33,311.7,306.59,11145023,26825026.35,308.61,328.67,142.66,4.611512880211,0.01480991996984712,0.2050069847596401,0.259238585265506,0.2581,0.2799,0.381,9.4769,1179252,865242
2025-12-22,113235,75912,51185316.00,22568554.00,0.6703934295933236,32756416.00,31776653.00,CRWV,249649.3333,216090.6667,177617.8571,169351.4286,172883.9667,134924.2,1829367,1100855,728512,46251,50258,31636,37823,723679.8,1102005.8667,-94601.00,885648.00,2026-02-09,unknown,Technology,CoreWeave,32778413881,Common Stock,f,,84.83,87.31,84.18,22653807,31405267.15,83,187,33.515,4.369029562260288,0.0515215750266543,0.724624933551262,0.783073763339084,0.8533,0.8466,1.0144,11.2045,1288672,812669
2025-12-22,126558,57581,35772707.00,7047947.00,0.4549771646201741,16772661.00,21184906.00,QBTS,32123,14167.6667,36498.5714,17845.1429,41862.0333,25893.3333,685580,365099,320481,55425,59120,18813,32438,360080.7667,412803.8333,2330177.00,-2082068.00,2026-03-12,unknown,Technology,D-WAVE QUANTUM INC,10899699746,Common Stock,f,,32.19,32.39,27.62,58207278,30818008.1,26.82,46.75,3.74,2.401995514977385,0.0746308999526918,1.054905495438753,1.005834417865298,0.9596,0.9627,1.0826,17.6046,417296,358633
2025-12-22,105660,78188,82550749.00,62871931.00,0.7399962142721939,68350701.00,65927752.00,MSFT,198282,161479,188242.7143,152688.2857,223299.5667,132879.2,2133125,1261772,871353,45099,48971,27518,40755,1056038.1667,1628077.5667,-4985846.00,-10496487.00,2026-02-04,unknown,Technology,MICROSOFT CORP,3604108572463,Common Stock,f,2026-02-19,484.92,488.73,482.69,11949314,26442396.05,485.92,555.45,344.79,5.56769477594625,0.01147930966959352,0.161681996910267,0.1977005546422377,0.2001,0.2148,0.2759,10.5029,1640089,1073559
2025-12-22,69393,109728,23608757.00,5774410.00000000,1.5812545934027928,10253025.00,11274886.00,AAL,37251.3333,22171,43766.1429,23506,50500.1,46985.9667,2452352,786297,1666055,34515,26755,7499,14709,2085835,969504.2667,929298.00,-92563.00,2026-01-22,unknown,Industrials,AMERICAN AIRLINES GROUP INC,10733006409,Common Stock,f,,16.26,16.35,15.77,60645969,58737791.8,15.78,19.10,8.50,0.4165362713251051,0.02563300131231416,0.3278846041186045,0.459180920535249,0.3906,0.429,0.525,18.4107,952065,2065075
2025-12-22,118252,60126,17512563.00,9265444.00,0.5084565165916856,12712787.00,11192079.00,RGTI,44652,29928.3333,46985.8571,33738.8571,64941.8,61397.0667,767620,360600,407020,51906,54604,25224,29588,529720.1667,461832.6,585459.00,2106167.00,2026-03-04,unknown,Technology,RIGETTI COMPUTING INC,8871100977,Common Stock,f,,26.88,27.67,24.362,53101354,37373893.65,23.76,58.1501,5.95,1.613118368792898,0.0599783740023387,0.842574464348728,0.879952017596848,0.8611,0.915,1.1507,10.0718,455926,484790
2025-12-22,110387,62609,98228762.00,21896230.00,0.5671772944277859,50765020.00,55794564.00,ASTS,66393,37192,68292.2857,37192,50738.8667,30584.0667,871158,559730,311428,50652,48350,23176,31482,338522.9,597324.7,3246469.00,-1781959.00,2026-03-02,unknown,Communication Services,AST SPACEMOBILE INC,24009352461,Common Stock,f,,86.48,87.03,77.92,16875736,12987468.85,75.84,102.79,17.50,7.03350870147493,0.0814063507115154,1.149813009940107,1.094970667415226,1.0246,1.0091,1.0377,59.303,619425,354402
2025-12-22,161818,6465,103247104.00,1220932.00,0.03995229208122706,69407260.00,32547781.00,TMF,10328.3333,6927.3333,12477.2857,7750.8571,13611.2667,8552.1333,263777,160097,103680,56916,100494,2957,2388,103616.8333,184792.4667,-10558144.00,40135.00,,,,DIREXION DAILY 20+ YEAR TREASURY BULL 3X SHARES,4025750765,ETF,f,,38.11,38.24,37.975,3315496,5310642.8,38.25,48.9778,33.5099,0.556789216740307,0.01462156556565931,0.2038321518836106,0.2591101497240715,0.2551,0.3146,0.3397,0.8966,187490,110601
2025-12-22,99168,65332,47171295.00,26867573.00,0.6588012262020007,33443985.00,31460439.00,HOOD,202836,96351.3333,229419.1429,106678.5714,212297.2,117456.9667,1883051,1182709,700342,40679,45847,24444,33218,845148.9333,1329082.3,-5781429.00,-3797883.00,2026-02-11,unknown,Technology,ROBINHOOD MARKETS INC,96226386779,Common Stock,f,,122.37,124.55,121.07,14439112,26435437.8,121.35,153.8599,29.66,4.131171486772018,0.03376519400712725,0.475572972198355,0.537387978049725,0.57,0.5858,0.7661,0,1388052,861305
2025-12-22,135011,28191,11228374.00,1785443.00,0.2088052084644955,4726184.00,4087349.00,GME,144717.6667,24610,153832,26653,149605.3333,27641.3333,854527,676245,178282,52100,65947,13215,11985,173998.0667,639236.2667,-367058.00,271777.00,2026-03-24,unknown,Consumer Cyclical,GAMESTOP CORP,9739726095,Common Stock,f,,21.74,22.7799,21.7,6042131,6814235.85,22.51,35.81,19.93,0.544159615394268,0.02501883289169049,0.3325433778840155,0.379190161141643,0.3856,0.4259,0.6936,2.1389,803835,209785
2025-12-22,97747,63410,11849643.00,4719483.00,0.6487155616029137,7441915.00,7539811.00,TSLL,85709.3333,69553.3333,79533.4286,52644.1429,118439.1333,62175.4333,196569,114214,82355,47323,41476,30154,25998,297562.4,743066.4,304292.00,206396.00,,,,DIREXION DAILY TSLA BULL 15X SHARES,6901636522,ETF,f,,22.83,23.74,22.5,90650847,84234407,22.11,36.86,6.29,1.160200074085849,0.0508779348035332,0.709001508620242,0.918186402338344,0.9255,0.9693,1.161,7.6539,182620,117502
2025-12-22,132392,28099,13905943.00,2245362.00,0.21224092090156504,6538906.00,6854534.00,ONDS,124369.3333,26336,115133.2857,23973.1429,104895.7333,24825.5333,796988,665121,131867,49905,67826,8173,13627,192437.0667,740815.6,-510619.00,-826247.00,2026-03-11,unknown,Technology,ONDAS HOLDINGS INC,3415621085,Common Stock,f,,9.27,9.66,9.155,67733396,90094360.45,9.22,11.6999,0.57,0.712019366389345,0.076933480971296,1.042872893115311,1.122830502528262,1.2593,1.3239,1.3382,5.282,821064,211389
2025-12-22,50563,108962,4291030.00,7834068.00,2.1549749817059904,3214424.00,4483481.00,EEM,46502.3333,73353.6667,1144537.5714,76481.1429,323901.4,71287.3,4166787,1345529,2821258,30868,9133,44241,31390,4373217.6667,2616462.6667,1735045.00,1165988.00,,,,ISHARES MSCI EMERGING MARKETS ETF,20598330473,ETF,f,,54.01,54.05,53.885,19377256,25238069.1,53.72,56.31,38.19,0.4038131571656148,0.00747732908370734,0.1051790432608546,0.1414718131895581,0.1478,0.1555,0.2244,4.0026,1864213,4455963
2025-12-22,96347,42618,26004564.00,12093607.00,0.4423386301597351,18433193.00,12384248.00,SMCI,188323,66591.6667,176936.1429,53147.2857,156441.6333,58752.2333,2318801,1365988,952813,31995,51911,14096,18035,1027368.2,1402330.5333,-5425238.00,-366293.00,2026-02-24,unknown,Technology,SUPER MICRO COMPUTER INC,18547893102,Common Stock,f,,31.07,31.69,30.87,20173782,21423634.5,31.11,66.4399,25.71,1.037019089703572,0.03340373940098475,0.470658916956277,0.545794148720814,0.5928,0.6031,0.7726,2.4921,1527632,1002756
