option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
QQQ251125P00606000,2025-11-25,2025-11-25 21:01:20+00,172506,2998,12252337.00,82669,80962,0,8.85,0.01,3.63,0.01,0.0822466661640431,0.00,0.01,19269,0.7102557012509709807195112083,8875,10304,0,81941,83343,6,0,10054,,,6269127,608.9,,2.60,ETF
SPY251125P00671000,2025-11-25,2025-11-25 21:00:54+00,167480,1286,10858498.00,74404,85625,0,6.73,0.01,3.26,0.01,0.1138780531731702,0.00,0.01,17325,0.6483459517554334845951755460,7451,5578,0,139572,142533,0,0,8130,,,10564663,675,,2.83,ETF
SPY251125P00664000,2025-11-25,2025-11-25 20:58:06+00,156683,8919,11732499.00,70379,77425,0,2.26,0.01,0.61,0.01,0.185622910014022,0.00,0.01,22273,0.7488048480052079676799652774,8879,15276,0,22792,23473,0,0,5811,,,10564663,675,,0.72,ETF
QQQ251125C00604000,2025-11-25,2025-11-25 21:01:32+00,154806,1955,21874962.00,71985,69638,0,6.22,0.55,1.95,5.20,0.1935757128716949,5.07,5.37,23414,1.4130564706794310298050463112,13183,11341,0,98587,100038,5,0,10414,,,6269127,608.9,,3.85,ETF
QQQ251125P00607000,2025-11-25,2025-11-25 21:01:10+00,153101,805,11999869.00,69893,74956,0,9.34,0.01,4.46,0.01,0.0646979558483619,0.00,0.01,20007,0.7837877610205028053376529125,8252,11704,0,85954,88292,5,0,3913,,,6269127,608.9,,3.07,ETF
SPXW251125C06750000,2025-11-25,2025-11-25 21:00:00+00,145792,4159,70696777.00,55906,63797,1348,26.64,0.50,1.95,15.73,12.26848101685672,15.40,16.90,54315,4.8491533829016681299385426123,25964,245,0,102954,104199,0,125,40568,,,3839159,,,4.50,
QQQ251125P00602000,2025-11-25,2025-11-25 21:01:26+00,142932,3437,24761278.00,65830,65234,0,5.65,0.01,1.84,0.01,0.1613876180181753,0.00,0.01,21245,1.7323816919933954607785520350,11868,10055,0,157741,146087,0,0,7527,,,6269127,608.9,,1.27,ETF
QQQ251125P00605000,2025-11-25,2025-11-25 21:01:28+00,141276,5448,9712379.00,68355,67480,0,8.03,0.01,3.05,0.01,0.1000351451570383,0.00,0.01,15285,0.6874755089328689940258784168,5441,9113,0,119953,115171,0,0,8419,,,6269127,608.9,,2.18,ETF
QQQ251125P00603000,2025-11-25,2025-11-25 21:00:40+00,139585,3820,20141090.00,58232,72609,0,6.33,0.01,2.22,0.01,0.2006030326299123,0.00,0.01,17579,1.4429265322205107998710463213,8744,8256,0,161280,152031,0,0,8915,,,6269127,608.9,,1.50,ETF
SPXW251125C06760000,2025-11-25,2025-11-25 20:59:58+00,138736,1205,44986142.00,53254,64778,2877,16.65,0.25,1.00,6.24,2.727948141273792,5.80,7.10,48929,3.2387069331128364449641615359,20854,681,0,61222,64610,0,50,53144,,,3839159,,,2.80,
QQQ251125C00609000,2025-11-25,2025-11-25 21:01:30+00,134244,1764,3980733.00,65228,64841,0,1.27,0.03,0.39,0.32,0.02430057791408391,0.32,0.37,16064,0.2965296773040135871994279101,4175,8420,0,11420,13637,1,0,20699,,,6269127,608.9,,1.23,ETF
NVDA251128C00177500,2025-11-25,2025-11-25 20:59:56+00,132058,3748,24938762.00,56585,56968,100,3.44,0.87,1.80,3.00,0.4405806785393516,2.99,3.05,17277,1.8884703690802526162746671927,18505,4252,0,37479,39590,165,0,13339,2026-02-25,unknown,4859093,177.83,Technology,6.30,Common Stock
SPY251125C00668000,2025-11-25,2025-11-25 21:00:22+00,132022,10880,28321987.00,62322,56566,0,8.20,0.94,2.15,6.90,0.995616142615636,6.85,6.95,22516,2.1452475345018254533335353225,13134,9241,0,190994,166570,18,0,12078,,,10564663,675,,2.95,ETF
QQQ251125P00608000,2025-11-25,2025-11-25 21:01:36+00,129943,534,11966596.00,65874,58053,5,10.68,0.01,5.19,0.01,0.03421104011801266,0.00,0.01,10685,0.9209111687432181802790454291,6016,9604,0,75771,77446,0,0,3034,,,6269127,608.9,,3.61,ETF
SPY251125P00675000,2025-11-25,2025-11-25 21:01:40+00,129221,906,16005241.00,59714,60274,25,10.50,0.01,6.67,0.05,0.01483457411026054,0.05,0.06,12402,1.2385944235070151136425194007,9233,4835,0,172990,240156,0,0,1873,,,10564663,675,,5.73,ETF
QQQ251125C00603000,2025-11-25,2025-11-25 21:01:34+00,117875,2979,21330702.00,51616,53829,5,7.25,0.75,2.50,6.18,0.1960614941750347,6.08,6.32,20347,1.8096035630965005302226935353,12430,8791,0,118168,126827,5,0,8825,,,6269127,608.9,,4.44,ETF
SPXW251125C06770000,2025-11-25,2025-11-25 21:00:00+00,117816,1979,19072028.00,43055,60613,2627,7.10,0.02,0.55,0.03,1.889047315854366,0.00,0.05,40760,1.6187977863787601004956881935,14148,444,0,33850,37634,0,0,49306,,,3839159,,,1.70,
AAPL251128C00280000,2025-11-25,2025-11-25 20:59:58+00,115487,55097,18903246.00,52455,50908,0,2.50,0.60,0.64,0.60,0.171169933682467,0.61,0.63,20907,1.6368289071497224795864469641,12117,4591,7,28818,27567,3,7,2918,2026-01-29,unknown,895884,276.94,Technology,0.77,Common Stock
SPXW251125C06765000,2025-11-25,2025-11-25 21:00:00+00,113760,1419,26745278.00,40500,56966,1461,11.80,0.15,0.80,1.60,2.859535595309836,1.05,1.45,42323,2.3510265471167369901547116889,16219,88,0,48173,51961,0,75,44188,,,3839159,,,2.13,
SPY251125P00663000,2025-11-25,2025-11-25 21:01:08+00,112791,10663,6624601.00,48893,59982,0,1.87,0.01,0.48,0.01,0.2630562598027365,0.00,0.01,16445,0.5873341844650725678467253647,3916,15092,0,15279,15910,0,0,6038,,,10564663,675,,0.59,ETF
AAPL251128C00282500,2025-11-25,2025-11-25 20:59:58+00,112626,13609,8819667.00,53514,46075,0,1.33,0.20,0.26,0.22,0.1749480505274353,0.21,0.22,13222,0.7830933354642800063928400195,13033,11220,4,12738,11945,0,4,5024,2026-01-29,unknown,895884,276.94,Technology,0.33,Common Stock
SPY251125P00660000,2025-11-25,2025-11-25 21:01:38+00,112109,13664,3534646.00,51931,58462,0,1.05,0.01,0.36,0.01,0.2683196968604552,0.00,0.01,14158,0.3152807331185273539162193726,1718,7873,0,3732,3990,0,0,7512,,,10564663,675,,0.35,ETF
SPXW251125C06755000,2025-11-25,2025-11-25 20:59:58+00,110304,1355,46641461.00,41257,48498,879,21.65,0.37,1.50,11.10,4.77902972399081,10.20,12.20,42666,4.2284469284885407600812300301,20499,339,0,80113,83472,0,50,37606,,,3839159,,,3.60,
QQQ251125P00601000,2025-11-25,2025-11-25 20:56:02+00,105476,4488,17864717.00,47518,50607,0,5.00,0.01,1.42,0.01,0.1128136608951283,0.00,0.01,18855,1.6937234062725169706852743800,7351,7209,0,136440,123005,0,0,7725,,,6269127,608.9,,1.06,ETF
QQQ251125C00610000,2025-11-25,2025-11-25 21:01:38+00,103754,7091,1381530.00,53470,46827,0,0.47,0.01,0.24,0.01,0.02204537697769149,0.01,0.02,10618,0.1331543844092757869576112716,3457,5620,0,2983,3108,3,0,13718,,,6269127,608.9,,0.92,ETF
NVDA251205C00180000,2025-11-25,2025-11-25 20:59:58+00,102645,10388,30504943.00,35921,59317,58,4.49,2.01,3.50,4.36,0.45508459203046,4.35,4.40,10777,2.9718878659457353012811145185,7407,2700,0,26462,27984,11,0,42788,2026-02-25,unknown,4859093,177.83,Technology,6.90,Common Stock
SPY251125P00662000,2025-11-25,2025-11-25 21:00:34+00,100956,4880,3679378.00,30658,68075,0,1.55,0.01,0.37,0.01,0.3993271786730543,0.00,0.01,11488,0.3644536233606719759102975551,2223,8804,0,10003,10538,0,0,8436,,,10564663,675,,0.49,ETF
QQQ251231P00500000,2025-11-25,2025-11-25 20:56:50+00,100267,101732,13410447.00,58832,17098,0,1.80,1.06,1.45,1.06,0.3640749056385155,1.03,1.06,2441,1.3374736453668704558827929416,24337,0,0,1062,1020,0,0,100101,,,6269127,608.9,,1.38,ETF
QQQ251125P00599000,2025-11-25,2025-11-25 21:00:16+00,99900,4458,13645952.00,39870,51385,0,3.81,0.01,0.98,0.01,0.519800782999732,0.00,0.01,18326,1.3659611611611611611611611578,8645,6645,0,85761,79099,0,0,3857,,,6269127,608.9,,0.76,ETF
NVDA251128C00190000,2025-11-25,2025-11-25 20:59:58+00,99797,100226,1147944.00,45432,53592,50,0.17,0.08,0.16,0.14,0.4354656629078069,0.14,0.15,9557,0.1150279066505005160475765829,773,4296,0,129,161,13,0,30561,2026-02-25,unknown,4859093,177.83,Technology,0.70,Common Stock
NVDA251128P00175000,2025-11-25,2025-11-25 20:59:56+00,99162,30955,32890575.00,44394,40451,310,6.80,1.51,3.45,1.61,0.4390613747568554,1.60,1.62,12213,3.3168527258425606583166938964,14314,6553,3,29601,26696,3,3,9768,2026-02-25,unknown,4859093,177.83,Technology,1.07,Common Stock
NVDA251205P00155000,2025-11-25,2025-11-25 20:59:56+00,98809,5769,9641183.00,39532,54695,0,1.68,0.50,0.92,0.50,0.56844057419694,0.49,0.50,3736,0.9757393557267050572316286983,4582,7674,0,13120,13346,0,0,1200,2026-02-25,unknown,4859093,177.83,Technology,0.40,Common Stock
SPY251126C00675000,2025-11-25,2025-11-25 21:01:34+00,97220,4831,13397998.00,48880,39872,0,2.53,0.28,0.57,1.95,0.129549963473004,1.93,1.95,13585,1.3781112939724336556264143179,8468,6468,0,38243,36283,1,0,6384,,,10564663,675,,0.90,ETF
NVDA251128C00185000,2025-11-25,2025-11-25 20:59:58+00,92144,51953,3116011.00,48139,42615,805,1.02,0.19,0.46,0.52,0.4162448062539499,0.51,0.52,11491,0.3381675421080048619552005580,1390,5097,0,2101,2163,9,0,19224,2026-02-25,unknown,4859093,177.83,Technology,2.00,Common Stock
SPY251126C00674000,2025-11-25,2025-11-25 21:01:40+00,89991,2185,15955535.00,39379,39468,0,3.26,0.44,0.78,2.59,0.1356580192978351,2.56,2.59,11297,1.7730145236745896811903412577,11144,6890,0,63551,61006,0,0,7081,,,10564663,675,,1.18,ETF
QQQ251125P00604000,2025-11-25,2025-11-25 21:01:22+00,89525,5082,10005461.00,44846,41366,0,7.21,0.01,2.62,0.01,0.1239790017883792,0.00,0.01,12662,1.1176164199944149678860653448,3313,4953,0,137941,138449,0,0,10791,,,6269127,608.9,,1.83,ETF
IWM251125P00238000,2025-11-25,2025-11-25 20:57:16+00,89219,3200,1509435.00,44873,41276,0,0.42,0.01,0.18,0.01,0.2901957358717036,0.00,0.01,5497,0.1691831336374539055582331084,3070,3390,0,727,662,0,0,655,,,2359740,245.13,,0.34,ETF
QQQ251125C00602000,2025-11-25,2025-11-25 21:01:34+00,89115,1796,19130928.00,39316,39549,0,8.07,1.02,3.14,7.19,0.2257498044483987,7.08,7.32,15725,2.1467685574819054031307860612,10250,6283,0,138134,150869,7,0,5430,,,6269127,608.9,,5.32,ETF
QQQ251125P00595000,2025-11-25,2025-11-25 21:01:00+00,89103,6867,5889259.00,36732,46479,0,2.10,0.01,0.41,0.01,0.3513847884543201,0.00,0.01,13514,0.6609495752107111993984489853,5892,5292,0,27563,26220,2,0,7507,,,6269127,608.9,,0.36,ETF
NVDA251128C00182500,2025-11-25,2025-11-25 20:59:58+00,88758,35071,5539744.00,43399,41491,100,1.08,0.31,0.76,0.99,0.4158372195464715,0.99,1.01,12173,0.6241402465129903783320940080,3868,2036,0,7063,7734,1578,0,18939,2026-02-25,unknown,4859093,177.83,Technology,3.20,Common Stock
NVDA251128P00172500,2025-11-25,2025-11-25 20:59:56+00,87194,13357,23895319.00,40151,38256,0,5.15,0.93,2.33,0.99,0.459684571270978,0.98,1.00,14947,2.7404774411083331421886827062,8786,2301,1,30000,29712,15,1,5885,2026-02-25,unknown,4859093,177.83,Technology,0.71,Common Stock
SPXW251125P06750000,2025-11-25,2025-11-25 20:59:52+00,86772,388,47185485.00,33587,39176,470,90.70,0.02,50.03,0.03,1.917522447170492,0.00,0.05,30917,5.4378699350020744018807910421,13959,541,0,170047,166778,0,50,20085,,,3839159,,,47.41,
QQQ251125P00598000,2025-11-25,2025-11-25 20:59:10+00,86486,2515,10102714.00,37655,41083,0,3.31,0.01,0.79,0.01,0.3099305868774721,0.00,0.01,15567,1.1681328769974331105612469080,7748,5978,0,66943,62884,0,0,6422,,,6269127,608.9,,0.61,ETF
SPXW251125P06740000,2025-11-25,2025-11-25 20:59:18+00,86471,289,37296761.00,33237,40495,701,81.25,0.03,41.30,0.03,1.374828424691948,0.00,0.05,29123,4.3132103248487932370390073005,12739,588,0,179385,174503,0,0,21055,,,3839159,,,42.99,
IWM251219P00230000,2025-11-25,2025-11-25 20:58:40+00,86419,97203,17588033.00,33173,52136,4020,2.96,1.49,2.62,1.56,0.2675084915058865,1.54,1.56,743,2.0352044110670107268077621809,1110,604,0,16536,10216,0,0,65842,,,2359740,245.13,,2.78,ETF
TSLA251128C00420000,2025-11-25,2025-11-25 20:59:58+00,85930,21247,42922784.00,37337,39659,70,7.08,2.59,5.63,5.90,0.4083529724239604,5.90,6.00,19483,4.9950871639706738042592808096,8933,1916,1,22287,20696,6,1,2661,2026-02-04,unknown,1931280,419.31,Consumer Cyclical,7.50,Common Stock
IWM251219P00225000,2025-11-25,2025-11-25 20:59:54+00,83417,126127,9657389.00000000,5879,3300,80942,2.01,0.94,1.75,0.98,0.2811759511143762,0.98,1.00,273,1.1577243247779229653427958329,74238,674,0,8231,7160,0,0,81311,,,2359740,245.13,,1.88,ETF
SPXW251125C06775000,2025-11-25,2025-11-25 21:00:00+00,81770,3545,7859227.00,27384,46069,2682,3.30,0.03,0.35,0.05,4.103754500309871,0.00,0.05,26360,0.9611381924911336676042558446,8317,326,0,20977,21236,0,0,38114,,,3839159,,,1.25,
SPY251125P00661000,2025-11-25,2025-11-25 20:55:52+00,81506,5613,2714376.00,29015,50551,0,1.28,0.01,0.29,0.01,0.1604872614171922,0.00,0.01,8519,0.3330277525580938826589453521,1940,6537,0,6539,6623,0,0,3827,,,10564663,675,,0.41,ETF
IWM251125C00244000,2025-11-25,2025-11-25 21:01:24+00,79739,1277,3846326.00,38616,37210,0,1.54,0.05,0.06,1.10,0.500032114947418,1.10,1.14,10086,0.4823644640640088288039729608,3913,3558,0,18921,18354,0,0,2089,,,2359740,245.13,,0.05,ETF
GOOGL251128C00330000,2025-11-25,2025-11-25 20:59:58+00,78002,13209,16933417.00,34227,35729,0,4.55,1.03,3.43,1.64,0.3478668840110624,1.63,1.66,12121,2.1708952334555524217327760809,8028,2531,0,39293,40881,37,18,5251,2026-02-03,unknown,1207504,323.39,Communication Services,1.27,Common Stock
NVDA251128C00187500,2025-11-25,2025-11-25 20:59:58+00,77985,77035,1462428.00,44084,33499,0,0.85,0.13,0.27,0.27,0.424139647782014,0.26,0.27,4747,0.1875268320830929024812463956,402,405,0,632,615,1,0,45722,2026-02-25,unknown,4859093,177.83,Technology,1.23,Common Stock
SPY251125C00667000,2025-11-25,2025-11-25 21:01:22+00,77021,9210,21436837.00,33689,34823,0,9.13,1.29,2.77,8.17,0.2107968133610011,8.14,8.22,13475,2.7832457381753028394853351651,8509,4900,0,201517,191637,0,0,11346,,,10564663,675,,3.65,ETF
LEN251128C00150000,2025-11-25,2025-11-25 20:59:20+00,75221,153740,195910.00,34666,55,34500,0.05,0.01,0.03,0.05,0.696287949410545,0.00,0.05,32,0.0260445886122226505895959907,0,0,40500,1,6,33000,40500,42000,2025-12-17,unknown,159970,131.06,Consumer Cyclical,0.04,Common Stock
LEN251128P00150000,2025-11-25,2025-11-25 16:15:08+00,75003,146403,170391480.00,3,34500,34500,25.00,21.20,25.00,21.20,1.624419489913347,20.20,22.90,9,22.717955281788728450861965524,0,0,40500,42,62,33000,40500,42000,2025-12-17,unknown,159970,131.06,Consumer Cyclical,26.53,Common Stock
NVDA251128P00167500,2025-11-25,2025-11-25 20:59:52+00,74900,9199,9913386.00,34336,32018,0,2.80,0.34,1.19,0.36,0.506696750932851,0.36,0.37,10721,1.3235495327102803738317757016,8546,3442,0,37873,34091,1724,0,4777,2026-02-25,unknown,4859093,177.83,Technology,0.30,Common Stock
IWM251219P00210000,2025-11-25,2025-11-25 20:59:00+00,74393,154902,2606716.00000000,257,108,74000,0.58,0.30,0.51,0.31,0.3418487015346332,0.30,0.31,70,0.3503980213192101407390480289,74028,3,0,933,1064,0,0,74104,,,2359740,245.13,,0.58,ETF
IWM251219P00236000,2025-11-25,2025-11-25 20:56:40+00,73509,4385,21447086.00,36537,19862,0,4.56,2.54,4.13,2.61,0.2509777545508307,2.58,2.61,390,2.9176136255424505842821967381,360,0,16750,25198,16762,0,16750,72535,,,2359740,245.13,,4.45,ETF
SPY251126P00673000,2025-11-25,2025-11-25 21:01:38+00,73232,680,12075871.00,29815,36371,0,8.61,0.71,5.66,0.92,0.1304875054440392,0.92,0.93,9293,1.6489882838103561284684290972,7046,4503,0,99220,101627,0,0,2191,,,10564663,675,,5.01,ETF
TSLA251128P00410000,2025-11-25,2025-11-25 20:59:58+00,72777,11263,44305783.00,31774,34119,100,9.55,2.52,5.56,2.73,0.4240157309177306,2.71,2.73,18364,6.0878825727908542534042348684,6884,1017,0,24276,22002,2,0,2903,2026-02-04,unknown,1931280,419.31,Consumer Cyclical,4.65,Common Stock
SPY251126P00670000,2025-11-25,2025-11-25 21:01:34+00,72459,2155,10519552.00,32403,35281,0,6.38,0.36,3.50,0.48,0.1537058695325976,0.47,0.48,9318,1.4517937040257248926979395266,4775,6073,0,87448,89397,0,0,3619,,,10564663,675,,3.31,ETF
NVDA251128C00172500,2025-11-25,2025-11-25 20:59:58+00,72306,2218,26364106.00,31381,34354,195,6.66,2.34,5.00,6.44,0.483738856305934,6.45,6.50,13409,3.6461851022045196802478355908,6571,1422,0,28118,25615,26,0,4092,2026-02-25,unknown,4859093,177.83,Technology,10.65,Common Stock
QQQ251125P00597000,2025-11-25,2025-11-25 20:58:04+00,72098,7447,6331950.00,29695,37219,0,2.85,0.01,0.64,0.01,0.2216572974522065,0.00,0.01,12112,0.8782421148991650253821187798,5184,4295,0,51253,48148,0,0,9106,,,6269127,608.9,,0.53,ETF
SPXW251125C06740000,2025-11-25,2025-11-25 20:59:48+00,71979,2203,47529169.00,27761,30161,165,36.50,1.00,3.50,26.00,2.953522763801904,25.30,27.00,29496,6.6031994053821253421136720693,14057,87,0,130576,133983,0,0,22042,,,3839159,,,6.70,
HYG251219C00081000,2025-11-25,2025-11-25 20:47:14+00,70939,265837,994982.00,834,105,0,0.18,0.09,0.09,0.18,0.02832892722542589,0.17,0.20,33,0.1402588139105428607677018285,0,31,70000,102,222,0,70000,70006,,,546929,80.875,,0.07,ETF
HYG251219C00082000,2025-11-25,2025-11-25 20:34:22+00,70672,223153,103344.00,1,501,0,0.03,0.01,0.01,0.01,0.03084817067026775,0.01,0.02,31,0.0146230473171836087842426983,170,420,70000,80,136,0,70000,70172,,,546929,80.875,,0,ETF
GOOG251128C00325000,2025-11-25,2025-11-25 20:59:56+00,70639,4374,29481121.00,31846,29711,55,7.15,2.08,5.85,3.45,0.3457928429519389,3.40,3.45,7747,4.1734907062670762609889720976,9079,3437,3,37093,37082,12,3,4276,2026-02-03,unknown,750919,323.778,Communication Services,2.50,Common Stock
SPY251125C00677000,2025-11-25,2025-11-25 21:01:34+00,69990,4935,300192.00,31494,38294,0,0.14,0.01,0.03,0.01,0.0419995238988012,0.00,0.01,4828,0.0428906986712387483926275186,202,925,0,98,111,0,0,6267,,,10564663,675,,0.09,ETF
IWM251125C00242000,2025-11-25,2025-11-25 21:00:56+00,69182,2709,6616554.00,36499,26259,0,3.53,0.30,0.37,3.10,0.2908673333287767,3.04,3.16,8183,0.9563981960625596253360700774,6424,3732,0,33099,32593,26,0,2238,,,2359740,245.13,,0.28,ETF
