option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
NVDA251128P00180000,2025-11-26,2025-11-26 20:59:58+00,154458,22517,28046397.00,67718,65698,0,3.28,1.24,1.73,1.47,0.3037898990516998,1.48,1.49,20266,1.8157943907081536728431029831,19692,8467,1350,50124,48115,5,1350,6812,2026-02-25,unknown,2853301,180.26,Technology,3.85,Common Stock
TSLA251128C00425000,2025-11-26,2025-11-26 20:59:56+00,153753,8651,56860950.00,72802,66376,220,6.20,2.28,5.25,4.83,0.3068220286576056,4.75,4.85,29236,3.6982010107119861075881446266,14573,3491,2,37568,34924,10,2,3983,2026-02-04,unknown,2237890,426.58,Consumer Cyclical,3.78,Common Stock
SPY251126P00674000,2025-11-26,2025-11-26 21:14:56+00,141962,11364,4771178.00,55100,84832,0,0.84,0.01,0.38,0.01,0.0387028717766173,0.00,0.01,14725,0.3360883898508051450388132022,2030,6994,0,3710,3822,0,0,5700,,,11581493,679.68,,1.18,ETF
SPY251128P00680000,2025-11-26,2025-11-26 21:14:58+00,141055,1074,20008893.00,62235,63286,0,4.03,0.91,3.49,1.34,0.0692947687315486,1.34,1.36,17483,1.4185171032575945553153025414,15534,9832,0,53563,57879,1,0,4607,,,11581493,679.68,,5.15,ETF
SPXW251126C06840000,2025-11-26,2025-11-26 21:00:00+00,135070,9763,22801724.00,52566,64049,4099,4.50,0.02,0.75,0.05,9.96756903090813,0.00,0.05,45003,1.6881412600873621085363145069,17360,346,0,37003,39805,0,1095,52570,,,3996388,,,0.60,
SPY251126P00682000,2025-11-26,2025-11-26 21:14:44+00,129404,5,17932173.00,56822,60574,0,5.29,0.67,4.60,1.90,0.02879251716833991,1.73,2.08,16560,1.3857510586998856295014064481,12008,5891,0,193212,250029,0,0,4652,,,11581493,679.68,,5.85,ETF
TSLA251128C00430000,2025-11-26,2025-11-26 20:59:58+00,128491,16005,25928465.00,62572,53967,2000,3.95,1.17,3.35,2.34,0.2940696321856754,2.32,2.37,21828,2.0179207103999501910639655759,11952,3807,0,52628,49811,15,0,5689,2026-02-04,unknown,2237890,426.58,Consumer Cyclical,2.31,Common Stock
SPXW251126C06850000,2025-11-26,2025-11-26 20:59:34+00,127655,7818,11061322.00,39460,71125,16375,1.90,0.02,0.40,0.03,2.209519035229769,0.00,0.05,25068,0.8665012729622811484078179450,16075,358,0,12228,15746,0,995,68470,,,3996388,,,0.30,
IBIT251219C00052000,2025-11-26,2025-11-26 20:59:42+00,127091,124591,27537264.00,68921,21800,0,2.38,1.37,1.56,2.14,0.503282441285404,2.13,2.16,788,2.1667359608469521838682518824,36370,25,0,2802,2408,0,0,115054,,,1220583,51.03,,1.64,ETF
SPXW251126C06820000,2025-11-26,2025-11-26 21:00:00+00,125631,2115,81081582.00,46694,50737,975,16.00,0.02,2.60,0.05,3.280990348992781,0.00,0.05,49980,6.4539470353654750817871385262,28200,459,0,105071,104713,0,0,32067,,,3996388,,,1.60,
QQQ251126P00611000,2025-11-26,2025-11-26 21:09:42+00,125618,1511,11657674.00,55682,61755,0,2.19,0.01,1.29,0.01,0.03723459037665217,0.00,0.01,20600,0.9280257606393988122721266053,8181,8311,0,50316,47804,0,0,5088,,,5620877,614.27,,3.30,ETF
IBIT260116C00055000,2025-11-26,2025-11-26 20:59:52+00,122079,59946,28490891.00,14694,67865,0,2.54,1.76,1.97,2.33,0.508619636273346,2.33,2.35,959,2.3338076982937278319776538133,39520,264,0,1606,2402,0,0,114959,,,1220583,51.03,,2.00,ETF
SPY251128P00681000,2025-11-26,2025-11-26 21:14:58+00,119792,49,19498085.00,52683,55982,0,4.65,1.20,4.19,1.81,0.0653804195367284,1.79,1.82,11949,1.6276616969413650327233872072,11127,5025,0,66050,74092,1,0,2550,,,11581493,679.68,,6.17,ETF
TSLA251128C00420000,2025-11-26,2025-11-26 20:59:58+00,118936,22386,67416486.00,56063,51579,45,9.11,4.00,8.00,8.18,0.3085442187927773,8.00,8.20,26804,5.6682994215376336853433779621,11289,2053,5,21804,20590,11,5,4031,2026-02-04,unknown,2237890,426.58,Consumer Cyclical,5.85,Common Stock
SPXW251126P06820000,2025-11-26,2025-11-26 21:00:00+00,118780,253,60339717.00,45736,49560,500,39.60,0.40,31.08,7.40,3.016011723114362,6.80,8.20,47332,5.0799559690183532581242633784,23484,940,0,160846,161530,0,0,24193,,,3996388,,,53.18,
BYND251128C00001000,2025-11-26,2025-11-26 20:59:58+00,116298,39881,609071.00,71250,43598,0,0.11,0.01,0.02,0.06,1.447203763664224,0.06,0.07,5700,0.0523715799067911743968081968,1450,9226,0,290,280,100,0,1354,2026-02-25,unknown,449480,1.02,Consumer Defensive,0.02,Common Stock
AAPL251128C00280000,2025-11-26,2025-11-26 20:59:58+00,116032,60119,7917662.00,50925,49942,1500,1.20,0.21,0.69,0.26,0.1206179652620564,0.25,0.26,16624,0.6823688292884721456150027644,15165,4143,0,10711,10640,1501,0,1851,2026-01-29,unknown,746541,277.55,Technology,0.63,Common Stock
SPY251128C00682000,2025-11-26,2025-11-26 21:14:58+00,114731,4880,13364429.00,55249,50192,0,1.80,0.47,0.62,0.76,0.0757701694270602,0.75,0.76,16113,1.1648489946047711603664223252,9290,6095,0,37670,37808,0,0,7332,,,11581493,679.68,,0.39,ETF
IWM251126C00248000,2025-11-26,2025-11-26 21:10:48+00,113776,4624,2771085.00,57424,52967,0,0.89,0.01,0.08,0.01,0.02098194140545065,0.00,0.01,11817,0.2435561981437209956405568912,3385,13378,0,6571,6837,0,0,1200,,,1793480,247.3,,0.13,ETF
SPY251126C00684000,2025-11-26,2025-11-26 21:01:54+00,112602,3197,744260.00,54742,57431,0,0.14,0.01,0.05,0.01,0.0747717263725357,0.00,0.01,8467,0.0660965169357560256478570542,429,1523,0,138,142,0,0,4963,,,11581493,679.68,,0.03,ETF
TSLA251128P00420000,2025-11-26,2025-11-26 20:59:58+00,112471,7944,48552198.00,48661,51356,25,7.20,1.41,4.05,1.47,0.3184854621355541,1.47,1.50,21267,4.3168637248713001573739008266,12453,2760,1,28931,29673,2,1,3409,2026-02-04,unknown,2237890,426.58,Consumer Cyclical,6.30,Common Stock
SPY251126P00673000,2025-11-26,2025-11-26 21:14:00+00,111886,8584,3046591.00,44035,66123,0,0.66,0.01,0.34,0.01,0.0459898967479382,0.00,0.01,11548,0.2722942101782171138480238796,1728,5291,0,2064,2093,0,0,4197,,,11581493,679.68,,0.91,ETF
SPXW251126P06800000,2025-11-26,2025-11-26 21:00:00+00,111207,791,49055242.00,42273,50815,1949,25.49,0.03,18.88,0.05,5.15380150867562,0.00,0.05,39038,4.3882759714766065134040743259,18119,1049,0,99997,100759,0,540,33144,,,3996388,,,39.00,
NVDA251128C00190000,2025-11-26,2025-11-26 20:59:58+00,111022,110657,1510464.00,53613,56328,0,0.38,0.03,0.27,0.03,0.3372765072975644,0.03,0.04,8123,0.1360508727999855884419304300,1081,3804,0,528,560,5,0,7329,2026-02-25,unknown,2853301,180.26,Technology,0.14,Common Stock
QQQ251126C00612000,2025-11-26,2025-11-26 21:13:04+00,110803,5930,21827331.00,50748,49719,0,4.36,1.01,2.11,2.92,0.03842916637007957,2.72,3.00,16983,1.9699223847729754609532232881,10334,8745,2,93052,100235,3,2,5938,,,5620877,614.27,,0.95,ETF
SPXW251126P06815000,2025-11-26,2025-11-26 21:00:02+00,106147,96,39695499.00,38660,48218,562,34.29,0.05,27.53,2.00,0.0843095919354759,1.70,2.00,41538,3.7396722469782471478233016567,19139,801,0,151864,149180,0,130,26877,,,3996388,,,49.12,
QQQ251126P00616000,2025-11-26,2025-11-26 21:13:20+00,105923,32,13562097.00,47191,51903,0,5.61,0.55,3.60,1.14,0.01938757852868407,0.94,1.22,11341,1.2803731956232357467216751829,6829,8057,0,97188,93254,0,0,3000,,,5620877,614.27,,6.16,ETF
NVDA251128P00177500,2025-11-26,2025-11-26 20:59:58+00,105317,14026,10946837.00,48110,47452,80,2.03,0.56,1.03,0.64,0.3184899827585729,0.64,0.65,13384,1.0394178527683090099414149634,9755,6928,0,24043,23097,1,0,5306,2026-02-25,unknown,2853301,180.26,Technology,2.56,Common Stock
SPY251219P00455000,2025-11-26,2025-11-26 20:56:32+00,100298,111409,902643.00000000,100270,28,100000,0.10,0.06,0.10,0.07,0.580349720467376,0.08,0.09,11,0.0899961115874693413627390378,0,0,0,30,44,0,0,100010,,,11581493,679.68,,0.12,ETF
SPY251219P00555000,2025-11-26,2025-11-26 20:56:32+00,100219,115828,3708463.00000000,100156,63,100000,0.41,0.34,0.41,0.34,0.3793626265810777,0.33,0.34,21,0.3700359213322823017591474669,0,106,0,176,149,0,0,100006,,,11581493,679.68,,0.47,ETF
IWM251219P00235000,2025-11-26,2025-11-26 21:12:46+00,97753,115887,18460857.00,79900,9012,2500,2.43,1.48,2.39,1.76,0.2483233639489221,1.74,1.76,679,1.8885207615111556678567409690,1341,2977,7500,11141,6212,0,7500,85374,,,1793480,247.3,,2.44,ETF
SPY251126C00685000,2025-11-26,2025-11-26 20:55:18+00,95256,5045,411242.00,48613,46151,0,0.08,0.01,0.04,0.01,0.053335162248126,0.00,0.01,4968,0.0431722936088015453094818189,492,1508,0,38,39,0,0,4051,,,11581493,679.68,,0.03,ETF
QQQ251126C00618000,2025-11-26,2025-11-26 21:14:48+00,94037,5827,1303257.00,48090,45142,0,0.36,0.01,0.20,0.01,0.02493737410377765,0.00,0.01,9699,0.1385898103937811712411072241,805,4800,0,1169,1211,0,0,8412,,,5620877,614.27,,0.09,ETF
SPXW251126P06825000,2025-11-26,2025-11-26 21:00:00+00,90968,294,61437444.00,34523,36287,523,42.10,1.25,36.94,12.40,4.68749225173278,11.70,13.70,34604,6.7537424149151349925248438729,20158,523,0,168779,164333,0,0,18474,,,3996388,,,58.49,
NVDA251128P00175000,2025-11-26,2025-11-26 20:59:58+00,86182,30396,4594285.00,37139,43955,400,1.19,0.22,0.57,0.26,0.340685081411456,0.25,0.26,10287,0.5330910166856188067113782469,5088,6793,0,8006,8410,440,0,6043,2026-02-25,unknown,2853301,180.26,Technology,1.61,Common Stock
SPXW251126P06810000,2025-11-26,2025-11-26 21:00:00+00,85891,174,33904356.00,31214,38798,1622,32.87,0.02,23.10,0.05,1.436687326311334,0.00,0.05,32473,3.9473700387700690409938177507,15879,317,0,134758,131385,0,0,25993,,,3996388,,,44.54,
IWM251126C00246000,2025-11-26,2025-11-26 21:09:26+00,85194,4633,6771938.00,39089,39469,0,2.80,0.34,0.38,1.20,0.0562117396784077,1.20,1.37,9074,0.7948843815292156724651970791,6636,3013,0,26691,24597,4,0,4109,,,1793480,247.3,,0.55,ETF
TSLA251128P00415000,2025-11-26,2025-11-26 20:59:58+00,83169,8177,21498978.00,37200,37670,25,5.63,0.62,2.49,0.66,0.3330380688658309,0.65,0.66,14861,2.5849749305630703747790643130,8299,3768,0,31894,39661,10,0,4310,2026-02-04,unknown,2237890,426.58,Consumer Cyclical,4.23,Common Stock
SPY251128P00678000,2025-11-26,2025-11-26 21:14:54+00,82219,2157,11038640.00,39610,35051,0,2.86,0.54,2.35,0.76,0.0796101778685495,0.76,0.77,11969,1.3425899123073742079081477513,7558,5605,0,47552,44001,10,0,4026,,,11581493,679.68,,3.82,ETF
SPY251128P00675000,2025-11-26,2025-11-26 21:14:58+00,78069,9435,5595032.00,38000,34931,3600,1.63,0.27,1.27,0.37,0.0971100369958713,0.37,0.39,8719,0.7166778106546772726690491730,5138,3642,0,14765,17910,0,0,10189,,,11581493,679.68,,2.27,ETF
HYG251219P00079000,2025-11-26,2025-11-26 20:54:28+00,77901,478098,1365125.00,7388,8649,3750,0.22,0.15,0.22,0.15,0.0945753509009594,0.15,0.17,299,0.1752384436656782326285927010,11864,956,50000,91,150,25000,50000,46766,,,335768,80.95,,0.20,ETF
QQQ251128C00615000,2025-11-26,2025-11-26 21:14:54+00,75557,18761,16044381.00,30123,35733,0,3.15,1.03,1.85,1.91,0.113156454435574,1.91,1.93,10701,2.1234804187567002395542438193,9701,4152,0,81446,97670,17,0,8313,,,5620877,614.27,,1.01,ETF
SPXW251126C06845000,2025-11-26,2025-11-26 21:00:00+00,75543,4340,8437735.00,27272,38589,3573,2.95,0.02,0.60,0.05,11.52878001039434,0.00,0.05,25037,1.1169446540380975073799028366,9622,131,0,24421,24785,0,60,34537,,,3996388,,,0.42,
NVDA251128C00187500,2025-11-26,2025-11-26 20:59:58+00,74873,42105,1958363.00,30640,42155,0,0.80,0.06,0.53,0.07,0.3051390000046648,0.06,0.07,6764,0.2615579714984039640457841943,2078,2378,0,2838,3067,0,0,17230,2026-02-25,unknown,2853301,180.26,Technology,0.27,Common Stock
SPY251126P00670000,2025-11-26,2025-11-26 21:05:08+00,72455,13038,915363.00,29794,42259,0,0.35,0.01,0.16,0.01,0.1039860315338406,0.00,0.01,6300,0.1263353805810503070871575460,402,2908,0,447,441,1,0,5539,,,11581493,679.68,,0.48,ETF
IWM251219P00233000,2025-11-26,2025-11-26 21:12:20+00,70452,107842,11175470.00,2234,67925,0,2.03,1.23,2.03,1.44,0.2531713360466682,1.44,1.46,199,1.5862530517231590302617384894,293,160,0,8015,5973,0,0,68096,,,1793480,247.3,,2.06,ETF
NVDA251205C00185000,2025-11-26,2025-11-26 20:59:58+00,70451,24519,20572293.00,14659,51134,12,4.14,2.28,3.65,2.37,0.3773993202411107,2.36,2.37,6504,2.9200853075187009410796156200,4658,818,0,29286,30685,10,0,39480,2026-02-25,unknown,2853301,180.26,Technology,2.47,Common Stock
TSLA251128C00422500,2025-11-26,2025-11-26 20:59:58+00,68851,5473,32127211.00,31786,29397,65,7.55,3.05,6.60,6.30,0.2998457248861971,6.20,6.40,16529,4.6661938098212081160767454358,7665,1183,3,18797,16668,5,3,2505,2026-02-04,unknown,2237890,426.58,Consumer Cyclical,4.77,Common Stock
IWM251126P00245000,2025-11-26,2025-11-26 21:13:08+00,68399,3022,1887611.00,35553,30258,0,0.97,0.01,0.77,0.01,0.0477509238045502,0.00,0.01,5680,0.2759705551250749279960233306,2588,3110,0,5582,6246,0,0,1593,,,1793480,247.3,,0.80,ETF
SPY251126C00677000,2025-11-26,2025-11-26 21:13:28+00,68198,6282,17606386.00,31895,29432,0,4.80,1.50,1.73,3.19,0.03134281032382422,3.11,3.26,13068,2.5816572333499516114842077491,6871,3405,0,201395,161456,262,0,4960,,,11581493,679.68,,0.94,ETF
SPY251128C00679000,2025-11-26,2025-11-26 21:14:52+00,67554,5870,15067892.00,28760,28312,0,3.80,1.33,1.65,2.37,0.0878521665705938,2.34,2.36,10799,2.2304958995766349883056517794,10482,5228,0,107900,148938,0,0,2811,,,11581493,679.68,,1.02,ETF
SPY251128P00679000,2025-11-26,2025-11-26 21:14:58+00,67099,287,9548956.00,28578,31480,0,3.37,0.70,2.88,1.01,0.0746417634810015,1.00,1.02,11320,1.4231145024516013651470215617,7041,3707,0,52875,54041,0,0,2738,,,11581493,679.68,,4.55,ETF
QQQ251126P00609000,2025-11-26,2025-11-26 21:08:42+00,65729,2516,4231911.00,28554,33377,0,1.42,0.01,0.82,0.01,0.055016886719071,0.00,0.01,10777,0.6438422918346544143376591785,3798,3616,0,23464,22141,0,0,6020,,,5620877,614.27,,2.26,ETF
SPY251128C00685000,2025-11-26,2025-11-26 21:14:58+00,65600,26039,2133193.00,34191,30181,0,0.62,0.14,0.21,0.20,0.0777188153119677,0.19,0.20,10306,0.3251818597560975609756097581,1228,2560,0,3634,3722,1,0,6463,,,11581493,679.68,,0.13,ETF
SPY251128C00683000,2025-11-26,2025-11-26 21:14:58+00,64336,5387,5089932.00,30690,30265,0,1.30,0.32,0.44,0.48,0.0747756990586481,0.47,0.48,9029,0.7911483461825416563044018889,3381,4659,0,20101,20727,2,0,3975,,,11581493,679.68,,0.28,ETF
AAPL251128C00282500,2025-11-26,2025-11-26 20:59:54+00,62183,50250,1187574.00,27962,30393,0,0.46,0.05,0.20,0.05,0.1327612017363,0.05,0.06,5947,0.1909804930608043999163758576,3828,1844,0,1601,1502,0,0,5006,2026-01-29,unknown,746541,277.55,Technology,0.22,Common Stock
TLT251128P00085000,2025-11-26,2025-11-26 20:42:38+00,61740,2481,61740.00,58983,1689,0,0.01,0.01,0.01,0.01,0.3801803033300618,0.00,0.01,150,0.0100000000000000000000000000,1068,61689,0,7,16,0,0,0,,,534330,90.64,,0,ETF
SPXW251126C06815000,2025-11-26,2025-11-26 21:00:00+00,61135,2410,53973596.00,21921,24349,100,20.00,0.05,3.50,0.05,1.325233964227777,0.00,0.10,26358,8.828591805021673345873885700,14865,226,0,120346,120291,0,0,20279,,,3996388,,,2.00,
VIX251217C00037000,2025-11-26,2025-11-26 20:59:52+00,60403,11808,1570363.00,60313,12,60000,0.27,0.22,0.25,0.24,1.933988617989002,0.23,0.25,46,0.2599809612105359005347416521,78,0,0,111,73,0,0,60041,,,718592,17.19,,0.36,
QQQ251128C00616000,2025-11-26,2025-11-26 21:14:56+00,59989,2792,10456381.00,25910,26662,0,2.52,0.78,1.44,1.42,0.1101470969529606,1.41,1.43,7579,1.7430497257830602277084132112,7417,3116,0,65575,73011,1,0,4146,,,5620877,614.27,,0.79,ETF
IWM251126P00243000,2025-11-26,2025-11-26 20:55:40+00,59940,3734,908810.00,29135,29679,0,0.32,0.01,0.25,0.01,0.1490478850631795,0.00,0.01,3752,0.1516199532866199532866199526,1126,1833,0,591,590,0,0,473,,,1793480,247.3,,0.26,ETF
SPXW251126P06790000,2025-11-26,2025-11-26 20:59:46+00,59430,258,31824347.00,20462,25892,708,19.83,0.03,13.80,0.03,2.075934028963764,0.00,0.05,21897,5.3543469294387227005855495609,13081,155,0,71921,75034,0,1,19818,,,3996388,,,31.13,
