option_symbol,date,tape_time,volume,open_interest,premium,ask_side_volume,bid_side_volume,floor_volume,high,low,open,close,iv,bid,ask,trades,avg_price,mid_volume,sweep_volume,cross_volume,total_bid_changes,total_ask_changes,stock_multi_leg_volume,neutral_volume,multileg_volume,next_earnings_date,er_time,ticker_option_vol,close,sector,chain_prev_close,issue_type
SPY251218C00681000,2025-12-18,2025-12-18 21:13:34+00,364588,6276,15385457.00,168173,187211,0,1.08,0.01,0.51,0.01,0.03434998756532869,0.00,0.01,42939,0.4219957047406936048361438034,9204,17962,0,9524,9214,2,0,14033,,,17031749,676.47,,0.21,ETF
SPY251218C00677000,2025-12-18,2025-12-18 21:14:54+00,352024,10700,43790042.00,158683,167798,375,4.01,0.01,2.20,0.01,0.00966522040901576,0.01,0.02,44704,1.2439504692861850328386700816,25543,26589,0,153381,159880,1,0,10303,,,17031749,676.47,,0.95,ETF
SPY251219C00665000,2025-12-18,2025-12-18 21:12:54+00,342906,21872,408550565.00,200834,132460,341150,15.57,10.35,12.91,11.09,0.137351872122047,10.86,11.30,434,11.914360349483531930033303586,9612,35,0,24464,28647,0,0,58924,,,17031749,676.47,,8.12,ETF
QQQ251218P00610000,2025-12-18,2025-12-18 21:14:56+00,332980,3271,40962002.00,159131,150006,110,4.05,0.10,2.31,1.91,0.03005827965506546,1.72,2.06,36963,1.2301640338759084629707489876,23843,17601,0,153788,148793,2,0,12942,,,6837421,609.11,,7.34,ETF
SPY251219C00650000,2025-12-18,2025-12-18 21:10:48+00,330952,20239,915535210.00,259203,71682,330480,30.66,24.55,27.58,26.04,0.653323131313233,25.03,27.55,142,27.663685670429548695883390943,67,16,0,10394,32732,0,0,82948,,,17031749,676.47,,21.56,ETF
SPY251218P00679000,2025-12-18,2025-12-18 21:13:08+00,316483,2807,40301261.00,148796,147375,0,4.29,0.48,2.55,3.00,0.48590304757733,2.93,3.08,41252,1.2734099777871165275859998846,20312,16580,0,183992,186866,10,0,8702,,,17031749,676.47,,6.37,ETF
QQQ251218C00612000,2025-12-18,2025-12-18 21:13:34+00,295783,5887,23340615.00,137743,140360,0,2.10,0.01,0.69,0.01,0.03046799967490487,0.00,0.01,36868,0.7891127955291548195805708927,17680,24454,0,63222,62858,2,0,19145,,,6837421,609.11,,0.26,ETF
SPY251218P00674000,2025-12-18,2025-12-18 21:14:58+00,290750,3856,13279296.00,133789,150208,0,1.38,0.01,0.76,0.02,0.01542335292820476,0.01,0.02,30871,0.4567255717970765262252794451,6753,23311,0,18881,19834,0,0,12178,,,17031749,676.47,,3.02,ETF
QQQ251218C00610000,2025-12-18,2025-12-18 21:12:36+00,279686,16461,36560690.00,131017,123807,0,3.58,0.01,1.92,0.01,0.01406976160636167,0.00,0.01,38145,1.3072048654562616648670294532,24862,23420,0,150240,153912,1,0,11068,,,6837421,609.11,,0.51,ETF
SPY251218P00680000,2025-12-18,2025-12-18 21:14:02+00,268352,9991,40958914.00,121592,130042,460,5.20,0.74,3.19,4.18,0.04239256042826552,4.05,4.27,33012,1.5263129769854519437157166751,16718,17549,0,175828,201865,1,0,5145,,,17031749,676.47,,7.23,ETF
QQQ251218C00611000,2025-12-18,2025-12-18 21:14:38+00,268121,7347,28345334.00,121601,125166,0,2.80,0.01,1.42,0.02,0.02467187658113267,0.01,0.02,36179,1.0571844055482412791239775999,21354,19957,0,112805,114932,10,0,15591,,,6837421,609.11,,0.37,ETF
QQQ251218P00608000,2025-12-18,2025-12-18 21:14:56+00,262100,1533,26092368.00,121203,121012,0,2.88,0.02,1.59,0.18,0.00895253619272676,0.15,0.17,31309,0.9955119420068676077832888211,19885,12880,0,78496,75219,0,0,11207,,,6837421,609.11,,6.18,ETF
QQQ251218P00609000,2025-12-18,2025-12-18 21:14:56+00,257428,2325,29620189.00,117970,118565,0,3.41,0.04,1.90,0.83,0.01672381074148714,0.84,1.02,32689,1.1506203287909629100175583064,20893,14349,0,118997,111887,2,0,8195,,,6837421,609.11,,7.38,ETF
QQQ251218C00613000,2025-12-18,2025-12-18 21:11:02+00,249140,5562,15350885.00,113168,121875,0,1.49,0.01,0.72,0.01,0.03906051583186911,0.00,0.01,29373,0.6161549731074897647908806266,14097,23636,0,29458,29442,1,0,16027,,,6837421,609.11,,0.18,ETF
SPY251218P00672000,2025-12-18,2025-12-18 21:14:42+00,230591,14887,7556258.00,102683,123192,0,0.86,0.01,0.47,0.01,0.02644945078501793,0.01,0.02,22500,0.3276909332974834230303871309,4716,17294,0,5997,6006,0,0,9538,,,17031749,676.47,,2.15,ETF
SPY251219C00625000,2025-12-18,2025-12-18 21:11:20+00,226444,19293,1184034880.00,23221,203200,226190,55.51,49.80,51.40,50.90,1.086734415305753,49.74,52.51,70,52.288198406670081786225291903,23,0,0,7772,9155,0,0,49437,,,17031749,676.47,,46.79,ETF
SPY251218C00682000,2025-12-18,2025-12-18 21:08:54+00,210601,7889,4836245.00,98300,107636,200,0.63,0.01,0.31,0.01,0.046771935522269,0.00,0.01,24817,0.2296401726487528549247154542,4665,7661,0,2641,2612,0,0,18068,,,17031749,676.47,,0.13,ETF
SPY251219C00640000,2025-12-18,2025-12-18 21:10:48+00,194465,12434,734721866.00,81734,112728,194390,40.58,35.00,37.30,36.55,0.620325657954925,35.03,37.56,68,37.781701900084848173193119582,3,1,0,8247,12372,0,0,70535,,,17031749,676.47,,30.96,ETF
QQQ251218P00611000,2025-12-18,2025-12-18 21:13:38+00,194390,2137,23717287.00,91496,86632,0,4.75,0.34,3.00,2.70,0.04001332431753667,2.71,2.95,24623,1.2200878131591131231030402774,16262,13226,0,158173,158668,1,0,4516,,,6837421,609.11,,7.90,ETF
SPY251218P00673000,2025-12-18,2025-12-18 21:14:56+00,191699,7662,7539445.00,89501,98549,0,1.09,0.01,0.58,0.01,0.01978971164629629,0.01,0.02,22185,0.3932960005007850849508865470,3649,8091,0,11196,11419,1,0,13318,,,17031749,676.47,,2.55,ETF
SPY251219C00630000,2025-12-18,2025-12-18 21:10:48+00,186510,17917,896528645.00,166625,19884,186300,50.03,45.42,47.60,46.01,1.002408043464623,45.00,47.56,85,48.068663610530266473647525602,1,29,0,16971,14801,0,0,27082,,,17031749,676.47,,42.10,ETF
QQQ251218P00607000,2025-12-18,2025-12-18 21:14:58+00,179090,1417,18009381.00,80929,85398,0,2.40,0.01,1.24,0.02,0.01156077670746889,0.02,0.03,26857,1.0056050589089284717181305534,12763,6836,0,53946,51532,0,0,7753,,,6837421,609.11,,5.52,ETF
TSLA251219C00500000,2025-12-18,2025-12-18 20:59:58+00,178911,66633,28884510.00,80842,78546,0,2.85,0.65,1.03,0.80,0.544887642885143,0.79,0.81,30166,1.6144624981135872025755822805,19523,7953,0,72534,70809,6,0,15392,2026-02-04,unknown,2956582,483.37,Consumer Cyclical,0.56,Common Stock
SPY251219C00655000,2025-12-18,2025-12-18 21:11:20+00,178557,12982,390346759.00,23267,155287,178300,25.65,20.92,23.10,21.32,0.340822922954344,20.93,22.51,107,21.861184887738929305487883419,3,1,0,29884,27325,0,0,36874,,,17031749,676.47,,17.72,ETF
QQQ251218C00609000,2025-12-18,2025-12-18 21:14:54+00,176795,4995,28249214.00,82316,76598,0,4.41,0.01,2.19,0.02,0.01010144641608534,0.01,0.02,22902,1.5978514098249384880794140041,17881,15599,0,161868,178580,1,0,6380,,,6837421,609.11,,0.71,ETF
SPY251218C00676000,2025-12-18,2025-12-18 21:14:58+00,171442,10844,30733580.00,78451,79099,0,4.90,0.11,2.72,0.12,0.00761046230734641,0.12,0.13,23026,1.7926517422801880519359316822,13892,12842,0,198314,197122,292,0,6864,,,17031749,676.47,,1.29,ETF
SPXW251218C06800000,2025-12-18,2025-12-18 20:59:54+00,164424,4214,83167290.00,63435,70839,1471,23.20,0.02,10.10,0.05,3.466580515685018,0.00,0.05,60040,5.0580991826010801342869654376,30150,509,0,141186,138376,0,0,46977,,,4184921,,,3.80,
QQQ251218P00605000,2025-12-18,2025-12-18 21:14:26+00,161620,3560,9885428.00,74936,78866,0,1.66,0.01,0.82,0.01,0.02495537790301574,0.01,0.02,18597,0.6116463308996411335230788241,7818,6132,0,24196,23123,0,0,11676,,,6837421,609.11,,4.15,ETF
SPY251219C00680000,2025-12-18,2025-12-18 21:14:58+00,160486,73542,18052168.00,69293,69867,0,2.15,0.34,1.30,0.35,0.1185206852382503,0.34,0.35,23291,1.1248437869969966227583714448,15126,14199,6200,41153,42572,4141,6200,10935,,,17031749,676.47,,0.67,ETF
QQQ251218P00612000,2025-12-18,2025-12-18 21:11:48+00,155191,1241,23123221.00,70791,72862,110,5.33,0.59,3.46,3.56,0.02821341894491076,3.35,3.75,19842,1.4899846640591271401047741176,11538,7915,0,138001,132119,3,0,5095,,,6837421,609.11,,9.18,ETF
SPY251218P00670000,2025-12-18,2025-12-18 21:14:58+00,152260,10150,2837569.00,71291,79329,0,0.53,0.01,0.27,0.02,0.04089627865672044,0.01,0.02,14402,0.1863633915670563509785892600,1640,9390,0,2101,2036,0,0,9833,,,17031749,676.47,,1.50,ETF
SPY260220P00525000,2025-12-18,2025-12-18 21:10:56+00,150265,6022,13523905.00000000,21,150244,150000,1.01,0.89,0.92,0.97,0.3239419443633146,0.96,0.97,27,0.9000036602003127807540012643,0,0,0,1112,809,0,0,150249,,,17031749,676.47,,1.12,ETF
SPY251219C00560000,2025-12-18,2025-12-18 21:10:54+00,145839,10526,1701551859.00,26,145813,145810,120.53,114.78,117.57,115.80,2.15693294522745,114.73,117.48,53,116.67330816859687737847900769,0,0,0,11584,40521,0,0,57333,,,17031749,676.47,,112.40,ETF
QQQ251218C00614000,2025-12-18,2025-12-18 21:14:16+00,142166,4372,5318602.00,68292,68726,0,0.99,0.01,0.46,0.01,0.04218559662688253,0.00,0.01,16936,0.3741120943122828243039826685,5148,13594,0,11538,11624,0,0,12455,,,6837421,609.11,,0.13,ETF
NVDA251219C00180000,2025-12-18,2025-12-18 20:59:54+00,140285,122670,2203150.00,48212,90314,15485,0.40,0.06,0.30,0.07,0.3759745732361973,0.06,0.07,7028,0.1570481519763338917204262768,1759,5742,0,1181,877,7,0,62518,2026-02-25,unknown,2766558,174.14,Technology,0.17,Common Stock
HYG260320P00075000,2025-12-18,2025-12-18 20:56:46+00,139160,264139,2776268.00000000,17215,1731,136125,0.21,0.17,0.21,0.19,0.112277299049547,0.17,0.19,67,0.1995018683529749928140270194,120214,1723,0,176,208,0,0,16350,,,962862,80.78,,0.24,ETF
SPY251219C00620000,2025-12-18,2025-12-18 21:11:20+00,136206,11083,787397309.00,120690,15513,136130,60.64,54.76,55.61,55.90,1.170669103117897,54.74,57.51,76,57.809296873852840550342863017,3,0,0,8118,6875,0,0,38803,,,17031749,676.47,,52.50,ETF
ASHR260116C00030000,2025-12-18,2025-12-18 20:44:12+00,134125,4496,39881874.00,134022,103,134020,3.04,2.92,2.95,2.97,0.191150615221001,2.80,3.00,29,2.9734854799627213420316868592,0,0,0,39,13,0,0,64123,,,1013774,32.97,,3.10,ETF
QQQ251218P00606000,2025-12-18,2025-12-18 21:14:54+00,132475,1699,9855793.00,55242,69378,0,2.00,0.01,1.00,0.01,0.0172510707032291,0.01,0.02,17568,0.7439625493234124599560969368,7857,4941,0,37298,35614,1,0,9315,,,6837421,609.11,,4.79,ETF
TSLA251219C00490000,2025-12-18,2025-12-18 20:59:58+00,131376,19652,58538111.00,59731,57427,110,6.80,1.70,2.75,2.74,0.536341597370136,2.72,2.76,28678,4.4557690141273900864693703596,14216,2034,2,49975,51856,10,2,7514,2026-02-04,unknown,2956582,483.37,Consumer Cyclical,1.37,Common Stock
NVDA251219C00175000,2025-12-18,2025-12-18 20:59:58+00,129454,41147,18203542.00,55893,55827,1174,2.39,0.67,1.69,0.94,0.3556405042388834,0.92,0.95,15521,1.4061784108640907194833686062,16584,5965,1150,38968,40647,709,1150,23923,2026-02-25,unknown,2766558,174.14,Technology,0.84,Common Stock
SPY251219C00678000,2025-12-18,2025-12-18 21:14:58+00,125130,9720,20517013.00,53332,55728,40,3.45,0.75,2.13,0.75,0.1148686468036714,0.75,0.76,18005,1.6396557979701110844721489641,16070,9271,0,77722,86519,0,0,5312,,,17031749,676.47,,1.14,ETF
SPY251218P00671000,2025-12-18,2025-12-18 21:14:58+00,124919,4921,3084382.00,57564,65155,0,0.68,0.01,0.36,0.01,0.03145516161452177,0.01,0.02,12864,0.2469105580416109639046101901,2200,5908,0,3765,3773,0,0,7965,,,17031749,676.47,,1.80,ETF
SPY251219C00635000,2025-12-18,2025-12-18 21:14:26+00,124904,10586,534860370.00,62315,62581,124780,45.11,40.67,43.35,40.98,0.55499738499819,39.73,42.30,65,42.821716678409018125920707104,8,0,0,11131,11905,0,0,36394,,,17031749,676.47,,37.35,ETF
SPY251219C00645000,2025-12-18,2025-12-18 21:11:20+00,124680,10904,414191815.00,111272,13408,124520,35.56,30.49,32.30,30.92,0.743550706032813,29.76,32.54,108,33.220389396855951235162014757,0,0,0,10314,10930,0,0,27247,,,17031749,676.47,,27.27,ETF
SPY251218C00683000,2025-12-18,2025-12-18 21:11:24+00,123951,6635,1544297.00,61463,61440,0,0.32,0.01,0.18,0.01,0.0489627562552746,0.00,0.01,11920,0.1245893135190518834055392862,1048,6645,0,567,588,0,0,11448,,,17031749,676.47,,0.09,ETF
SPY251219C00679000,2025-12-18,2025-12-18 21:14:58+00,117602,7374,15560298.00,56158,47794,20,2.75,0.51,1.71,0.52,0.1169617842312786,0.52,0.53,14982,1.3231320895903130899134368474,13650,11081,0,61488,65476,21,0,4615,,,17031749,676.47,,0.87,ETF
VIX260121C00021000,2025-12-18,2025-12-18 21:11:24+00,112652,70910,14031805.00000000,64,12046,105000,1.31,1.10,1.24,1.13,1.198142518068887,1.12,1.16,167,1.2455886269218478145083975428,100542,0,0,278,369,0,0,111072,,,655755,16.87,,1.45,
SPY251218C00684000,2025-12-18,2025-12-18 21:09:20+00,112152,9420,688280.00,53229,58101,0,0.16,0.01,0.10,0.01,0.0597350370887973,0.00,0.01,5139,0.0613702831871032170625579559,822,1817,0,129,124,0,0,11493,,,17031749,676.47,,0.06,ETF
SPXW251218C06810000,2025-12-18,2025-12-18 20:59:18+00,111167,2768,47436070.00,38990,51970,3817,16.15,0.03,6.20,0.03,1.793151275411191,0.00,0.05,38360,4.2670999487257909271636366964,20207,160,0,93680,92517,0,0,42573,,,4184921,,,2.80,
TSLA251219P00470000,2025-12-18,2025-12-18 20:59:56+00,108918,9487,23720034.00,52300,46257,95,5.30,0.74,4.00,1.27,0.559118546640952,1.24,1.27,14249,2.1767359875449415761615195374,10376,6721,0,47292,48532,0,34,6191,2026-02-04,unknown,2956582,483.37,Consumer Cyclical,9.10,Common Stock
SPY251219C00615000,2025-12-18,2025-12-18 21:10:48+00,108524,7428,672547729.00,58901,49622,108520,65.07,59.86,65.07,60.74,1.252233193187206,59.73,62.55,36,61.972257657292396152003243521,1,0,0,9886,9414,0,0,41263,,,17031749,676.47,,56.61,ETF
SPXW251218P06780000,2025-12-18,2025-12-18 21:00:00+00,105568,385,72013329.00,39051,43952,879,27.60,0.35,16.90,5.60,4.193273934782399,5.30,5.90,41859,6.8215111586844498332828129398,22565,416,0,199895,203740,0,0,28257,,,4184921,,,49.50,
SPY251219P00670000,2025-12-18,2025-12-18 21:14:58+00,104667,78858,10553932.00,39247,53594,0,1.88,0.46,1.25,1.13,0.229943568090547,1.11,1.13,14129,1.0083342409737548606533100239,7826,10025,4000,38457,36872,0,4000,24548,,,17031749,676.47,,3.18,ETF
SPXW251218C06790000,2025-12-18,2025-12-18 20:59:56+00,104465,1623,66954009.00,40422,42874,2682,30.91,0.03,14.70,0.05,2.480258043119075,0.00,0.05,38618,6.4092288326233666778346815010,21169,247,0,186195,187180,0,0,32707,,,4184921,,,5.40,
SPXW251218C06820000,2025-12-18,2025-12-18 20:59:38+00,103759,1970,29598981.00,39207,50265,2344,10.20,0.01,4.10,0.02,2.774264949575901,0.00,0.05,37551,2.8526663711099760020817471306,14284,306,0,52777,52811,0,3,39081,,,4184921,,,1.85,
SPY251219C00585000,2025-12-18,2025-12-18 21:11:20+00,103532,9945,957385076.00,74931,28601,103500,95.04,89.78,91.23,90.91,1.752154434021182,89.74,92.51,44,92.47238303133330757640149905,0,0,0,7926,38310,0,0,15032,,,17031749,676.47,,86.49,ETF
NVDA251219P00195000,2025-12-18,2025-12-18 20:54:22+00,103454,8291,210555409.00,28387,28310,103330,22.20,19.00,20.49,20.40,1.094466731890443,20.40,20.60,44,20.352365302453264252711349973,46758,0,0,59878,70042,3,0,48415,2026-02-25,unknown,2766558,174.14,Technology,23.95,Common Stock
HYG260320P00080000,2025-12-18,2025-12-18 20:59:56+00,102122,50221,8270199.00,6969,55142,61200,0.83,0.75,0.80,0.75,0.0690354924271441,0.69,0.80,59,0.8098351971171735767023755903,11,0,40000,134,923,720,40000,96218,,,962862,80.78,,0.90,ETF
VIX260121C00021500,2025-12-18,2025-12-18 20:59:48+00,101384,16525,11850002.00000000,16,1240,100000,1.24,1.03,1.18,1.03,1.206331310372802,1.03,1.07,53,1.1688236802651305925984376234,100128,0,0,257,349,0,0,100255,,,655755,16.87,,1.32,
TSLA251219C00480000,2025-12-18,2025-12-18 20:59:56+00,99940,19383,82114616.00,46781,44777,35,13.40,4.05,6.05,7.24,0.540550461601475,7.20,7.35,25891,8.216391434860916549929957986,8382,1537,0,48636,43166,7,0,5238,2026-02-04,unknown,2956582,483.37,Consumer Cyclical,3.16,Common Stock
SPXW251218P06770000,2025-12-18,2025-12-18 21:00:00+00,98221,854,56998142.00,35722,40384,798,21.80,0.01,13.20,0.03,1.499391943720532,0.00,0.05,37067,5.8030504678225634029382718678,22065,263,0,152658,153731,0,50,30400,,,4184921,,,45.90,
SPXW251218P06775000,2025-12-18,2025-12-18 21:00:00+00,98176,1098,56301881.00,35516,41373,315,24.60,0.10,15.99,0.75,1.340289137917395,0.55,1.00,36229,5.7347906820404172099087353412,21287,636,0,176843,177939,0,0,28992,,,4184921,,,46.79,
SPXW251218P06750000,2025-12-18,2025-12-18 20:59:38+00,98111,3193,35754009.00,34866,45502,618,13.80,0.01,7.90,0.05,2.112211175007786,0.00,0.05,34497,3.6442406050289977678343916440,17743,198,0,92942,92401,0,0,32127,,,4184921,,,35.15,
SPXW251218P06760000,2025-12-18,2025-12-18 20:59:56+00,97833,1487,44551463.00,36033,43401,1577,17.50,0.03,10.00,0.05,2.410790229226075,0.00,0.05,34682,4.5538277472836364008054541788,18399,320,0,116242,117123,0,0,30529,,,4184921,,,40.00,
IWM260116P00239000,2025-12-18,2025-12-18 21:10:32+00,97154,21035,18472151.00,48449,48402,0,2.25,1.64,1.74,2.07,0.2039096668109966,2.06,2.09,572,1.9013268625069477324659818423,303,9,0,8940,6835,0,0,41048,,,1478784,248.71,,2.53,ETF
IWM251218P00248000,2025-12-18,2025-12-18 21:09:28+00,96592,4992,2144669.00,48098,43498,0,0.56,0.01,0.28,0.01,0.02073621463294237,0.00,0.01,10425,0.2220338123240019877422560867,4996,2836,0,6077,6572,2,0,1960,,,1478784,248.71,,1.46,ETF
HYG260116C00081000,2025-12-18,2025-12-18 20:59:14+00,94156,385458,1088006.00,38438,13814,81951,0.14,0.08,0.14,0.12,0.02341219229957645,0.12,0.13,183,0.1155535494286078423042610137,39904,797,2000,167,233,11750,2000,72208,,,962862,80.78,,0.08,ETF
QQQ251218C00608000,2025-12-18,2025-12-18 21:14:54+00,93347,7559,21045600.00,43270,41793,0,5.20,0.25,3.14,0.25,0.00824606345354747,0.25,0.28,14056,2.2545555829324991697644273513,8284,7664,0,156336,175907,2,0,7690,,,6837421,609.11,,0.95,ETF
SPY251219P00675000,2025-12-18,2025-12-18 21:14:56+00,92558,25726,21755415.00,39842,42291,315,4.00,1.15,2.70,2.87,0.2301706222179475,2.83,2.90,16244,2.3504629529592255666717085557,10425,6246,0,108030,103674,300,0,6737,,,17031749,676.47,,5.65,ETF
SPXW251218C06795000,2025-12-18,2025-12-18 20:59:58+00,91018,1531,49143843.00,35814,37112,100,27.00,0.02,11.50,0.02,3.957199896669846,0.00,0.05,37098,5.3993543035443538640708431217,18088,235,0,171989,169909,0,4,26026,,,4184921,,,5.10,
TSLA251219C00485000,2025-12-18,2025-12-18 20:59:58+00,90632,20936,55085540.00,40397,39694,35,9.75,2.66,4.05,4.55,0.530293987964461,4.55,4.65,22096,6.0779349457145379115544178657,10541,1171,0,41186,36396,9,0,3874,2026-02-04,unknown,2956582,483.37,Consumer Cyclical,2.10,Common Stock
SPY251219C00677000,2025-12-18,2025-12-18 21:14:58+00,90224,7186,18422658.00,40103,38901,387,4.23,1.05,2.64,1.08,0.1144447812904982,1.06,1.08,13613,2.0418799875864514984926405400,11220,5746,0,76183,106188,0,0,3924,,,17031749,676.47,,1.45,ETF
QQQ251218P00604000,2025-12-18,2025-12-18 21:09:38+00,90056,2661,4998458.00,42670,42436,0,1.36,0.01,0.65,0.01,0.04215037347880041,0.00,0.01,12168,0.5550388647064049036155281129,4950,3204,0,15839,15768,0,0,5672,,,6837421,609.11,,3.62,ETF
IWM251218C00251000,2025-12-18,2025-12-18 21:14:34+00,89559,9765,3283011.00,43884,42153,0,1.12,0.01,0.58,0.01,0.0499792939088539,0.00,0.01,11051,0.3665752185709978896593307164,3522,3515,0,11339,11945,2,0,2076,,,1478784,248.71,,0.26,ETF
SPXW251218C06805000,2025-12-18,2025-12-18 20:59:42+00,89343,2741,40725453.00,31447,40969,1471,19.40,0.01,8.75,0.03,2.212004598439627,0.00,0.05,33677,4.5583261139652798764312816811,16927,174,0,117332,115228,0,0,34531,,,4184921,,,3.30,
SPXW251218C06815000,2025-12-18,2025-12-18 20:59:42+00,89041,1293,32430308.00,30501,43783,1398,13.00,0.02,5.20,0.03,2.871089753514175,0.00,0.05,30209,3.6421769746521265484439752493,14757,492,0,73820,72618,0,0,34345,,,4184921,,,2.20,
QQQ251218C00615000,2025-12-18,2025-12-18 21:10:44+00,88945,8694,2036447.00,45060,42120,0,0.60,0.01,0.29,0.01,0.0537078768975801,0.00,0.01,10758,0.2289557591770195064365619250,1765,9043,0,3761,3685,0,0,12664,,,6837421,609.11,,0.09,ETF
IWM251218C00252000,2025-12-18,2025-12-18 20:50:30+00,87702,8344,1589334.00,46592,39320,0,0.63,0.01,0.31,0.01,0.0678310137557278,0.00,0.01,9316,0.1812198125470342751590613692,1790,3562,0,2422,2722,13,0,2323,,,1478784,248.71,,0.12,ETF
TSLA251219P00480000,2025-12-18,2025-12-18 20:59:58+00,87477,11630,36661263.00,39840,39134,61,10.80,2.08,8.15,3.65,0.509943994231634,3.65,3.70,17354,4.1909602524092047052368051087,8503,1266,0,59612,61645,0,0,3724,2026-02-04,unknown,2956582,483.37,Consumer Cyclical,15.70,Common Stock
QQQ251219P00610000,2025-12-18,2025-12-18 21:14:56+00,86953,18909,26088588.00,38800,40359,200,5.27,1.55,3.75,3.59,0.1977975396750274,3.56,3.62,10596,3.0003091325198670546157119409,7794,4607,0,155196,134074,10,0,7095,,,6837421,609.11,,8.92,ETF
IWM251218P00249000,2025-12-18,2025-12-18 21:13:58+00,86526,2263,3426486.00,40449,40438,0,1.05,0.02,0.51,0.48,0.03208624843100546,0.30,0.66,12718,0.3960065182719644962207891290,5639,4966,0,28652,27351,0,0,2381,,,1478784,248.71,,2.00,ETF
SPY251219P00677000,2025-12-18,2025-12-18 21:14:48+00,85475,5744,26183160.00,39735,37152,75,5.15,1.69,3.43,3.97,0.2366547273245495,3.90,4.04,12888,3.0632535829189821585258847622,8587,5779,1,101977,105376,0,1,3709,,,17031749,676.47,,7.05,ETF
ASHR260116C00031000,2025-12-18,2025-12-18 20:49:38+00,85046,1909,17723934.00,85046,0,85020,2.21,1.97,1.99,2.00,0.1357736332779398,1.39,2.00,25,2.0840408719986830656350680806,0,0,0,22,14,0,0,57021,,,1013774,32.97,,1.54,ETF
SPY251219C00600000,2025-12-18,2025-12-18 21:10:48+00,82999,5119,644135943.00,66764,14119,82470,80.58,74.88,78.10,75.75,1.501150251785634,74.73,77.55,152,77.607675152712683285340787238,2116,40,0,9537,36403,14,0,20791,,,17031749,676.47,,71.41,ETF
ASHR251219C00031000,2025-12-18,2025-12-18 20:44:12+00,81253,3552,16547650.00,56141,25013,79650,2.10,1.94,1.96,2.07,1.004634993628488,1.96,2.10,95,2.0365586501421485975902428218,99,0,0,332,65,0,0,24425,,,1013774,32.97,,2.09,ETF
