date,call_volume,put_volume,call_premium,put_premium,put_call_ratio,bearish_premium,bullish_premium,ticker,avg_3_day_call_volume,avg_3_day_put_volume,avg_7_day_call_volume,avg_7_day_put_volume,avg_30_day_call_volume,avg_30_day_put_volume,total_open_interest,call_open_interest,put_open_interest,call_volume_ask_side,call_volume_bid_side,put_volume_ask_side,put_volume_bid_side,avg_30_day_put_oi,avg_30_day_call_oi,net_call_premium,net_put_premium,next_earnings_date,er_time,sector,full_name,marketcap,issue_type,is_index,next_dividend_date,close,high,low,total_volume,avg30_volume,prev_close,week_52_high,week_52_low,implied_move,implied_move_perc,volatility,iv30d,iv30d_1d,iv30d_1w,iv30d_1m,iv_rank,prev_call_oi,prev_put_oi
2025-11-24,203694,122815,47191670.00,18374196.00,0.6029387218082025,28051638.00,29640298.00,TQQQ,253241,175981,195318.7143,130901.4286,146936.4333,107083.3333,1792267,1026623,765644,94478,86035,47496,58243,447863.3667,563035.1333,628179.00,-960481.00,,,,PROSHARES ULTRAPRO QQQ,47.4655,ETF,f,,51.08,51.45,48.67,91317658,146253822.23809524,47.48,60.69,17.50,2.198366911194618,0.04294943657701705,0.613983100245294,0.662880784793874,0.7754,0.7578,0.5265,28.2371,1217690,915832
2025-11-24,239549,84958,12514150.00,3549013.00,0.35465812839961763,5598674.00,9047852.00,OPEN,120022.3333,66323,215413.4286,87004.1429,331109.0667,100518.9333,151996,100636,51360,121163,98475,37627,37247,727145.8,1801601.4667,3465193.00,16012.00,2026-02-26,unknown,Real Estate,OPENDOOR TECHNOLOGIES INC,5943181734,Common Stock,f,,7.69,8.08,6.74,128284912,145402588.71428571,6.75,10.87,0.5084,0.697299675297433,0.0922354067853747,1.323927218876841,1.125522867869558,1.24,1.2884,1.5918,13.781,91084,56577
2025-11-24,185810,114171,118380688.00,185626561.00,0.6144502448737958,116657066.00,108663107.00,ORCL,211443,194946,214871.1429,163567,176228.2,113912.5,1711448,859008,852440,83272,84676,39708,49344,734595.3,840869.0667,-11778709.00,-4701315.00,2025-12-08,unknown,Technology,ORACLE CORP,569138479920,Common Stock,f,2025-10-09,200.28,203.82,194.3,25554535,22197589.47619047619,198.76,345.72,118.86,8.28826278336944,0.04136478905709157,0.592078473186741,0.640578180539909,0.716,0.6541,0.4473,84.4923,994904,875944
2025-11-24,224497,59071,86173767.00,17075299.00,0.2631260105925692,38277305.00,53719386.00,IREN,183428,118222.6667,179561,104789,187916.3,88572.2333,2236974,1234125,1002849,109675,89400,22990,28768,1112485.9667,1367132.5667,16195059.00,752978.00,2026-02-11,unknown,Financial Services,IRIS ENERGY LTD,13745241610,Common Stock,f,,48.49,48.99,42.92,33618303,41370408.857142857143,42.26,76.87,5.125,3.997995853082742,0.082492434810332,1.180629194918496,1.153070710200747,1.2765,1.2827,1.3645,59.9784,1438733,1145934
2025-11-24,171001,101876,30137682.00,22283726.00,0.5957625978795446,21629463.00,22280374.00,NVO,91536,54742.3333,92940.2857,47253.2857,73722.2,42050.0667,1684222,983782,700440,74582,78352,34977,53739,661562.4,843274.3,-1569495.00,-2220406.00,2026-02-04,unknown,Healthcare,NOVO NORDISK A S,471770212480,ADR,f,2025-08-18,44.97,45.22,43.08,71019088,22257222.428571428571,47.63,112.52,43.08,1.224003406942362,0.02719705381496193,0.389293393737519,0.400626527855984,0.6169,0.6131,0.6053,29.1268,1108532,819066
2025-11-24,210096,61914,19839326.00,10240047.00,0.2946938542380626,11145045.00,15427040.00,ETHA,159575,105754,158362.1429,108998.2857,164560.7333,78633.7333,1998958,1245182,753776,106445,81347,28694,22346,810659.1667,1527092.4667,3717116.00,-564879.00,,,,ISHARES ETHEREUM TRUST ETF,9845399881,ETF,f,,22.45,22.57,21.05,39997633,56145748.47619047619,20.7,36.80,10.99,1.17710666254622,0.0524206930548305,0.749074854897154,0.759315422648339,0.8184,0.7974,0.7415,62.3258,1615707,923290
2025-11-24,204534,58934,49435011.00,28245798.00,0.2881379135009338,31311075.00,38985601.00,BMNR,180220.6667,116827.3333,169216.7143,101722,161641.3667,80867.2,1328911,907688,421223,99410,83625,21731,31219,504363.1,953494.4667,4417966.00,-3256560.00,2025-11-21,premarket,Financial Services,BitMine Immersion Technologies,11944509295,Common Stock,f,2025-12-08,31.1,31.5299,26.46,63384063,42361109.428571428571,26,161,4.04,2.548468029198537,0.0817602832594975,1.174199452797839,1.08568949936313,1.2024,1.2387,1.0554,17.3459,1109161,520471
2025-11-24,186133,77264,11021201.00,9623302.00,0.41510102990872116,7064855.00,8322714.00,MARA,235300.6667,89066.3333,231497.8571,98489.8571,264415.2667,79526.6333,2683580,1566063,1117517,81774,88290,22946,33930,1167884.4,1754247.0333,18115.00,-1214550.00,2026-02-25,unknown,Financial Services,MARATHON DIGITAL HOLDINGS INC,4152832835,Common Stock,f,,11.21,11.275,10.12,49592896,45502120.095238095238,10.07,30.28,9.71,0.737390119563685,0.065633299471623,0.926865880678774,0.895117113409098,1.0433,0.9629,0.9907,41.0983,1898164,1179301
2025-11-24,187503,75841,22188928.00,9751684.00,0.40447886167154656,11647225.00,16446829.00,TSLL,148858.3333,75936.3333,171861.4286,75765.5714,148576.2333,73178.1333,1209088,872907,336181,97840,65655,30050,36173,390547.5333,931594.5333,3835970.00,-963634.00,,,,DIREXION DAILY TSLA BULL 15X SHARES,5458748265,ETF,f,,17.49,17.82,16.2,115676735,131173942.33333333,15.43,41.50,6.29,1.302962909037967,0.0744763023171173,1.065829001779593,0.974161294535659,1.0544,1.0445,1.0168,12.4149,985526,389779
2025-11-24,167873,80459,66183433.00,35475141.00,0.4792849356358676,43495007.00,48230476.00,HOOD,247948.3333,192939.6667,240195.8571,174114,216622.6667,135431.5667,1990848,1222831,768017,89433,66167,27980,43115,860805.6667,1339404.2333,-47765.00,-4783234.00,2026-02-11,unknown,Technology,ROBINHOOD MARKETS INC,90407352194,Common Stock,f,,114.97,115.72,108.64,23769585,29660397.52380952381,107.3,153.8599,29.66,5.27071947549242,0.0458243738088369,0.65588935120877,0.659833939590484,0.7346,0.701,0.7216,16.7758,1455314,937743
2025-11-24,112507,118380,33098252.00,96020960.00,1.0522011963700038,58521744.00,48414701.00,BA,98791.6667,155856.6667,82451.2857,94416,71742.3667,56400.2333,1156818,614765,542053,34503,64432,53142,53553,566341.6333,637771.6,-9058246.00,1048797.00,2026-01-27,unknown,Industrials,BOEING CO,136148300228,Common Stock,f,,179.12,180.31,177.3001,7611603,9549457.761904761905,179.7,242.6899,128.8801,3.493556404176097,0.01951053503951802,0.27400233839726,0.3093467340863425,0.3278,0.3115,0.3613,11.0981,773902,586612
2025-11-24,186323,42623,6836953.00,1423916.00,0.22875866103486955,2921562.00,4615282.00,NIO,137988.3333,48867.6667,109805.4286,44430.2857,117663.5,43081.5667,3808831,2192810,1616021,91176,83763,23988,15025,1793459.2333,2568051.9,1463499.00,-230221.00,2025-11-25,premarket,Consumer Cyclical,NIO INC,6345246947,ADR,f,,5.75,5.86,5.71,48483585,51577440.285714285714,5.58,8.02,3.02,0.480279495409663,0.0833095395333327,1.101352388779231,0.663783024659381,0.6956,0.6954,0.7247,31.849,2541642,1817579
2025-11-24,136413,89079,39024549.00,13799294.00,0.6530096105209914,20987714.00,28118251.00,SOXL,172944.3333,115077.3333,142170.4286,101679.2857,109140.8,83122.6667,1195306,701365,493941,77346,48130,32074,48558,560866.9,783533.9,3816403.00,-3314134.00,,,,DIREXION DAILY SEMICONDUCTOR BULL 3X SHARES,10578783904,ETF,f,,35.86,36.31,32.65,104686328,106446578.33333333,31.73,50.76,7.225,2.749578379663009,0.076621941749004,1.093161595988572,1.06248343880159,1.1854,1.1327,1.0335,26.3187,849651,643780
2025-11-24,103671,113950,7723510.00,7265802.00,1.0991501962940455,2397328.00,2524532.00,EEM,87947.3333,122205.3333,80459.1429,107440.4286,99694.4667,95506.0333,6669078,2449265,4219813,27304,11764,30045,30794,4084489.7667,2853988.8,286597.00,159393.00,,,,ISHARES MSCI EMERGING MARKETS ETF,20144007263,ETF,f,,53.66,53.7,53.12,31031991,27209645.809523809524,53.1,56.31,38.19,0.694945570577326,0.01294728589804054,0.1824141648122107,0.1954656497162828,0.2118,0.2198,0.1752,24.066,2895544,4532688
2025-11-24,201554,14404,565985773.00,4565414.00,0.0714647191323417,12305361.00,14120710.00,JNJ,33832,13353.6667,23386.4286,9871.8571,20333,8304.5667,383110,207323,175787,11740,10053,8398,5403,180424.4333,239593.9333,1016349.00,507342.00,2026-01-28,unknown,Healthcare,JOHNSON & JOHNSON,496435255767,Common Stock,f,2025-11-25,206.05,206.12,203,7334817,9209829.190476190476,203.9,206.9399,140.68,3.207459239754071,0.01556830112731014,0.2150341715612388,0.196948664912161,0.1853,0.1916,0.1585,32.2483,251751,193745
2025-11-24,139011,67162,125207376.00,100041153.0000,0.4831416218860378,86575647.0000,110191733.00,COIN,163710.6667,233023.6667,160502.2857,232981.2857,147039.4,125491.0667,1237877,729045,508832,66441,62640,29050,31431,536574.0333,781192.5333,8802873.00,860937.0000,2026-02-12,unknown,Technology,COINBASE GLOBAL INC,58402746678,Common Stock,f,,255.97,257.95,243.0101,8540666,10679167.428571428571,240.41,444.645,142.58,11.64520901839082,0.0454571356795645,0.651525800609451,0.624501167730916,0.684,0.7133,0.6712,26.4714,874477,554856
2025-11-24,170496,27263,7613353.00,1822399.00,0.15990404466966968,3089018.00,3142864.00,PFE,144612,57584,170706.7143,59338.1429,185262.3333,49716.8333,3246045,1902634,1343411,62668,61413,11434,10765,1462771.6333,2184384.4667,473195.00,419349.00,2026-02-03,unknown,Healthcare,PFIZER INC,143393544461,Common Stock,f,2025-11-07,25.22,25.47,25.045,46330832,100223638.238095238095,25.04,27.69,20.915,0.429280720232265,0.01699112290648189,0.2240036449192686,0.246756641244482,0.2833,0.2794,0.2971,20.4586,2293428,1559545
2025-11-24,159194,34536,19859605.00,1707117.00,0.2169428496048846,8812517.00,9174040.00,ONDS,84898.3333,23096,104688.1429,29632,74862,21110.1333,809561,654404,155157,73085,65064,15339,15000,217216.4667,667750.6333,527354.00,165831.00,2026-03-11,unknown,Technology,ONDAS HOLDINGS INC,3212968270,Common Stock,f,,8.72,8.8,6.67,168011130,114427282.9047619,6.735,11.6999,0.57,0.839446424515733,0.0960794808876884,1.36624975822548,1.303900540999131,1.3449,1.3007,1.354,10.0048,745824,201655
2025-11-24,159365,34204,10053493.00,2028233.00,0.21462680011294827,3761594.00,5657696.00,RIVN,131520.3333,46082.6667,122047.7143,53852.8571,110745.9,50446.1667,2595765,1182851,1412914,75301,65296,13516,8389,1400162.0333,1281009.5667,2027751.00,131649.00,2026-02-19,unknown,Consumer Cyclical,RIVIAN AUTOMOTIVE INC,18537749330,Common Stock,f,,15.17,15.25,14.68,31453347,63805080.904761904762,14.86,18.13,10.36,0.63963515120606,0.04215058657041583,0.595379871932659,0.630638102212191,0.6378,0.6479,0.7184,29.6618,1343142,1515442
2025-11-24,140875,39083,328090222.00,24447667.00,0.27743034605146405,27479701.00,33590118.00,TSM,81162,74474.3333,70446.7143,69779.4286,86375.1,65791.9667,1616648,641822,974826,27021,22939,16711,19610,1054794.8333,784558.5333,4344466.00,-1917961.00,2026-01-15,unknown,Technology,TAIWAN SEMICONDUCTOR MANUFACTURING CO LTD,890560819860,ADR,f,2025-12-11,284.64,285.06,273.19,12088640,13049634.714285714286,275.06,311.3685,134.25,6.63036469873995,0.02327592849782314,0.332962271672073,0.3526121190265985,0.409,0.4083,0.3839,14.5323,804002,1131075
2025-11-24,105267,64936,116127266.00,48471163.00,0.6168694842638244,71809723.00,79649213.00,MU,191228.6667,192456.3333,167792.7143,155572.4286,126198.7333,100675.8333,1746014,812320,933694,50271,44887,25245,32942,960369.4,825629.8,8477900.00,406410.00,2025-12-17,postmarket,Technology,MICRON TECHNOLOGY INC,251353819218,Common Stock,f,2025-10-03,223.93,226.11,212.36,22942090,27702450.095238095238,207.37,260.58,61.54,11.34700986894749,0.0506359492567606,0.722185830454111,0.732790850594898,0.8049,0.7662,0.6424,71.3156,951670,1061951
