timestamp,symbol,venue,trader_id,side,price,qty,bid,ask,mid_price
2026-01-02 14:33:22+00:00,AAPL,NASDAQ,T3,BUY,189.8862158706927,196.0,189.8635431677284,189.90151967401258,189.8825314208705
2026-01-02 14:33:26+00:00,TSLA,ARCA,T1,BUY,240.95546188766434,170.0,240.93591474712832,240.98410674927794,240.96001074820313
2026-01-02 14:33:29+00:00,NVDA,NYSE,T1,BUY,489.85465085310364,60.0,489.417584951142,490.1522623366078,489.7849236438749
2026-01-02 14:33:33+00:00,MSFT,NYSE,T1,SELL,408.3110004255028,110.0,408.2745058305198,408.35616889799263,408.3153373642562
2026-01-02 14:33:34+00:00,SPY,ARCA,T2,BUY,468.0391727980903,181.0,467.9544054350259,468.1416246410411,468.0480150380335
2026-01-02 14:33:36+00:00,AAPL,NASDAQ,T3,BUY,189.90274189461022,45.0,189.88256194294425,189.9205422533639,189.90155209815407
2026-01-02 14:33:41+00:00,MSFT,NYSE,T1,BUY,408.70002736777207,117.0,408.6571860995211,408.73892571070206,408.6980559051116
2026-01-02 14:33:45+00:00,NVDA,NYSE,T1,BUY,489.9127019453791,94.0,489.8596344075503,489.95761613260436,489.9086252700773
2026-01-02 14:33:53+00:00,NVDA,NYSE,T1,BUY,489.9835536844236,281.0,489.88838304733116,490.08437759946054,489.98638032339585
2026-01-02 14:33:53+00:00,NVDA,NYSE,T1,BUY,489.99428000837054,225.0,489.88838304733116,490.08437759946054,489.98638032339585
2026-01-02 14:33:55+00:00,TSLA,ARCA,T1,BUY,240.99883501955486,90.0,240.97658730810485,241.02478744558022,241.00068737684254
2026-01-02 14:34:02+00:00,AAPL,NASDAQ,T3,SELL,190.02178898860998,340.0,190.001231985578,190.0392360323798,190.0202340089789
2026-01-02 14:34:06+00:00,TSLA,ARCA,T1,SELL,240.93131025341933,253.0,240.9107301724396,240.95891713717057,240.9348236548051
2026-01-02 14:34:09+00:00,MSFT,NYSE,T1,BUY,408.3801125400701,74.0,408.30400608668486,408.4673603599742,408.3856832233295
2026-01-02 14:34:11+00:00,MSFT,NYSE,T1,SELL,408.4092275672386,276.0,408.370968294068,408.452650655963,408.4118094750155
2026-01-02 14:34:16+00:00,TSLA,ARCA,T1,SELL,240.8043746681807,295.0,240.76139568828225,240.8577195113222,240.80955759980222
2026-01-02 14:34:35+00:00,AAPL,NASDAQ,T3,SELL,189.79139665164132,113.0,189.77136103899392,189.8093191070085,189.7903400730012
2026-01-02 14:34:35+00:00,MSFT,NYSE,T1,SELL,408.52104565867904,217.0,408.48157489229317,408.5632793777202,408.5224271350067
2026-01-02 14:34:38+00:00,TSLA,ARCA,T1,BUY,240.5687474569444,238.0,240.5179326562412,240.61415907458738,240.56604586541428
2026-01-02 14:34:56+00:00,MSFT,NYSE,T1,SELL,409.12789949835275,107.0,409.0867674406369,409.1685929766786,409.12768020865775
2026-01-02 14:35:05+00:00,AAPL,NASDAQ,T3,SELL,190.02970807298357,174.0,190.0093977776371,190.04740345776065,190.02840061769888
2026-01-02 14:35:12+00:00,SPY,ARCA,T2,BUY,467.35309366344995,100.0,467.30792433897705,467.401395270938,467.3546598049575
2026-01-02 14:35:12+00:00,TSLA,ARCA,T1,BUY,240.41941668572767,112.0,240.3768600940537,240.47303007208694,240.42494508307033
2026-01-02 14:35:20+00:00,SPY,ARCA,T2,SELL,467.14885922921104,126.0,467.05744895104294,467.24430930269364,467.1508791268683
2026-01-02 14:35:21+00:00,AAPL,NASDAQ,T3,BUY,190.1305653923246,79.0,189.9919966776854,190.27719857412427,190.13459762590483
2026-01-02 14:35:25+00:00,TSLA,ARCA,T1,BUY,240.44315782331023,77.0,240.39911191044956,240.49529079098983,240.4472013507197
2026-01-02 14:35:35+00:00,NVDA,NYSE,T1,SELL,489.904988480055,87.0,489.860607757125,489.95858967686837,489.9095987169967
2026-01-02 14:35:42+00:00,SPY,ARCA,T2,SELL,467.51141868311726,199.0,467.4590195517413,467.552520705767,467.50577012875414
2026-01-02 14:35:43+00:00,AAPL,NASDAQ,T3,BUY,190.48339256079555,195.0,190.4660255544396,190.50412256925196,190.48507406184578
2026-01-02 14:35:45+00:00,NVDA,NYSE,T1,SELL,489.92903212164236,166.0,489.88198461233213,489.97997080787417,489.93097771010315
2026-01-02 14:35:55+00:00,TSLA,ARCA,T1,SELL,240.40610280177162,73.0,240.38124337567137,240.42932443245218,240.40528390406178
2026-01-02 14:35:56+00:00,MSFT,NYSE,T1,SELL,408.8683088355681,299.0,408.8274965682498,408.9092702449311,408.86838340659045
2026-01-02 14:35:57+00:00,TSLA,ARCA,T1,SELL,240.48115098873694,106.0,240.45828025597217,240.50637672166994,240.48232848882105
2026-01-02 14:35:57+00:00,AAPL,NASDAQ,T3,SELL,190.635037477502,310.0,190.61868086136968,190.65680841029683,190.63774463583326
2026-01-02 14:36:03+00:00,AAPL,NASDAQ,T3,SELL,190.55674139538712,37.0,190.5356307378187,190.57374167506,190.55468620643936
2026-01-02 14:36:23+00:00,MSFT,NYSE,T1,BUY,409.1895571774293,167.0,409.1477855291586,409.22962327003853,409.1887043995986
2026-01-02 14:36:54+00:00,MSFT,NYSE,T1,SELL,408.85635674367614,273.0,408.8142956462848,408.8960666825177,408.85518116440124
2026-01-02 14:37:03+00:00,AAPL,NASDAQ,T3,BUY,190.55016578683453,218.0,190.5297256926353,190.56783544874943,190.54878057069237
2026-01-02 14:37:05+00:00,SPY,ARCA,T2,SELL,467.1879967034031,236.0,467.14601775963405,467.2394563070407,467.1927370333374
2026-01-02 14:37:09+00:00,SPY,ARCA,T2,BUY,467.071612620872,173.0,467.0291961563699,467.1226113371193,467.0759037467446
2026-01-02 14:37:17+00:00,AAPL,NASDAQ,T3,SELL,190.4801046231418,289.0,190.4617949000825,190.4998910686794,190.48084298438096
2026-01-02 14:37:18+00:00,NVDA,NYSE,T1,SELL,489.2713262785728,36.0,489.22428345630215,489.3221380984576,489.27321077737986
2026-01-02 14:37:24+00:00,TSLA,ARCA,T1,SELL,240.9458465750292,115.0,240.92174773946408,240.9699369079288,240.94584232369644
2026-01-02 14:37:25+00:00,TSLA,ARCA,T1,BUY,240.95148317166908,107.0,240.9276675743148,240.97585792686493,240.95176275058986
2026-01-02 14:37:37+00:00,MSFT,NYSE,T1,BUY,408.92581052020455,285.0,408.88598732343905,408.9677726994413,408.9268800114402
2026-01-02 14:37:44+00:00,TSLA,ARCA,T1,BUY,241.1829835396608,168.0,241.15742730291933,241.20566361201085,241.1815454574651
2026-01-02 14:37:47+00:00,TSLA,ARCA,T1,BUY,241.25980985185487,124.0,241.166227867402,241.3592380537705,241.26273296058625
2026-01-02 14:37:58+00:00,MSFT,NYSE,T1,SELL,409.1476366001981,448.0,409.00831856524485,409.33565615513305,409.17198736018895
2026-01-02 14:37:58+00:00,NVDA,NYSE,T1,SELL,489.477234989319,234.0,489.4306137790687,489.5285096914158,489.47956173524227
2026-01-02 14:37:59+00:00,TSLA,ARCA,T1,BUY,241.22487147639433,152.0,241.19786978121456,241.24611417961066,241.2219919804126
2026-01-02 14:38:00+00:00,TSLA,ARCA,T1,SELL,241.2067853273111,384.0,241.15364897146864,241.25012972720836,241.2018893493385
2026-01-02 14:38:00+00:00,MSFT,NYSE,T1,BUY,409.01890652939767,97.0,408.97479649046494,409.05659963007696,409.01569806027095
2026-01-02 14:38:13+00:00,AAPL,NASDAQ,T3,BUY,190.35062209458138,325.0,190.33332105774858,190.37139152900724,190.3523562933779
2026-01-02 14:38:23+00:00,SPY,ARCA,T2,SELL,465.40902152380414,75.0,465.2153811772428,465.587702410678,465.4015417939604
2026-01-02 14:38:25+00:00,AAPL,NASDAQ,T3,BUY,190.2693036944646,181.0,190.24883434787733,190.2868879201041,190.26786113399072
2026-01-02 14:38:27+00:00,MSFT,NYSE,T1,SELL,408.95343604379275,583.0,408.9114635975049,408.9932540692716,408.95235883338825
2026-01-02 14:38:29+00:00,SPY,ARCA,T2,SELL,465.20533304731447,117.0,465.1617126911507,465.25475433785357,465.2082335145021
2026-01-02 14:38:39+00:00,SPY,ARCA,T2,BUY,465.26176112703666,180.0,465.2164478993501,465.3095004941895,465.2629741967698
2026-01-02 14:38:48+00:00,MSFT,NYSE,T1,SELL,408.80688193106715,239.0,408.7687974862809,408.8505594219717,408.8096784541263
2026-01-02 14:38:50+00:00,SPY,ARCA,T2,SELL,464.9949403667188,69.0,464.9516820446616,465.0446816810342,464.9981818628479
2026-01-02 14:38:50+00:00,TSLA,ARCA,T1,SELL,241.44109383626403,118.0,241.41246079286034,241.460748113751,241.43660445330568
2026-01-02 14:38:52+00:00,SPY,ARCA,T2,BUY,465.0041457625733,134.0,464.79023056334756,465.162211540189,464.9762210517683
2026-01-02 14:38:52+00:00,AAPL,NASDAQ,T3,SELL,190.18097209528864,77.0,190.16415635910425,190.2021929940396,190.18317467657192
2026-01-02 14:38:53+00:00,SPY,ARCA,T2,BUY,464.97689726009327,119.0,464.92941436518447,465.02240954757576,464.9759119563801
2026-01-02 14:38:56+00:00,TSLA,ARCA,T1,SELL,241.46503805599227,198.0,241.29068449751796,241.6528921800261,241.47178833877203
2026-01-02 14:39:06+00:00,AAPL,NASDAQ,T3,BUY,190.06398243589885,429.0,189.92548658128962,190.21058863770386,190.06803760949674
2026-01-02 14:39:20+00:00,NVDA,NYSE,T1,SELL,490.8699838807588,214.0,490.8243088206172,490.9224834998493,490.87339616023326
2026-01-02 14:39:21+00:00,SPY,ARCA,T2,SELL,464.2678506067613,262.0,464.22515813410433,464.3180124511628,464.2715852926336
2026-01-02 14:39:23+00:00,MSFT,NYSE,T1,SELL,408.9821880777518,677.0,408.9413415509892,409.02313799894415,408.9822397749667
2026-01-02 14:39:30+00:00,AAPL,NASDAQ,T3,SELL,190.00108658505982,194.0,189.98176015909158,190.01976031113858,190.00076023511508
2026-01-02 14:39:36+00:00,MSFT,NYSE,T1,BUY,409.29149639106,154.0,409.0955901329103,409.4229975679906,409.25929385045043
2026-01-02 14:39:45+00:00,AAPL,NASDAQ,T3,BUY,190.09728092128816,99.0,190.075068087541,190.11308690304008,190.09407749529055
2026-01-02 14:39:56+00:00,AAPL,NASDAQ,T3,SELL,190.2624791179235,122.0,190.24455351796905,190.28260623394425,190.26357987595665
2026-01-02 14:40:08+00:00,SPY,ARCA,T2,SELL,463.9214962215186,301.0,463.87211628076085,463.9648999823872,463.918508131574
2026-01-02 14:40:14+00:00,NVDA,NYSE,T1,SELL,491.3340539642091,96.0,491.2857137736195,491.3839807430711,491.3348472583453
2026-01-02 14:40:20+00:00,NVDA,NYSE,T1,SELL,491.40328625809866,307.0,491.3583728867554,491.45665438948305,491.4075136381192
2026-01-02 14:40:22+00:00,NVDA,NYSE,T1,SELL,491.37433896393986,254.0,491.17490111533147,491.56799827508763,491.37144969520955
2026-01-02 14:40:33+00:00,SPY,ARCA,T2,BUY,464.5279647144718,86.0,464.47920722019006,464.57211235214726,464.52565978616866
2026-01-02 14:40:34+00:00,MSFT,NYSE,T1,BUY,409.29631662368695,226.0,409.26479321002284,409.3466543547793,409.30572378240106
2026-01-02 14:40:35+00:00,AAPL,NASDAQ,T3,SELL,190.29580811621128,107.0,190.2736478778881,190.3117064133172,190.29267714560265
2026-01-02 14:40:40+00:00,MSFT,NYSE,T1,SELL,409.3623407252195,163.0,409.3239565858429,409.4058295644579,409.3648930751504
2026-01-02 14:40:41+00:00,MSFT,NYSE,T1,BUY,409.37113716002136,118.0,409.329293393646,409.4111674397294,409.3702304166877
2026-01-02 14:40:41+00:00,NVDA,NYSE,T1,BUY,491.25634564228096,175.0,491.20141174799795,491.29966185535824,491.2505368016781
2026-01-02 14:40:45+00:00,MSFT,NYSE,T1,SELL,409.46032085042964,109.0,409.4153803802999,409.49727164550245,409.4563260129012
2026-01-02 14:40:58+00:00,MSFT,NYSE,T1,BUY,409.5752284738072,184.0,409.5362013175846,409.6181167493913,409.57715903348793
2026-01-02 14:41:16+00:00,AAPL,NASDAQ,T3,SELL,189.62295015645782,103.0,189.60453767887358,189.64246237887934,189.62350002887646
2026-01-02 14:41:25+00:00,NVDA,NYSE,T1,SELL,491.12389014782735,120.0,491.0764920910977,491.17471721202804,491.12560465156287
2026-01-02 14:41:37+00:00,AAPL,NASDAQ,T3,SELL,189.61808534904807,108.0,189.5978229747445,189.63574633167516,189.61678465320983
2026-01-02 14:41:40+00:00,MSFT,NYSE,T1,SELL,409.53269824476877,65.0,409.48961655579114,409.57152266971366,409.5305696127524
2026-01-02 14:41:41+00:00,NVDA,NYSE,T1,SELL,492.0811945992267,228.0,492.0321435361876,492.1305598065219,492.08135167135475
2026-01-02 14:41:53+00:00,MSFT,NYSE,T1,SELL,409.76754116481965,105.0,409.72229228519143,409.8042449389138,409.7632686120526
2026-01-02 14:41:58+00:00,NVDA,NYSE,T1,SELL,492.08629793255557,57.0,492.0405366410844,492.1389545902075,492.08974561564594
2026-01-02 14:42:02+00:00,SPY,ARCA,T2,SELL,464.64116883482757,371.0,464.58992274847344,464.6828500257509,464.63638638711217
2026-01-02 14:42:04+00:00,NVDA,NYSE,T1,BUY,492.16685579884484,365.0,492.1139718093528,492.2124044469784,492.1631881281656
2026-01-02 14:42:08+00:00,NVDA,NYSE,T1,BUY,492.02393505523975,380.0,491.9778056855242,492.07621108720144,492.0270083863628
2026-01-02 14:42:11+00:00,SPY,ARCA,T2,BUY,464.6480731972178,409.0,464.60239891258107,464.6953286853409,464.648863798961
2026-01-02 14:42:12+00:00,MSFT,NYSE,T1,BUY,410.40775237853194,316.0,410.3621672171943,410.4442478587019,410.4032075379481
2026-01-02 14:42:19+00:00,SPY,ARCA,T2,BUY,464.42129142457406,119.0,464.32678651555534,464.51255438373516,464.41967044964525
2026-01-02 14:42:20+00:00,NVDA,NYSE,T1,SELL,492.24843987172954,356.0,491.8390096483061,492.5773218969651,492.2081657726356
2026-01-02 14:42:29+00:00,NVDA,NYSE,T1,BUY,492.28318211902143,283.0,492.2306267209951,492.3290826919363,492.2798547064657
2026-01-02 14:42:35+00:00,MSFT,NYSE,T1,SELL,410.67721136625954,368.0,410.63438916708145,410.71652425842404,410.67545671275275
2026-01-02 14:42:43+00:00,TSLA,ARCA,T1,BUY,241.47820326842427,321.0,241.42318942891916,241.5197780224094,241.47148372566429
2026-01-02 14:42:55+00:00,AAPL,NASDAQ,T3,SELL,189.23355236207388,392.0,189.21732070083576,189.2551679497008,189.23624432526827
2026-01-02 14:43:00+00:00,MSFT,NYSE,T1,SELL,410.60167486902117,245.0,410.526216995781,410.69046033124636,410.6083386635137
2026-01-02 14:43:09+00:00,TSLA,ARCA,T1,SELL,241.66469646740666,379.0,241.61489861308013,241.7115639055839,241.663231259332
2026-01-02 14:43:11+00:00,SPY,ARCA,T2,BUY,464.4995702867131,141.0,464.18360868647926,464.8804066980176,464.53200769224844
2026-01-02 14:43:24+00:00,TSLA,ARCA,T1,SELL,241.56152292108078,131.0,241.53696872907216,241.58528095404046,241.5611248415563
2026-01-02 14:43:27+00:00,AAPL,NASDAQ,T3,SELL,189.27422037222644,116.0,189.23490316327815,189.3106122663641,189.27275771482113
2026-01-02 14:43:29+00:00,MSFT,NYSE,T1,BUY,410.51081175980175,143.0,410.47285836120994,410.55496114316037,410.51390975218516
2026-01-02 14:43:33+00:00,NVDA,NYSE,T1,SELL,492.00460076157543,203.0,491.961524613853,492.05992675899023,492.0107256864216
2026-01-02 14:43:42+00:00,SPY,ARCA,T2,BUY,463.98826136080976,111.0,463.939413559254,464.032210721682,463.985812140468
2026-01-02 14:43:45+00:00,NVDA,NYSE,T1,BUY,491.95000284670306,60.0,491.897993645677,491.99638308334994,491.94718836451347
2026-01-02 14:43:46+00:00,NVDA,NYSE,T1,BUY,491.8836568260215,70.0,491.7744557463159,491.97120487844086,491.87283031237837
2026-01-02 14:43:50+00:00,MSFT,NYSE,T1,SELL,410.09346030802755,86.0,410.0216159819643,410.185657436648,410.10363670930616
2026-01-02 14:43:53+00:00,TSLA,ARCA,T1,BUY,241.66587425683113,240.0,241.63895999890175,241.6872926241641,241.66312631153292
2026-01-02 14:43:55+00:00,AAPL,NASDAQ,T3,BUY,189.5060446173517,183.0,189.48470296187128,189.52260369253673,189.503653327204
2026-01-02 14:44:03+00:00,MSFT,NYSE,T1,BUY,409.7239256326243,71.0,409.6852397825759,409.7671850250566,409.72621240381625
2026-01-02 14:44:04+00:00,TSLA,ARCA,T1,SELL,241.79351597400927,220.0,241.77448961181403,241.8228493457098,241.79866947876192
2026-01-02 14:44:26+00:00,AAPL,NASDAQ,T3,BUY,189.48210412383636,160.0,189.46530281497593,189.50319966522397,189.48425124009995
2026-01-02 14:44:26+00:00,TSLA,ARCA,T1,BUY,241.44014777227272,170.0,241.34417999718661,241.53733260222637,241.4407562997065
2026-01-02 14:44:39+00:00,AAPL,NASDAQ,T3,BUY,189.5020547435154,133.0,189.46923345005877,189.54503630400956,189.50713487703416
2026-01-02 14:44:40+00:00,TSLA,ARCA,T1,SELL,241.28636773945865,156.0,241.1822593595086,241.37528237620288,241.27877086785574
2026-01-02 14:44:41+00:00,AAPL,NASDAQ,T3,BUY,189.53769459625167,78.0,189.50035406878288,189.57616937347132,189.5382617211271
2026-01-02 14:44:45+00:00,AAPL,NASDAQ,T3,BUY,189.43538220537152,149.0,189.4163003721394,189.4541874209187,189.43524389652904
2026-01-02 14:44:47+00:00,NVDA,NYSE,T1,BUY,492.5686650005834,151.0,492.51900253818167,492.6175161900545,492.5682593641181
2026-01-02 14:44:49+00:00,MSFT,NYSE,T1,BUY,410.22182277261834,93.0,410.12732973957793,410.2914134882235,410.2093716139007
2026-01-02 14:44:52+00:00,SPY,ARCA,T2,BUY,463.94792467033454,101.0,463.9073087433822,464.000099484205,463.9537041137936
2026-01-02 14:44:52+00:00,NVDA,NYSE,T1,SELL,492.37150404825167,121.0,492.17609351135485,492.56999194553765,492.37304272844625
2026-01-02 14:44:56+00:00,NVDA,NYSE,T1,BUY,492.61248348209966,146.0,492.5595023852454,492.65802413789777,492.6087632615716
2026-01-02 14:45:09+00:00,TSLA,ARCA,T1,BUY,241.56621948389878,110.0,241.5438042080803,241.59211780028113,241.56796100418072
2026-01-02 14:45:10+00:00,AAPL,NASDAQ,T3,BUY,189.42239890030706,69.0,189.38825943589185,189.46402989375778,189.42614466482482
2026-01-02 14:45:10+00:00,AAPL,NASDAQ,T3,BUY,189.4235313818355,402.0,189.38825943589185,189.46402989375778,189.42614466482482
2026-01-02 14:45:19+00:00,TSLA,ARCA,T1,SELL,241.64992376503952,488.0,241.62693543829462,241.6752656584043,241.65110054834946
2026-01-02 14:45:35+00:00,SPY,ARCA,T2,BUY,464.39047362248397,64.0,464.3428628582697,464.4357407186274,464.38930178844856
2026-01-02 14:45:44+00:00,SPY,ARCA,T2,SELL,464.5596333550313,31.0,464.35231686844605,464.72394737414305,464.53813212129455
2026-01-02 14:45:44+00:00,AAPL,NASDAQ,T3,BUY,189.68010048463725,157.0,189.66500584750668,189.70294264235565,189.68397424493116
2026-01-02 14:45:46+00:00,TSLA,ARCA,T1,BUY,241.97202265996285,133.0,241.94906993429873,241.99746458775093,241.97326726102483
2026-01-02 14:45:47+00:00,TSLA,ARCA,T1,SELL,241.95464912140642,264.0,241.92904903087918,241.97743967975026,241.95324435531472
2026-01-02 14:45:54+00:00,MSFT,NYSE,T1,BUY,409.7257251202903,522.0,409.6903253213737,409.7722715810639,409.7312984512188
2026-01-02 14:46:02+00:00,SPY,ARCA,T2,BUY,464.93411832376546,171.0,464.8832748752769,464.97626082884733,464.9297678520621
2026-01-02 14:46:03+00:00,NVDA,NYSE,T1,BUY,492.33305969125234,181.0,492.2837095081855,492.38217609674604,492.33294280246577
2026-01-02 14:46:05+00:00,SPY,ARCA,T2,SELL,464.94932749338255,416.0,464.8706218914038,465.05660733724955,464.9636146143267
2026-01-02 14:46:06+00:00,MSFT,NYSE,T1,SELL,409.754858210455,71.0,409.668775449271,409.8326757395087,409.75072559438985
2026-01-02 14:46:09+00:00,TSLA,ARCA,T1,SELL,241.47256682522135,217.0,241.4483660263763,241.49666052903186,241.47251327770408
2026-01-02 14:46:21+00:00,TSLA,ARCA,T1,BUY,241.43316213537528,104.0,241.41420174935,241.46248941846682,241.43834558390841
2026-01-02 14:46:29+00:00,NVDA,NYSE,T1,SELL,493.0008056703649,56.0,492.89159201361815,493.0887880896388,492.9901900516285
2026-01-02 14:46:31+00:00,AAPL,NASDAQ,T3,BUY,189.6005282695671,169.0,189.56561844643963,189.64145986210136,189.6035391542705
2026-01-02 14:46:37+00:00,MSFT,NYSE,T1,SELL,409.4113015712003,197.0,409.3735740484249,409.4554569515249,409.4145154999749
2026-01-02 14:46:39+00:00,SPY,ARCA,T2,SELL,464.9323242251349,77.0,464.8853208288279,464.97830719163,464.93181401022895
2026-01-02 14:46:41+00:00,AAPL,NASDAQ,T3,BUY,189.54050182172068,242.0,189.52105372879552,189.55896173034145,189.5400077295685
2026-01-02 14:46:45+00:00,SPY,ARCA,T2,BUY,465.2462285113407,223.0,465.19912483635926,465.2921739662395,465.2456494012994
2026-01-02 14:46:46+00:00,SPY,ARCA,T2,SELL,465.31273018762164,105.0,465.2660582393253,465.3591207572249,465.3125894982751
2026-01-02 14:46:48+00:00,TSLA,ARCA,T1,BUY,241.36960083523832,142.0,241.3200490382002,241.4165963672813,241.36832270274076
2026-01-02 14:46:54+00:00,NVDA,NYSE,T1,BUY,493.10376842505366,371.0,493.05377892330915,493.1523995411556,493.1030892322324
