timestamp,symbol,bid,ask
2026-01-02 14:31:40+00:00,AAPL,190.06747012217303,190.10548741792704
2026-01-02 14:31:41+00:00,AAPL,190.09860785883944,190.1366313827636
2026-01-02 14:31:42+00:00,AAPL,190.0974303704051,190.13545365880805
2026-01-02 14:31:43+00:00,AAPL,190.10299356683038,190.14101796798388
2026-01-02 14:31:44+00:00,AAPL,190.10384481433033,190.17990156360594
2026-01-02 14:31:45+00:00,AAPL,190.1752974379654,190.21333630133933
2026-01-02 14:31:46+00:00,AAPL,190.20711883927777,190.24516406756845
2026-01-02 14:31:47+00:00,AAPL,190.19217323711194,190.23021547598324
2026-01-02 14:31:48+00:00,AAPL,190.1821744511243,190.2202146900384
2026-01-02 14:31:49+00:00,AAPL,190.16239244061737,190.20042872273368
2026-01-02 14:31:50+00:00,AAPL,190.126125371518,190.16415439949506
2026-01-02 14:31:51+00:00,AAPL,190.10812790909847,190.1461533372231
2026-01-02 14:31:52+00:00,AAPL,190.08016807354457,190.11818790914285
2026-01-02 14:31:53+00:00,AAPL,190.05062566438252,190.08863959090806
2026-01-02 14:31:54+00:00,AAPL,190.0087501895599,190.16081801684246
2026-01-02 14:31:55+00:00,AAPL,190.05543339415004,190.13147077498388
2026-01-02 14:31:56+00:00,AAPL,190.0646734476444,190.140714525239
2026-01-02 14:31:57+00:00,AAPL,190.09911273148322,190.13713635639198
2026-01-02 14:31:58+00:00,AAPL,190.11721955288988,190.15524679952512
2026-01-02 14:31:59+00:00,AAPL,190.12091753201807,190.15894551832312
2026-01-02 14:32:00+00:00,AAPL,190.08059185898608,190.23271718260273
2026-01-02 14:32:01+00:00,AAPL,190.09482429186014,190.13284705899522
2026-01-02 14:32:02+00:00,AAPL,190.09539954121195,190.1334224234084
2026-01-02 14:32:03+00:00,AAPL,190.06952112446584,190.14556414151906
2026-01-02 14:32:04+00:00,AAPL,190.11654381601215,190.15457092748653
2026-01-02 14:32:05+00:00,AAPL,190.11588272619156,190.15390970543473
2026-01-02 14:32:06+00:00,AAPL,190.06488413303504,190.14092529492063
2026-01-02 14:32:07+00:00,AAPL,190.12030294171672,190.1583308050914
2026-01-02 14:32:08+00:00,AAPL,190.10874123676973,190.14676678757218
2026-01-02 14:32:09+00:00,AAPL,190.1284603569293,190.16648985195022
2026-01-02 14:32:10+00:00,AAPL,190.14827527913013,190.18630873753182
2026-01-02 14:32:11+00:00,AAPL,190.16733956118708,190.20537683282646
2026-01-02 14:32:12+00:00,AAPL,190.1926064711772,190.23064879670397
2026-01-02 14:32:13+00:00,AAPL,190.1123051539151,190.26445585832
2026-01-02 14:32:14+00:00,AAPL,190.11361881037945,190.18967947003554
2026-01-02 14:32:15+00:00,AAPL,190.10817211836175,190.1842305989052
2026-01-02 14:32:16+00:00,AAPL,190.07310721603815,190.11112563932372
2026-01-02 14:32:17+00:00,AAPL,190.08544108613827,190.16149047244997
2026-01-02 14:32:18+00:00,AAPL,189.989136666412,190.274334269614
2026-01-02 14:32:19+00:00,AAPL,190.04765852058796,190.19975748699102
2026-01-02 14:32:20+00:00,AAPL,190.05819147380532,190.13422995809168
2026-01-02 14:32:21+00:00,AAPL,190.01175976636878,190.0877796742569
2026-01-02 14:32:22+00:00,AAPL,190.07224212749594,190.11026037774644
2026-01-02 14:32:23+00:00,AAPL,190.06904502670176,190.14508785327774
2026-01-02 14:32:24+00:00,AAPL,190.06187252973731,190.09988870586088
2026-01-02 14:32:25+00:00,AAPL,190.0369860128781,190.0749972112005
2026-01-02 14:32:26+00:00,AAPL,190.07479806710592,190.1128168285955
2026-01-02 14:32:27+00:00,AAPL,190.0827454108113,190.12076576192857
2026-01-02 14:32:28+00:00,AAPL,190.05576050346968,190.1317980151734
2026-01-02 14:32:29+00:00,AAPL,190.08546064717262,190.12348154139147
2026-01-02 14:32:30+00:00,AAPL,190.08752264223497,190.1255439488941
2026-01-02 14:32:31+00:00,AAPL,190.05349030025923,190.0915047997692
2026-01-02 14:32:32+00:00,AAPL,190.07984933989002,190.1558964890558
2026-01-02 14:32:33+00:00,AAPL,190.12744025580307,190.16546954678333
2026-01-02 14:32:34+00:00,AAPL,190.13196953059602,190.16999972752185
2026-01-02 14:32:35+00:00,AAPL,190.0790536130583,190.11707322574216
2026-01-02 14:32:36+00:00,AAPL,190.0989323427231,190.1369559315505
2026-01-02 14:32:37+00:00,AAPL,190.06662714859382,190.1426690078251
2026-01-02 14:32:38+00:00,AAPL,190.0436941222749,190.19578991589017
2026-01-02 14:32:39+00:00,AAPL,190.09493909838122,190.17099228465784
2026-01-02 14:32:40+00:00,AAPL,190.07418874368295,190.11220738329564
2026-01-02 14:32:41+00:00,AAPL,190.08614854276934,190.1241695745811
2026-01-02 14:32:42+00:00,AAPL,190.0773178029349,190.11533706842206
2026-01-02 14:32:43+00:00,AAPL,190.0524234355969,190.09043772171265
2026-01-02 14:32:44+00:00,AAPL,190.05240734806875,190.12844351824202
2026-01-02 14:32:45+00:00,AAPL,190.06554654055074,190.10356345154995
2026-01-02 14:32:46+00:00,AAPL,190.08196355819103,190.15801155321333
2026-01-02 14:32:47+00:00,AAPL,190.11512366543494,190.15315049285076
2026-01-02 14:32:48+00:00,AAPL,190.062358435846,190.13839858725063
2026-01-02 14:32:49+00:00,AAPL,190.06712357133893,190.143165629179
2026-01-02 14:32:50+00:00,AAPL,190.04085449243647,190.11688604054305
2026-01-02 14:32:51+00:00,AAPL,190.01445443272078,190.16652682522394
2026-01-02 14:32:52+00:00,AAPL,190.07118336415206,190.1092014026287
2026-01-02 14:32:53+00:00,AAPL,189.98137097104947,190.26655691696547
2026-01-02 14:32:54+00:00,AAPL,190.09812348483507,190.13614691187473
2026-01-02 14:32:55+00:00,AAPL,190.04499613637552,190.12102934147106
2026-01-02 14:32:56+00:00,AAPL,189.9935628515374,190.14561852408767
2026-01-02 14:32:57+00:00,AAPL,190.02778520345709,190.06579456143356
2026-01-02 14:32:58+00:00,AAPL,189.96343072396067,190.00142720975404
2026-01-02 14:32:59+00:00,AAPL,189.93747344153869,189.97546473535638
2026-01-02 14:33:00+00:00,AAPL,189.9155135945498,190.0675068027087
2026-01-02 14:33:01+00:00,AAPL,189.91094876133636,189.986928336756
2026-01-02 14:33:02+00:00,AAPL,189.94251751784878,189.98050982058265
2026-01-02 14:33:03+00:00,AAPL,189.79879410726878,190.083705982336
2026-01-02 14:33:04+00:00,AAPL,189.93795527845023,189.97594666864492
2026-01-02 14:33:05+00:00,AAPL,189.8845131323862,190.03648153025125
2026-01-02 14:33:06+00:00,AAPL,189.9317333883614,189.96972353405363
2026-01-02 14:33:07+00:00,AAPL,189.88491773357842,189.9228985152033
2026-01-02 14:33:08+00:00,AAPL,189.8503469161725,189.8883207829424
2026-01-02 14:33:09+00:00,AAPL,189.82963260882323,189.86760233231732
2026-01-02 14:33:10+00:00,AAPL,189.88278276225654,189.92076311684443
2026-01-02 14:33:11+00:00,AAPL,189.92829769886708,189.96628715735272
2026-01-02 14:33:12+00:00,AAPL,189.88552715642575,189.9235080599474
2026-01-02 14:33:13+00:00,AAPL,189.88691433995686,189.92489552094295
2026-01-02 14:33:14+00:00,AAPL,189.8430339716222,189.88100637565694
2026-01-02 14:33:15+00:00,AAPL,189.77457585688254,189.92645626973317
2026-01-02 14:33:16+00:00,AAPL,189.87438710920435,189.91236578449372
2026-01-02 14:33:17+00:00,AAPL,189.900891895124,189.93887587190073
2026-01-02 14:33:18+00:00,AAPL,189.8533225786648,190.0052660141019
2026-01-02 14:33:19+00:00,AAPL,189.8583728800892,189.8963483522124
2026-01-02 14:33:20+00:00,AAPL,189.83312427664856,189.87109469854607
2026-01-02 14:33:21+00:00,AAPL,189.80142968583937,189.83939376818478
2026-01-02 14:33:22+00:00,AAPL,189.8635431677284,189.90151967401258
2026-01-02 14:33:23+00:00,AAPL,189.73683207269085,190.0216509349466
2026-01-02 14:33:24+00:00,AAPL,189.89524125125766,189.9332240977926
2026-01-02 14:33:25+00:00,AAPL,189.88627240902156,189.96224211192578
2026-01-02 14:33:26+00:00,AAPL,189.90059232755354,189.9385762444107
2026-01-02 14:33:27+00:00,AAPL,189.88244538790917,189.92042567501545
2026-01-02 14:33:28+00:00,AAPL,189.9243392762875,189.96232794300946
2026-01-02 14:33:29+00:00,AAPL,189.9206116553518,189.958599576475
2026-01-02 14:33:30+00:00,AAPL,189.93319136143774,189.97118179875375
2026-01-02 14:33:31+00:00,AAPL,189.93542640270923,189.9734172870782
2026-01-02 14:33:32+00:00,AAPL,189.91309244676552,189.9510788638966
2026-01-02 14:33:33+00:00,AAPL,189.9322474566092,189.97023770512536
2026-01-02 14:33:34+00:00,AAPL,189.9067409245383,189.94472607123785
2026-01-02 14:33:35+00:00,AAPL,189.91109204693117,189.94907806394224
2026-01-02 14:33:36+00:00,AAPL,189.88256194294425,189.9205422533639
2026-01-02 14:33:37+00:00,AAPL,189.82724787215693,189.865217118656
2026-01-02 14:33:38+00:00,AAPL,189.83849581659265,189.91444640503695
2026-01-02 14:33:39+00:00,AAPL,189.88244423194186,189.92042451881696
2026-01-02 14:33:40+00:00,AAPL,189.88557489648056,189.92355580955117
2026-01-02 14:33:41+00:00,AAPL,189.81856879147796,189.89451140751777
2026-01-02 14:33:42+00:00,AAPL,189.78406223205099,189.85999104270593
2026-01-02 14:33:43+00:00,AAPL,189.79291386636714,189.86884621838408
2026-01-02 14:33:44+00:00,AAPL,189.7701040044341,189.80806182101665
2026-01-02 14:33:45+00:00,AAPL,189.8540260607094,189.89200066338182
2026-01-02 14:33:46+00:00,AAPL,189.80507241685834,189.88100963326835
2026-01-02 14:33:47+00:00,AAPL,189.80956217379543,189.8475278828011
2026-01-02 14:33:48+00:00,AAPL,189.84536925739994,189.88334212853854
2026-01-02 14:33:49+00:00,AAPL,189.87177054974168,189.9097487016668
2026-01-02 14:33:50+00:00,AAPL,189.88913805628624,189.9271196820601
2026-01-02 14:33:51+00:00,AAPL,189.91199291713602,189.9499791143392
2026-01-02 14:33:52+00:00,AAPL,189.9403408643451,189.9783327317047
2026-01-02 14:33:53+00:00,AAPL,189.94517912483994,189.9831719599484
2026-01-02 14:33:54+00:00,AAPL,189.91501635139753,189.99099755417865
2026-01-02 14:33:55+00:00,AAPL,189.93043289425069,189.9684227798181
2026-01-02 14:33:56+00:00,AAPL,189.88192478355344,190.03389110991085
2026-01-02 14:33:57+00:00,AAPL,189.93205292462085,190.00804094339446
2026-01-02 14:33:58+00:00,AAPL,189.9828427444744,190.02084311306015
2026-01-02 14:33:59+00:00,AAPL,189.87693639118297,190.16196556765212
2026-01-02 14:34:00+00:00,AAPL,190.0290191617472,190.06702876654
2026-01-02 14:34:01+00:00,AAPL,190.0191330403729,190.0571406677437
2026-01-02 14:34:02+00:00,AAPL,190.001231985578,190.0392360323798
2026-01-02 14:34:03+00:00,AAPL,189.9830356207573,190.02103602792218
2026-01-02 14:34:04+00:00,AAPL,189.9593189884972,190.03531791587804
2026-01-02 14:34:05+00:00,AAPL,189.91985764593664,189.99584078562293
2026-01-02 14:34:06+00:00,AAPL,189.91988709707417,189.9578748732712
2026-01-02 14:34:07+00:00,AAPL,189.9324327157072,189.9704230012789
2026-01-02 14:34:08+00:00,AAPL,189.9181728310255,189.956160264335
2026-01-02 14:34:09+00:00,AAPL,189.88592558220824,189.923906565423
2026-01-02 14:34:10+00:00,AAPL,189.79204689664093,189.94394129191633
2026-01-02 14:34:11+00:00,AAPL,189.82206550928748,189.86003371921032
2026-01-02 14:34:12+00:00,AAPL,189.77612284462165,189.85204847888636
2026-01-02 14:34:13+00:00,AAPL,189.84022511513294,189.87819695734018
2026-01-02 14:34:14+00:00,AAPL,189.862536738441,189.93849694517775
2026-01-02 14:34:15+00:00,AAPL,189.91360691561053,189.98958755450454
2026-01-02 14:34:16+00:00,AAPL,189.92291418105174,189.96090256272612
2026-01-02 14:34:17+00:00,AAPL,189.89512569470858,189.93310851812984
2026-01-02 14:34:18+00:00,AAPL,189.87527298856148,189.91325184104446
2026-01-02 14:34:19+00:00,AAPL,189.78128909755787,189.93317488315017
2026-01-02 14:34:20+00:00,AAPL,189.821280370151,189.8972240710392
2026-01-02 14:34:21+00:00,AAPL,189.81808655050577,189.85605396455725
2026-01-02 14:34:22+00:00,AAPL,189.8427502477587,189.88072259504295
2026-01-02 14:34:23+00:00,AAPL,189.81611446878733,189.85408148838306
2026-01-02 14:34:24+00:00,AAPL,189.82082706823712,189.85879503044697
2026-01-02 14:34:25+00:00,AAPL,189.74026474773203,189.77821659586638
2026-01-02 14:34:26+00:00,AAPL,189.71135383232766,189.7872535538049
2026-01-02 14:34:27+00:00,AAPL,189.7271998021208,189.7651490370047
2026-01-02 14:34:28+00:00,AAPL,189.7090201170997,189.78491890490412
2026-01-02 14:34:29+00:00,AAPL,189.71262511590066,189.7505714355558
2026-01-02 14:34:30+00:00,AAPL,189.7125956286625,189.75054194241963
2026-01-02 14:34:31+00:00,AAPL,189.59055946562384,189.87515875428878
2026-01-02 14:34:32+00:00,AAPL,189.7159492854531,189.75389627000865
2026-01-02 14:34:33+00:00,AAPL,189.75593012092358,189.7938851024459
2026-01-02 14:34:34+00:00,AAPL,189.72776253678123,189.8036688230532
2026-01-02 14:34:35+00:00,AAPL,189.77136103899392,189.8093191070085
2026-01-02 14:34:36+00:00,AAPL,189.8112928902967,189.84925894548027
2026-01-02 14:34:37+00:00,AAPL,189.84097152466325,189.87894351616734
2026-01-02 14:34:38+00:00,AAPL,189.8572239159804,189.89519915828782
2026-01-02 14:34:39+00:00,AAPL,189.87259128323754,189.91056959932578
2026-01-02 14:34:40+00:00,AAPL,189.90977229385865,189.94775804689274
2026-01-02 14:34:41+00:00,AAPL,189.9489294573622,189.98692304261218
2026-01-02 14:34:42+00:00,AAPL,189.93448201536532,189.97247271083793
2026-01-02 14:34:43+00:00,AAPL,189.93289038727758,189.97088076439277
2026-01-02 14:34:44+00:00,AAPL,189.97728334996376,190.0152826065594
2026-01-02 14:34:45+00:00,AAPL,189.97196569996078,190.04796968703818
2026-01-02 14:34:46+00:00,AAPL,189.95876863292338,189.9967641862053
2026-01-02 14:34:47+00:00,AAPL,189.96464732232394,190.00264405146132
2026-01-02 14:34:48+00:00,AAPL,189.93125800208475,190.0832638108099
2026-01-02 14:34:49+00:00,AAPL,190.00460156963072,190.0426062904167
2026-01-02 14:34:50+00:00,AAPL,190.00841766578026,190.04642314986182
2026-01-02 14:34:51+00:00,AAPL,190.0055076193118,190.04351252132585
2026-01-02 14:34:52+00:00,AAPL,189.99860487019942,190.0366083915256
2026-01-02 14:34:53+00:00,AAPL,189.96759506833374,190.0055923870793
2026-01-02 14:34:54+00:00,AAPL,189.98337752079013,190.02137799634184
2026-01-02 14:34:55+00:00,AAPL,189.9951020059948,190.03310482667808
2026-01-02 14:34:56+00:00,AAPL,189.97602319029355,190.01402219483205
2026-01-02 14:34:57+00:00,AAPL,189.95579752090168,189.99379247990174
2026-01-02 14:34:58+00:00,AAPL,189.93711861964437,189.97510984249055
2026-01-02 14:34:59+00:00,AAPL,189.92902575144464,189.96701535555533
2026-01-02 14:35:00+00:00,AAPL,189.98087301802911,190.01887299263018
2026-01-02 14:35:01+00:00,AAPL,189.96708773058975,190.0430897660891
2026-01-02 14:35:02+00:00,AAPL,189.87927535750677,190.16430804505868
2026-01-02 14:35:03+00:00,AAPL,190.00585696928206,190.0438619411731
2026-01-02 14:35:04+00:00,AAPL,189.99218694247563,190.06819901966807
2026-01-02 14:35:05+00:00,AAPL,190.0093977776371,190.04740345776065
2026-01-02 14:35:06+00:00,AAPL,189.96236834816446,190.00036462146144
2026-01-02 14:35:07+00:00,AAPL,189.99500254508808,190.0330053458772
2026-01-02 14:35:08+00:00,AAPL,190.01508804609927,190.0530948643903
2026-01-02 14:35:09+00:00,AAPL,190.01411185110916,190.09013270001938
2026-01-02 14:35:10+00:00,AAPL,190.0308186705407,190.10684620351552
2026-01-02 14:35:11+00:00,AAPL,190.062876421875,190.13891678051544
2026-01-02 14:35:12+00:00,AAPL,190.0526702522237,190.12870652757968
2026-01-02 14:35:13+00:00,AAPL,190.03756893273166,190.18965982423444
2026-01-02 14:35:14+00:00,AAPL,190.17011688943654,190.20815471659716
2026-01-02 14:35:15+00:00,AAPL,190.19696320507552,190.27305720915837
2026-01-02 14:35:16+00:00,AAPL,190.17044958308992,190.3226468216518
2026-01-02 14:35:17+00:00,AAPL,190.18603646426158,190.22407747565558
2026-01-02 14:35:18+00:00,AAPL,190.11669000231515,190.15471714302967
2026-01-02 14:35:19+00:00,AAPL,189.98164798579367,190.26683434754366
2026-01-02 14:35:20+00:00,AAPL,190.1245060621709,190.1625347662537
2026-01-02 14:35:21+00:00,AAPL,189.9919966776854,190.27719857412427
2026-01-02 14:35:22+00:00,AAPL,190.12933238015145,190.1673620495944
2026-01-02 14:35:23+00:00,AAPL,190.1482368522831,190.18627030299865
2026-01-02 14:35:24+00:00,AAPL,190.17810787146513,190.21614729698197
2026-01-02 14:35:25+00:00,AAPL,190.21941185902904,190.25745954616957
2026-01-02 14:35:26+00:00,AAPL,190.23392433103754,190.27197492096275
2026-01-02 14:35:27+00:00,AAPL,190.20772271684262,190.28382102559112
2026-01-02 14:35:28+00:00,AAPL,190.22285207487678,190.2609004501293
2026-01-02 14:35:29+00:00,AAPL,190.20324613771493,190.24129059138784
2026-01-02 14:35:30+00:00,AAPL,190.28856400271732,190.32662552166974
2026-01-02 14:35:31+00:00,AAPL,190.3005595290429,190.37669497994472
2026-01-02 14:35:32+00:00,AAPL,190.3265734090568,190.40271926759212
2026-01-02 14:35:33+00:00,AAPL,190.31066695543365,190.34873289541872
2026-01-02 14:35:34+00:00,AAPL,190.2790379678,190.31709758135494
2026-01-02 14:35:35+00:00,AAPL,190.28929848694125,190.3273601528052
2026-01-02 14:35:36+00:00,AAPL,190.31150361082192,190.3495697181548
2026-01-02 14:35:37+00:00,AAPL,190.33443983226124,190.3725105272972
2026-01-02 14:35:38+00:00,AAPL,190.38087126008858,190.4189512423388
2026-01-02 14:35:39+00:00,AAPL,190.4017165074002,190.43980065911686
2026-01-02 14:35:40+00:00,AAPL,190.39957845353413,190.43766217759722
2026-01-02 14:35:41+00:00,AAPL,190.40045211848076,190.43853601729433
2026-01-02 14:35:42+00:00,AAPL,190.4270859591176,190.46517518523203
2026-01-02 14:35:43+00:00,AAPL,190.4660255544396,190.50412256925196
2026-01-02 14:35:44+00:00,AAPL,190.5092016980932,190.5473073489979
2026-01-02 14:35:45+00:00,AAPL,190.51352634986463,190.5897470045355
2026-01-02 14:35:46+00:00,AAPL,190.59867199089388,190.63679553764672
2026-01-02 14:35:47+00:00,AAPL,190.58899756675842,190.62711917843293
2026-01-02 14:35:48+00:00,AAPL,190.60381326298833,190.6419378380984
2026-01-02 14:35:49+00:00,AAPL,190.58638915729964,190.62451024724007
2026-01-02 14:35:50+00:00,AAPL,190.58339198199965,190.62151247244512
2026-01-02 14:35:51+00:00,AAPL,190.6195691304864,190.69583221075465
2026-01-02 14:35:52+00:00,AAPL,190.58881249597223,190.66506327112566
2026-01-02 14:35:53+00:00,AAPL,190.60858751457945,190.6467130446354
2026-01-02 14:35:54+00:00,AAPL,190.58809467950775,190.66434516747714
2026-01-02 14:35:55+00:00,AAPL,190.6163247195609,190.65445179721257
2026-01-02 14:35:56+00:00,AAPL,190.58091923982565,190.73344498551577
2026-01-02 14:35:57+00:00,AAPL,190.61868086136968,190.65680841029683
2026-01-02 14:35:58+00:00,AAPL,190.58739070358538,190.66364090990808
2026-01-02 14:35:59+00:00,AAPL,190.59063370079807,190.62875563973213
2026-01-02 14:36:00+00:00,AAPL,190.5061220577727,190.6585879417725
2026-01-02 14:36:01+00:00,AAPL,190.56258368146257,190.6007000098317
2026-01-02 14:36:02+00:00,AAPL,190.54788637204328,190.58599976065656
2026-01-02 14:36:03+00:00,AAPL,190.5356307378187,190.57374167506
2026-01-02 14:36:04+00:00,AAPL,190.48939205576679,190.5656030547889
2026-01-02 14:36:05+00:00,AAPL,190.4717420473458,190.5098402055711
2026-01-02 14:36:06+00:00,AAPL,190.43958109330293,190.47767281869415
2026-01-02 14:36:07+00:00,AAPL,190.40732526822444,190.44541054180542
